season,sport_id,game_pk,game_date,status,home_team_id,home_team_name,away_team_id,away_team_name,venue_id,venue_name
2014,12,383895,2014-05-15T23:30:00Z,Final,4124,Pensacola Blue Wahoos,564,Jacksonville Suns,4329,Pensacola Bayfront Stadium
2014,12,383896,2014-05-16T23:30:00Z,Final,559,Huntsville Stars,247,Birmingham Barons,2789,Joe W. Davis Municipal Stadium
2014,12,383897,2014-05-17T00:05:00Z,Final,104,Jackson Generals,421,Montgomery Biscuits,2833,Generals Park
2014,12,383898,2014-05-17T00:00:00Z,Final,430,Mississippi Braves,553,Tennessee Smokies,2813,Trustmark Park
2014,12,383899,2014-05-17T00:05:00Z,Final,417,Mobile BayBears,498,Chattanooga Lookouts,2780,Hank Aaron Stadium
2014,12,383900,2014-05-16T23:30:00Z,Final,4124,Pensacola Blue Wahoos,564,Jacksonville Suns,4329,Pensacola Bayfront Stadium
2014,12,383901,2014-05-17T23:30:00Z,Final,559,Huntsville Stars,247,Birmingham Barons,2789,Joe W. Davis Municipal Stadium
2014,12,383902,2014-05-17T23:05:00Z,Final,104,Jackson Generals,421,Montgomery Biscuits,2833,Generals Park
2014,12,383903,2014-05-17T16:00:00Z,Final,430,Mississippi Braves,553,Tennessee Smokies,2813,Trustmark Park
2014,12,383904,2014-05-17T23:05:00Z,Final,417,Mobile BayBears,498,Chattanooga Lookouts,2780,Hank Aaron Stadium
2014,12,383905,2014-05-17T23:30:00Z,Final,4124,Pensacola Blue Wahoos,564,Jacksonville Suns,4329,Pensacola Bayfront Stadium
2014,12,383906,2014-05-18T19:00:00Z,Final,559,Huntsville Stars,247,Birmingham Barons,2789,Joe W. Davis Municipal Stadium
2014,12,383907,2014-05-18T23:05:00Z,Final,104,Jackson Generals,421,Montgomery Biscuits,2833,Generals Park
2014,12,383908,2014-05-18T22:00:00Z,Final,430,Mississippi Braves,553,Tennessee Smokies,2813,Trustmark Park
2014,12,383909,2014-05-18T19:05:00Z,Final,417,Mobile BayBears,498,Chattanooga Lookouts,2780,Hank Aaron Stadium
