game_pk,game_date,inning,inning_topbot,at_bat_index,pitch_in_pa,balls,strikes,outs,home_team_id,away_team_id,batter_id,pitcher_id,event_type,event,play_desc,is_pa_last,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,runner_id,start_base,end_base,is_out,out_number,runner_event,runner_event_type,movement_reason,is_scoring_event,rbi,earned,catcher_id
570334,2018-10-01,3,Top,14,2,0,1,0,112,158,468504,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,14,3,1,1,0,112,158,468504,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,14,4,1,2,0,112,158,468504,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,14,5,1,2,0,112,158,468504,500779,sac_bunt,Sac Bunt,Jhoulys Chacin out on a sacrifice bunt to first baseman Anthony Rizzo. Orlando Arcia to 2nd.,T,,,,,,,,,,468504,,,T,1,Sac Bunt,sac_bunt,,,,,575929
570334,2018-10-01,3,Top,15,0,1,0,1,112,158,456715,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,15,1,1,1,1,112,158,456715,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,15,2,1,1,1,112,158,456715,500779,field_out,Groundout,"Lorenzo Cain grounds out, shortstop Javier Baez to first baseman Anthony Rizzo. Orlando Arcia to 3rd.",T,,,,,,,,,,456715,,,T,2,Groundout,field_out,,,,,575929
570334,2018-10-01,3,Top,16,0,0,1,2,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,16,1,1,1,2,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,16,2,1,1,2,112,158,592885,500779,single,Single,Christian Yelich singles on a ground ball to center fielder Jason Heyward. Orlando Arcia scores.,T,,,,,,,,,,592885,,1B,,,Single,single,,,,,575929
570334,2018-10-01,3,Top,17,0,1,0,2,112,158,460075,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,17,1,1,1,2,112,158,460075,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,17,2,1,2,2,112,158,460075,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,17,3,2,2,2,112,158,460075,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,17,4,2,2,2,112,158,460075,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,17,5,2,3,2,112,158,460075,500779,strikeout,Strikeout,"Ryan Braun strikes out swinging, catcher Willson Contreras to first baseman Anthony Rizzo.",T,T,,,,,,,,,592885,1B,2B,,,Stolen Base 2B,stolen_base_2b,r_stolen_base_2b,,,,575929
570334,2018-10-01,3,Bot,18,0,0,1,0,112,158,518792,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,18,1,1,1,0,112,158,518792,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,18,2,2,1,0,112,158,518792,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,18,3,2,1,0,112,158,518792,468504,field_out,Groundout,"Jason Heyward grounds out, first baseman Jesus Aguilar to pitcher Jhoulys Chacin.",T,,,,,,,,,,518792,,,T,1,Groundout,field_out,,,,,456124
570334,2018-10-01,3,Bot,19,0,1,0,1,112,158,500779,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,19,1,1,1,1,112,158,500779,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,19,2,1,2,1,112,158,500779,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,19,3,1,3,1,112,158,500779,468504,strikeout,Strikeout,Jose Quintana called out on strikes.,T,,,,,,,,,,500779,,,T,2,Strikeout,strikeout,,,,,456124
570334,2018-10-01,3,Bot,20,0,0,1,2,112,158,575929,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,20,1,1,1,2,112,158,575929,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,20,2,1,2,2,112,158,575929,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,3,Bot,20,3,1,2,2,112,158,575929,468504,field_out,Groundout,"Willson Contreras grounds out sharply, third baseman Mike Moustakas to first baseman Jesus Aguilar.",T,,,,,,,,,,575929,,,T,3,Groundout,field_out,,,,,456124
570334,2018-10-01,4,Top,21,0,0,1,0,112,158,542583,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,21,1,0,2,0,112,158,542583,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,21,2,1,2,0,112,158,542583,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,21,3,1,3,0,112,158,542583,500779,strikeout,Strikeout,Jesus Aguilar called out on strikes.,T,,,,,,,,,,542583,,,T,1,Strikeout,strikeout,,,,,575929
570334,2018-10-01,4,Top,22,0,1,0,1,112,158,570731,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,22,1,1,0,1,112,158,570731,500779,field_out,Flyout,Jonathan Schoop flies out to left fielder Kyle Schwarber.,T,,,,,,,,,,570731,,,T,2,Flyout,field_out,,,,,575929
570334,2018-10-01,4,Top,23,0,0,1,2,112,158,519058,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,23,1,1,1,2,112,158,519058,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,23,2,2,1,2,112,158,519058,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,23,3,2,2,2,112,158,519058,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,23,4,2,2,2,112,158,519058,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,23,5,3,2,2,112,158,519058,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,4,Top,23,6,3,3,2,112,158,519058,500779,strikeout,Strikeout,Mike Moustakas strikes out swinging.,T,,,,,,,,,,519058,,,T,3,Strikeout,strikeout,,,,,575929
570334,2018-10-01,4,Bot,24,0,0,0,0,112,158,502517,468504,field_out,Pop Out,Daniel Murphy pops out to third baseman Mike Moustakas in foul territory.,T,,,,,,,,,,502517,,,T,1,Pop Out,field_out,,,,,456124
570334,2018-10-01,4,Bot,25,0,0,1,1,112,158,450314,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,4,Bot,25,1,0,2,1,112,158,450314,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,4,Bot,25,2,0,2,1,112,158,450314,468504,field_out,Flyout,Ben Zobrist flies out to right fielder Christian Yelich.,T,,,,,,,,,,450314,,,T,2,Flyout,field_out,,,,,456124
570334,2018-10-01,4,Bot,26,0,1,0,2,112,158,595879,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,4,Bot,26,1,2,0,2,112,158,595879,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,4,Bot,26,2,3,0,2,112,158,595879,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,4,Bot,26,3,3,0,2,112,158,595879,468504,field_out,Flyout,Javier Baez flies out to left fielder Ryan Braun.,T,,,,,,,,,,595879,,,T,3,Flyout,field_out,,,,,456124
570334,2018-10-01,5,Top,27,0,1,0,0,112,158,456124,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,5,Top,27,1,1,1,0,112,158,456124,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,5,Top,27,2,1,2,0,112,158,456124,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,5,Top,27,3,1,3,0,112,158,456124,500779,strikeout,Strikeout,Erik Kratz strikes out swinging.,T,,,,,,,,,,456124,,,T,1,Strikeout,strikeout,,,,,575929
570334,2018-10-01,5,Top,28,0,1,0,1,112,158,606115,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,5,Top,28,1,1,0,1,112,158,606115,500779,single,Single,Orlando Arcia singles on a line drive to left fielder Kyle Schwarber.,T,,,,,,,,,,606115,,1B,,,Single,single,,,,,575929
570334,2018-10-01,5,Top,29,0,0,0,1,112,158,468504,500779,sac_bunt,Sac Bunt,"Jhoulys Chacin out on a sacrifice bunt, pitcher Jose Quintana to second baseman Daniel Murphy. Orlando Arcia to 2nd.",T,,,,,,,,,,468504,,,T,2,Sac Bunt,sac_bunt,,,,,575929
570334,2018-10-01,5,Top,30,0,0,0,2,112,158,456715,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,5,Top,30,1,0,0,2,112,158,456715,500779,field_out,Flyout,Lorenzo Cain flies out to center fielder Jason Heyward.,T,,,,,,,,,,456715,,,T,3,Flyout,field_out,,,,,575929
570334,2018-10-01,5,Bot,31,0,0,1,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,31,1,0,1,0,112,158,519203,468504,home_run,Home Run,Anthony Rizzo homers (25) on a fly ball to right field.,T,,,,,,,,,,519203,,score,,,Home Run,home_run,,T,T,T,456124
570334,2018-10-01,5,Bot,32,0,0,0,0,112,158,592178,468504,field_out,Flyout,Kris Bryant flies out to center fielder Lorenzo Cain.,T,,,,,,,,,,592178,,,T,1,Flyout,field_out,,,,,456124
570334,2018-10-01,5,Bot,33,0,1,0,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,33,1,1,1,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,33,2,1,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,33,3,2,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,33,4,3,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,33,5,3,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,33,6,3,3,1,112,158,656941,468504,strikeout,Strikeout,Kyle Schwarber called out on strikes.,T,,,,,,,,,,656941,,,T,2,Strikeout,strikeout,,,,,456124
570334,2018-10-01,5,Bot,34,0,0,1,2,112,158,518792,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,34,1,1,1,2,112,158,518792,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,34,2,2,1,2,112,158,518792,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,34,3,3,1,2,112,158,518792,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,34,4,3,2,2,112,158,518792,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,5,Bot,34,5,3,2,2,112,158,518792,468504,field_out,Flyout,Jason Heyward flies out to right fielder Christian Yelich.,T,,,,,,,,,,518792,,,T,3,Flyout,field_out,,,,,456124
570334,2018-10-01,6,Top,35,0,1,0,0,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,35,1,2,0,0,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,35,2,2,1,0,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,35,3,2,2,0,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,35,4,3,2,0,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,35,5,3,2,0,112,158,592885,500779,single,Single,Christian Yelich singles on a sharp ground ball to left fielder Kyle Schwarber.,T,,,,,,,,,,592885,,1B,,,Single,single,,,,,575929
570334,2018-10-01,6,Top,36,0,0,0,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,1,0,0,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,2,0,0,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,3,0,0,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,4,0,0,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,5,1,0,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,6,2,0,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,7,2,1,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,8,2,2,0,112,158,460075,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,36,9,2,3,0,112,158,460075,445926,strikeout,Strikeout,Ryan Braun strikes out on a foul tip.,T,,,,,,,,,,460075,,,T,1,Strikeout,strikeout,,,,,575929
570334,2018-10-01,6,Top,37,0,0,1,1,112,158,542583,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,37,1,0,1,1,112,158,542583,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,37,2,0,2,1,112,158,542583,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,37,3,1,2,1,112,158,542583,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,37,4,2,2,1,112,158,542583,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,6,Top,37,5,2,2,1,112,158,542583,445926,grounded_into_double_play,Grounded Into DP,"Jesus Aguilar grounds into a double play, third baseman Kris Bryant to second baseman Daniel Murphy to first baseman Anthony Rizzo. Christian Yelich out at 2nd. Jesus Aguilar out at 1st.",T,,,,,,,,,,592885,1B,,T,2,Grounded Into DP,grounded_into_double_play,r_force_out,,,,575929
570334,2018-10-01,6,Bot,38,0,1,0,0,112,158,664023,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,38,1,2,0,0,112,158,664023,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,38,2,3,0,0,112,158,664023,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,38,3,3,1,0,112,158,664023,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,38,4,3,2,0,112,158,664023,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,38,5,4,2,0,112,158,664023,468504,walk,Walk,Ian Happ walks.,T,,,,,,,,,,664023,,1B,,,Walk,walk,,,,,456124
570334,2018-10-01,6,Bot,39,0,0,0,0,112,158,575929,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,39,1,1,0,0,112,158,575929,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,39,2,1,0,0,112,158,575929,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,39,3,1,0,0,112,158,575929,468504,grounded_into_double_play,Grounded Into DP,"Willson Contreras grounds into a double play, pitcher Jhoulys Chacin to second baseman Jonathan Schoop to first baseman Jesus Aguilar. Ian Happ out at 2nd. Willson Contreras out at 1st.",T,,,,,,,,,,664023,1B,,T,1,Grounded Into DP,grounded_into_double_play,r_force_out,,,,456124
570334,2018-10-01,6,Bot,40,0,0,0,2,112,158,502517,458584,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,40,1,0,0,2,112,158,502517,458584,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,40,2,1,0,2,112,158,502517,458584,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,40,3,1,1,2,112,158,502517,458584,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,40,4,2,1,2,112,158,502517,458584,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,40,5,2,1,2,112,158,502517,458584,single,Single,Daniel Murphy singles on a line drive to right fielder Christian Yelich.,T,,,,,,,,,,502517,,1B,,,Single,single,,,,,456124
570334,2018-10-01,6,Bot,41,0,1,0,2,112,158,450314,458584,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,41,1,2,0,2,112,158,450314,458584,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,41,2,3,0,2,112,158,450314,458584,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,41,3,4,0,2,112,158,450314,458584,walk,Walk,Ben Zobrist walks. Daniel Murphy to 2nd.,T,,,,,,,,,,502517,1B,2B,,,Walk,walk,r_adv_force,,,,456124
570334,2018-10-01,6,Bot,42,0,0,0,2,112,158,595879,465657,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,42,1,0,0,2,112,158,595879,465657,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,42,2,1,0,2,112,158,595879,465657,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,42,3,1,1,2,112,158,595879,465657,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,42,4,2,1,2,112,158,595879,465657,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,42,5,3,1,2,112,158,595879,465657,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,42,6,3,2,2,112,158,595879,465657,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,6,Bot,42,7,3,3,2,112,158,595879,465657,strikeout,Strikeout,Javier Baez strikes out swinging.,T,,,,,,,,,,595879,,,T,3,Strikeout,strikeout,,,,,456124
570334,2018-10-01,7,Top,43,0,0,0,0,112,158,570731,445926,field_out,Groundout,"Jonathan Schoop grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.",T,,,,,,,,,,570731,,,T,1,Groundout,field_out,,,,,575929
570334,2018-10-01,7,Top,44,0,1,0,1,112,158,519058,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,7,Top,44,1,1,1,1,112,158,519058,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,7,Top,44,2,1,1,1,112,158,519058,445926,field_out,Groundout,"Mike Moustakas grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.",T,,,,,,,,,,519058,,,T,2,Groundout,field_out,,,,,575929
570334,2018-10-01,7,Top,45,0,0,1,2,112,158,456124,445926,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,7,Top,45,1,0,1,2,112,158,456124,445926,field_out,Groundout,"Erik Kratz grounds out, second baseman Daniel Murphy to first baseman Anthony Rizzo.",T,,,,,,,,,,456124,,,T,3,Groundout,field_out,,,,,575929
570334,2018-10-01,7,Bot,46,0,0,0,0,112,158,519203,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,46,1,0,1,0,112,158,519203,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,46,2,0,1,0,112,158,519203,608349,field_out,Groundout,"Anthony Rizzo grounds out, second baseman Jonathan Schoop to first baseman Jesus Aguilar.",T,,,,,,,,,,519203,,,T,1,Groundout,field_out,,,,,456124
570334,2018-10-01,7,Bot,47,0,1,0,1,112,158,592178,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,47,1,1,1,1,112,158,592178,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,47,2,2,1,1,112,158,592178,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,47,3,2,2,1,112,158,592178,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,47,4,2,3,1,112,158,592178,608349,strikeout,Strikeout,Kris Bryant strikes out swinging.,T,,,,,,,,,,592178,,,T,2,Strikeout,strikeout,,,,,456124
570334,2018-10-01,7,Bot,48,0,0,0,2,112,158,600303,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,48,1,1,0,2,112,158,600303,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,48,2,1,1,2,112,158,600303,608349,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,7,Bot,48,3,1,1,2,112,158,600303,608349,field_out,Groundout,"Tommy La Stella grounds out, second baseman Jonathan Schoop to first baseman Jesus Aguilar.",T,,,,,,,,,,600303,,,T,3,Groundout,field_out,,,,,456124
570334,2018-10-01,8,Top,49,0,0,0,0,112,158,606115,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,49,1,0,1,0,112,158,606115,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,49,2,0,2,0,112,158,606115,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,49,3,0,2,0,112,158,606115,458677,single,Single,Orlando Arcia singles on a ground ball to center fielder Ian Happ.,T,,,,,,,,,,606115,,1B,,,Single,single,,,,,575929
570334,2018-10-01,8,Top,50,0,0,0,0,112,158,570267,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,50,1,0,0,0,112,158,570267,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,50,2,1,0,0,112,158,570267,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,50,3,2,0,0,112,158,570267,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,50,4,2,1,0,112,158,570267,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,50,5,2,1,0,112,158,570267,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,50,6,3,1,0,112,158,570267,458677,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,50,7,3,1,0,112,158,570267,458677,double,Double,Domingo Santana doubles (14) on a ground ball to left fielder Ben Zobrist. Orlando Arcia to 3rd.,T,,,,,,,,,,570267,,2B,,,Double,double,,,,,575929
570334,2018-10-01,8,Top,51,0,0,0,0,112,158,456715,518553,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,51,1,0,0,0,112,158,456715,518553,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,51,2,1,0,0,112,158,456715,518553,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,51,3,2,0,0,112,158,456715,518553,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,51,4,2,1,0,112,158,456715,518553,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,51,5,3,1,0,112,158,456715,518553,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,51,6,3,2,0,112,158,456715,518553,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,51,7,3,2,0,112,158,456715,518553,single,Single,Lorenzo Cain singles on a line drive to center fielder Ian Happ. Orlando Arcia scores. Domingo Santana to 3rd.,T,,,,,,,,,,456715,,1B,,,Single,single,,,,,575929
570334,2018-10-01,8,Top,52,0,0,0,0,112,158,592885,600968,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,52,1,0,0,0,112,158,592885,600968,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,52,2,0,1,0,112,158,592885,600968,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,52,3,0,2,0,112,158,592885,600968,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,52,4,0,2,0,112,158,592885,600968,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,52,5,1,2,0,112,158,592885,600968,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,52,6,2,2,0,112,158,592885,600968,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,52,7,2,3,0,112,158,592885,600968,strikeout,Strikeout,Christian Yelich strikes out swinging.,T,,,,,,,,,,592885,,,T,1,Strikeout,strikeout,,,,,575929
570334,2018-10-01,8,Top,53,0,0,0,1,112,158,460075,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,53,1,0,0,1,112,158,460075,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,53,2,1,0,1,112,158,460075,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,53,3,1,0,1,112,158,460075,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,53,4,1,1,1,112,158,460075,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,53,5,2,1,1,112,158,460075,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,53,6,2,2,1,112,158,460075,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,53,7,2,2,1,112,158,460075,445213,single,Single,Ryan Braun singles on a line drive to center fielder Ian Happ. Domingo Santana scores. Lorenzo Cain to 3rd.,T,,,,,,,,,,460075,,1B,,,Single,single,,,,,575929
570334,2018-10-01,8,Top,54,0,0,1,1,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,54,1,0,1,1,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,54,2,0,2,1,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,54,3,1,2,1,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,54,4,1,2,2,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,54,5,2,2,2,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,54,6,3,2,2,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
