season,catcher_id,catcher_name,team_name,sb_attempts,n_cs,n_sb,cs_rate,sb_success_rate,catcher_stealing_runs,caught_stealing_above_average,pop_time,exchange_time,arm_strength,seasonal_runner_speed,runner_distance_from_second,est_cs_pct,cs_aa_per_throw,post_2023,multi_team
2018,553902,"Astudillo, Willians",MIN,6,1,5,0.1666666666666666,0.8333333333333334,-0.458083303956213,-0.70474354454802,1.9954,0.715,77.6994,27.833333333,55.63560923579069,0.2841239240913367,-0.11745725742467,0,0
2018,554054,"González, Alfredo",CWS,3,1,2,0.3333333333333333,0.6666666666666666,0.1586304172834634,0.2440467958207128,1.860333333,0.791,87.8165,28.366666667,55.64128851199212,0.2519844013930957,0.0813489319402376,0,0
2018,571466,"Barnhart, Tucker",CIN,53,11,42,0.2075471698113208,0.7924528301886793,-1.640441250304343,-2.5237557696989903,1.965641026,0.692205128,76.353384615,28.194339623,53.92458012660846,0.2551652032018677,-0.0476180333905469,0,0
2018,571467,"Baron, Steven",STL,1,0,1,0.0,1.0,-0.2694222458630753,-0.4144957628662696,2.072,0.825,79.22,29.1,60.17003448561418,0.4144957628662696,-0.4144957628662696,0,0
2018,571679,"Freitas, David",SEA,16,2,14,0.125,0.875,-2.555875520286841,-3.932116185056679,2.127375,0.822625,75.86725,27.93125,56.30884888870955,0.3707572615660424,-0.2457572615660424,0,0
2018,571851,"Kieboom, Spencer",WSH,20,7,13,0.35,0.65,0.8551377682979426,1.3155965666122191,1.997125,0.6656875,78.1216875,28.36,53.35138566166653,0.284220171669389,0.0657798283306109,0,0
2018,571912,"Maile, Luke",TOR,35,9,26,0.2571428571428572,0.7428571428571429,-0.2427991912094166,-0.3735372172452557,1.968645161,0.704193548,79.729172414,27.922857143,54.68525134334076,0.2678153490641501,-0.010672491921293,0,0
2018,571974,"Murphy, John Ryan",AZ,22,4,18,0.1818181818181818,0.8181818181818182,-1.5082467979836007,-2.32037968920554,1.992357143,0.743357143,81.020461538,28.231818182,57.6905037589046,0.2872899858729791,-0.1054718040547972,0,0
2018,572033,"Phegley, Josh",OAK,16,4,12,0.25,0.75,0.2531291491190846,0.3894294601832065,1.968888889,0.677666667,77.742555556,28.00625,54.394140522947374,0.2256606587385495,0.0243393412614504,0,0
2018,572180,"Susac, Andrew",BAL,4,2,2,0.5,0.5,0.037746332135895,0.0580712802090692,2.439,1.194,80.937,28.325,56.4193639795064,0.4854821799477327,0.0145178200522673,0,0
2018,572287,"Zunino, Mike",SEA,42,14,28,0.3333333333333333,0.6666666666666666,1.5791831296319163,2.4295125071260246,1.99356,0.72224,77.98604,27.988095238,55.77473797311656,0.2754877974493803,0.0578455358839529,0,0
2018,572863,"Garneau, Dustin",CWS,1,0,1,0.0,1.0,-0.0986274417701735,-0.1517345258002669,1.991,0.73,79.856,29.7,58.32660938199648,0.1517345258002669,-0.1517345258002669,0,0
2018,575929,"Contreras, Willson",CHC,56,14,42,0.2499999999999999,0.75,1.5046992004521142,2.3149218468494053,1.934533333,0.755074074,83.39337931,28.176785714,52.828926973467,0.2086621098776891,0.0413378901223108,0,0
2018,576788,"Butler, Dan",BOS,4,2,2,0.5,0.5,0.7647087502520393,1.1764750003877529,2.013,0.728,78.5405,27.75,53.92977671573968,0.2058812499030617,0.2941187500969382,0,0
2018,592200,"Casali, Curt",CIN,22,4,18,0.1818181818181818,0.8181818181818182,-0.4201574851263356,-0.6463961309635928,1.926,0.780083333,78.394666667,28.286363636,51.9260622116693,0.2111998241347087,-0.0293816423165269,0,0
2018,592407,"Holaday, Bryan",MIA,29,15,14,0.5172413793103449,0.4827586206896552,4.427616410944412,6.811717555299096,1.981347826,0.726391304,79.081590909,28.251724138,55.573361536395794,0.2823545670586518,0.2348868122516929,0,0
2018,592663,"Realmuto, J.T.",MIA,42,12,30,0.2857142857142857,0.7142857142857143,0.9397561204559326,1.4457786468552802,1.864958333,0.72826087,85.0596,28.278571429,54.69003139622581,0.2512909845986838,0.0344233011156019,0,0
2018,593993,"Briceño, José",LAA,14,4,10,0.2857142857142857,0.7142857142857143,-0.1905609819488886,-0.2931707414598284,2.019363636,0.706727273,78.350636364,28.064285714,56.103124636616926,0.3066550529614163,-0.0209407672471305,0,0
2018,595284,"Knapp, Andrew",PHI,32,6,26,0.1875,0.8125,-1.5377604942198244,-2.365785375722807,2.01072,0.767791667,80.457521739,27.975,54.10638567378994,0.2614307929913377,-0.0739307929913377,0,0
2018,595453,"Wallach, Chad",MIA,6,2,4,0.3333333333333333,0.6666666666666666,0.4527551201571144,0.6965463387032529,1.884,0.7328,81.2368,27.866666667,52.20355187898216,0.2172422768827912,0.1160910564505421,0,0
2018,595751,"Alfaro, Jorge",PHI,61,19,42,0.3114754098360657,0.6885245901639344,3.0476309127655474,4.688662942716228,1.913619048,0.759928571,87.207707317,28.145901639,53.1692630572222,0.2346120829062914,0.0768633269297742,0,0
2018,595956,"Gallagher, Cam",KC,6,1,5,0.1666666666666666,0.8333333333333334,-0.4547936692988376,-0.6996825681520578,2.05625,0.753,78.1425,27.883333333,55.152391576147735,0.283280428025343,-0.1166137613586763,0,0
2018,595978,"Hedges, Austin",SD,46,9,37,0.1956521739130435,0.8043478260869565,0.2009555458811236,0.3091623782786508,1.854482759,0.695464286,80.724344828,28.182608696,52.85473360548349,0.1889312526461163,0.0067209212669271,0,0
2018,596119,"Swihart, Blake",BOS,15,5,10,0.3333333333333333,0.6666666666666666,0.3684381132753397,0.5668278665774458,1.928818182,0.768272727,84.266909091,28.113333333,54.877612532578496,0.295544808894837,0.0377885244384963,0,0
2018,596142,"Sánchez, Gary",NYY,34,12,22,0.3529411764705882,0.6470588235294118,2.56028712704115,3.938903272371,1.845157895,0.748,84.488666667,27.885294118,53.12566741140864,0.2370910802243823,0.1158500962462058,0,0
2018,600474,"Severino, Pedro",WSH,32,10,22,0.3125,0.6875,1.2668789306365855,1.94904450867167,1.976842105,0.707166667,82.135411765,27.49375,52.29737134503337,0.2515923591040103,0.0609076408959897,0,0
2018,605131,"Barnes, Austin",LAD,15,3,12,0.2,0.8,-0.6940360883067,-1.067747828164154,2.101,0.694,74.030625,28.026666667,52.90407147831583,0.2711831885442769,-0.0711831885442769,0,0
2018,605170,"Caratini, Victor",CHC,23,5,18,0.217391304347826,0.782608695652174,-1.5738844063884811,-2.421360625213048,2.025473684,0.821736842,78.089684211,28.030434783,54.15816419259639,0.3226678532701326,-0.1052765489223064,0,0
2018,605244,"Garcia, Aramis",SF,3,1,2,0.3333333333333333,0.6666666666666666,0.2157469763101187,0.3319184250924902,1.942,0.704,81.778,28.333333333,54.91367073673245,0.2226938583025032,0.1106394750308301,0,0
2018,605357,"Marjama, Mike",SEA,2,0,2,0.0,1.0,-0.148610979003203,-0.228632275389543,,,,28.5,49.20794006791475,0.1143161376947715,-0.1143161376947715,0,0
2018,605421,"Pérez, Michael",TB,12,3,9,0.25,0.75,0.9392992125075696,1.4450757115501074,1.941,0.771,83.789,27.825,50.57275209432759,0.129577024037491,0.1204229759625089,0,0
2018,606988,"Greiner, Grayson",DET,12,1,11,0.0833333333333333,0.9166666666666666,-1.4846124509356913,-2.284019155285679,1.909,0.778,82.479125,28.5,55.88987856676487,0.2736682629404732,-0.1903349296071399,0,0
2018,606992,"Haase, Eric",CLE,5,0,5,0.0,1.0,-0.6213842798062794,-0.9559758150865836,1.8895,0.7075,82.084,28.56,56.014519353932606,0.1911951630173167,-0.1911951630173167,0,0
2018,607257,"Lopez, Raffy",SD,11,3,8,0.2727272727272727,0.7272727272727273,0.179606056337125,0.2763170097494234,2.023375,0.767571429,80.148,28.418181818,54.97119708896832,0.2476075445682342,0.0251197281590384,0,0
2018,607333,"Taylor, Beau",OAK,2,1,1,0.5,0.5,0.1947719208557564,0.299649109008856,1.9215,0.744,82.1825,28.75,54.48702903320186,0.350175445495572,0.149824554504428,0,0
2018,607345,"Smith, Kevan",CWS,36,3,33,0.0833333333333333,0.9166666666666666,-3.4421855457822503,-5.2956700704342285,2.0096,0.7486,79.690842105,27.908333333,54.71668296844426,0.2304352797342841,-0.1471019464009507,0,0
2018,607732,"Stallings, Jacob",PIT,6,2,4,0.3333333333333333,0.6666666666666666,0.0141929028223146,0.0218352351112533,1.9155,0.75675,81.7825,27.483333333,54.28588861930368,0.3296941274814577,0.0036392058518755,0,0
2018,608348,"Kelly, Carson",STL,4,0,4,0.0,1.0,-0.9039685232377804,-1.3907208049812003,2.149,0.897,80.427,28.55,53.53178953586046,0.3476802012453001,-0.3476802012453001,0,0
2018,608596,"Murphy, Tom",COL,12,3,9,0.25,0.75,-0.1924985812745772,-0.2961516634993497,2.016857143,0.759714286,81.812,27.516666667,52.14845476020451,0.2746793052916125,-0.0246793052916124,0,0
2018,608700,"Plawecki, Kevin",NYM,51,11,40,0.2156862745098039,0.7843137254901961,-2.789424692764344,-4.291422604252835,2.045909091,0.742581395,75.484340909,27.88627451,54.49921971603995,0.2998318157696635,-0.0841455412598595,0,0
2018,621512,"Nido, Tomás",NYM,20,2,18,0.0999999999999999,0.9,-2.164807953078043,-3.3304737739662187,1.903583333,0.694166667,80.311916667,28.17,53.748575521794834,0.266523688698311,-0.1665236886983109,0,0
2018,622194,"Maxwell, Bruce",OAK,16,7,9,0.4375,0.5625,1.4092407901902484,2.168062754138844,1.99425,0.731,77.740166667,27.9625,55.05425650391854,0.3019960778663223,0.1355039221336777,0,0
2018,624419,"Ciuffo, Nick",TB,6,1,5,0.1666666666666666,0.8333333333333334,-0.0270805378454817,-0.0416623659161257,1.81475,0.72075,83.76925,28.05,50.20237415589314,0.1736103943193543,-0.0069437276526876,0,0
2018,624512,"McGuire, Reese",TOR,13,2,11,0.1538461538461538,0.8461538461538461,-0.6042334343678978,-0.929589899027535,1.9498,0.6471,77.0771,28.2,54.92375024653337,0.2253530691559642,-0.0715069153098103,0,0
2018,641598,"Garver, Mitch",MIN,42,7,35,0.1666666666666666,0.8333333333333334,-3.6248391308656753,-5.576675585947193,2.067611111,0.795277778,79.178722222,28.083333333,55.51217136031129,0.2994446568082666,-0.1327779901415998,0,0
2018,641924,"Nottingham, Jacob",MIL,3,1,2,0.3333333333333333,0.6666666666666666,0.4058999706730201,0.6244614933431079,1.999,0.844,82.339,27.433333333,48.118576047531214,0.125179502218964,0.2081538311143693,0,0
2018,642082,"Sisco, Chance",BAL,32,10,22,0.3125,0.6875,-1.3125465986137066,-2.0193024594057025,1.9755,0.807722222,76.302235294,28.1375,55.68248131086,0.3756032018564282,-0.0631032018564282,0,0
2018,642336,"Mejía, Francisco",SD,4,1,3,0.25,0.75,0.0950719277364461,0.1462645042099171,1.9515,0.764,83.2105,27.85,54.37663657258406,0.2134338739475207,0.0365661260524793,0,0
2018,642851,"Wynns, Austin",BAL,16,6,10,0.375,0.625,-0.3887061633434212,-0.5980094820668015,2.0566,0.7795,76.9377,27.8375,57.17342420225733,0.4123755926291751,-0.037375592629175,0,0
2018,643376,"Jansen, Danny",TOR,23,4,19,0.1739130434782609,0.8260869565217391,-1.1125144836219478,-1.711560744033766,1.982785714,0.804714286,78.719857143,28.482608696,53.87738409848341,0.2483287280014681,-0.0744156845232072,0,0
2018,643396,"Kiner-Falefa, Isiah",TEX,22,7,15,0.3181818181818182,0.6818181818181818,0.2526528663988774,0.3886967175367343,2.009214286,0.669571429,73.834615385,27.904545455,55.25230926275829,0.300513785566512,0.0176680326153061,0,0
2018,650619,"Viloria, Meibrys",KC,9,2,7,0.2222222222222222,0.7777777777777778,0.002860127105193,0.0044001955464507,1.822375,0.718125,81.916125,27.877777778,52.672855449722064,0.2217333116059499,0.0004889106162722,0,0
2019,425772,"Mathis, Jeff",TEX,35,8,27,0.2285714285714286,0.7714285714285715,-1.773744089200706,-2.728837060308778,2.084666667,0.786,73.819416667,27.94,54.207106400765575,0.3065382017231079,-0.0779667731516794,0,0
2019,425784,"Rivera, René",NYM,5,0,5,0.0,1.0,-0.5152185325507341,-0.7926438962318987,1.8145,0.628,79.716,28.82,50.280587074488565,0.1585287792463797,-0.1585287792463797,0,0
2019,425877,"Molina, Yadier",STL,21,6,15,0.2857142857142857,0.7142857142857143,0.1676924797797175,0.2579884304303343,1.919363636,0.686272727,80.794363636,28.228571429,54.863268020309285,0.2734291223604603,0.0122851633538254,0,0
2019,431145,"Martin, Russell",LAD,19,3,16,0.1578947368421052,0.8421052631578947,-0.7683770742606132,-1.1821185757855592,2.035,0.766777778,78.61425,28.473684211,54.54156520676767,0.2201115039887136,-0.0622167671466083,0,0
2019,435064,"Wilson, Bobby",DET,9,1,8,0.1111111111111111,0.8888888888888888,-0.7259411517683959,-1.1168325411821474,2.029875,0.766375,75.0685,28.666666667,55.56927142441341,0.2352036156869053,-0.1240925045757941,0,0
2019,435263,"McCann, Brian",ATL,36,6,30,0.1666666666666666,0.8333333333333334,-2.5051690207551647,-3.854106185777177,2.057521739,0.772695652,75.171590909,28.116666667,55.06691132416711,0.2737251718271438,-0.107058505160477,0,0
2019,435559,"Suzuki, Kurt",WSH,39,3,36,0.0769230769230769,0.9230769230769231,-4.29178110558302,-6.602740162435415,2.005454545,0.799318182,78.761772727,28.017948718,53.464582204760426,0.2462241067291132,-0.1693010298060362,0,0
2019,444489,"Piña, Manny",MIL,23,6,17,0.2608695652173913,0.7391304347826086,1.2330619127727376,1.897018327342673,1.902947368,0.673263158,79.999631579,28.273913043,52.21410914029936,0.1783905075068403,0.0824790577105509,0,0
2019,446308,"Wieters, Matt",STL,16,8,8,0.5000000000000001,0.5,1.002927501922604,1.5429653875732368,2.0179,0.7169,77.9753,27.8375,58.08782429267981,0.4035646632766726,0.0964353367233273,0,0
2019,452095,"Flowers, Tyler",ATL,36,7,29,0.1944444444444444,0.8055555555555556,-3.317944669603913,-5.1045302609290975,2.093130435,0.738636364,73.233909091,27.930555556,56.00504092378485,0.336236951692475,-0.1417925072480304,0,0
2019,455104,"Iannetta, Chris",COL,17,3,14,0.1764705882352941,0.8235294117647058,-1.343260296901395,-2.0665543029252227,2.031777778,0.759,78.292111111,28.158823529,56.56852224375903,0.2980326060544248,-0.1215620178191307,0,0
2019,455117,"Maldonado, Martín",HOU,34,7,27,0.2058823529411765,0.7941176470588235,-1.070397205443522,-1.646764931451572,1.952833333,0.769833333,85.008208333,28.102941176,54.74710656798224,0.2543166156309285,-0.0484342626897521,0,0
2019,455139,"Chirinos, Robinson",HOU,44,11,33,0.25,0.75,-1.069913176652617,-1.6460202717732568,2.02796,0.72868,78.96188,27.972727273,55.465028441247824,0.2874095516312104,-0.0374095516312103,0,0
2019,456078,"Castillo, Welington",CWS,29,7,22,0.2413793103448276,0.7586206896551724,-0.0994540015086348,-0.1530061561671301,1.957105263,0.625666667,77.263263158,28.303448276,53.92751638398224,0.2466553846954182,-0.0052760743505907,0,0
2019,456124,"Kratz, Erik",TB,8,3,5,0.375,0.625,-0.0565291294891876,-0.086967891521827,2.011125,0.749,79.997625,27.6,58.38622561638723,0.3858709864402284,-0.0108709864402283,0,0
