"last_name, first_name","player_id","year","pop_2b_sba_count","pop_2b_sba","pop_2b_sb","pop_2b_cs","pop_3b_sba_count","pop_3b_sba","pop_3b_sb","pop_3b_cs","exchange_2b_3b_sba","maxeff_arm_2b_3b_sba"
"Ortiz, Joey",687401,2024,,,,,,,,,,
"Henderson, Gunnar",683002,2024,,,,,,,,,,
"Adames, Willy",642715,2024,,,,,,,,,,
"Marte, Ketel",606466,2024,,,,,,,,,,
"García, Luis",671277,2024,,,,,,,,,,
"Díaz, Yandy",650490,2024,,,,,,,,,,
"Machado, Manny",592518,2024,,,,,,,,,,
"Bellinger, Cody",641355,2024,,,,,,,,,,
"Castro, Willi",650489,2024,,,,,,,,,,
"Schwarber, Kyle",656941,2024,,,,,,,,,,
"McCutchen, Andrew",457705,2024,,,,,,,,,,
"Walker, Christian",572233,2024,,,,,,,,,,
"Ramos, Heliot",671218,2024,,,,,,,,,,
"Arozarena, Randy",668227,2024,,,,,,,,,,
"Vierling, Matt",663837,2024,,,,,,,,,,
"Torres, Gleyber",650402,2024,,,,,,,,,,
"Santander, Anthony",623993,2024,,,,,,,,,,
"O'Hoppe, Logan",681351,2024,"59","2.02","2.03","1.97","8","1.58","1.54","1.65","0.72","83.7"
"Giménez, Andrés",665926,2024,,,,,,,,,,
"Paredes, Isaac",670623,2024,,,,,,,,,,
"Varsho, Daulton",662139,2024,,,,,,,,,,
"Schanuel, Nolan",694384,2024,,,,,,,,,,
"Thomas, Lane",657041,2024,,,,,,,,,,
"Goldschmidt, Paul",502671,2024,,,,,,,,,,
"García, Adolis",666969,2024,,,,,,,,,,
"Turang, Brice",668930,2024,,,,,,,,,,
"De La Cruz, Elly",682829,2024,,,,,,,,,,
"Chourio, Jackson",694192,2024,,,,,,,,,,
"Vaughn, Andrew",683734,2024,,,,,,,,,,
"India, Jonathan",663697,2024,,,,,,,,,,
"Stephenson, Tyler",663886,2024,"64","2.02","2.03","2.01","4","1.55","1.55",,"0.7","82.1"
"Contreras, William",661388,2024,"58","1.96","1.97","1.95","5","1.54","1.49","1.61","0.64","82.4"
"Arcia, Orlando",606115,2024,,,,,,,,,,
"Winker, Jesse",608385,2024,,,,,,,,,,
"Castellanos, Nick",592206,2024,,,,,,,,,,
"Langeliers, Shea",669127,2024,"70","1.91","1.91","1.9","5","1.45","1.44","1.48","0.65","86.4"
"Altuve, Jose",514888,2024,,,,,,,,,,
"Ward, Taylor",621493,2024,,,,,,,,,,
"Burger, Jake",669394,2024,,,,,,,,,,
"France, Ty",664034,2024,,,,,,,,,,
"Gelof, Zack",680869,2024,,,,,,,,,,
"Arraez, Luis",650333,2024,,,,,,,,,,
"Rooker Jr., Brent",667670,2024,,,,,,,,,,
"Smith, Josh",669701,2024,,,,,,,,,,
"Doyle, Brenton",686668,2024,,,,,,,,,,
"Springer III, George",543807,2024,,,,,,,,,,
"Suárez, Eugenio",553993,2024,,,,,,,,,,
"Hernández, Teoscar",606192,2024,,,,,,,,,,
"Guerrero Jr., Vladimir",665489,2024,,,,,,,,,,
"Greene, Riley",682985,2024,,,,,,,,,,
"Olson, Matt",621566,2024,,,,,,,,,,
"Volpe, Anthony",683011,2024,,,,,,,,,,
"Duran, Jarren",680776,2024,,,,,,,,,,
"Judge, Aaron",592450,2024,,,,,,,,,,
"Smith, Will",669257,2024,"57","1.94","1.95","1.92","3","1.49",,"1.49","0.62","82.7"
