pitcher_id,season,opportunities_2b,sb_2b,cs_2b,attempts_2b,attempt_rate,sb_pct,tempo22_w,pitches22,baseline_group,in_baseline_2022,appears_post_only,balanced_panel_18_24
669461,2023,182,2,1,3,0.016483516483516484,0.6666666666666666,15.519,148.0,T1,1,0,0
669467,2023,225,8,2,10,0.044444444444444446,0.8,19.249,323.0,T2,1,0,0
669618,2023,24,0,0,0,0.0,,21.688,103.0,T3,1,0,0
669674,2023,157,0,0,0,0.0,,12.758,123.0,T1,1,0,0
669684,2023,153,3,1,4,0.026143790849673203,0.75,,,,0,1,0
669711,2023,57,4,0,4,0.07017543859649122,1.0,21.223,52.0,T3,1,0,0
669713,2023,278,2,1,3,0.01079136690647482,0.6666666666666666,17.821,65.0,T2,1,0,0
669721,2023,17,0,0,0,0.0,,,,,0,1,0
669724,2023,14,0,0,0,0.0,,,,,0,1,0
669796,2023,145,3,0,3,0.020689655172413793,1.0,,,,0,1,0
669854,2023,186,2,0,2,0.010752688172043012,1.0,,,,0,0,0
669912,2023,37,1,0,1,0.02702702702702703,1.0,18.23,194.0,T2,1,0,0
669923,2023,577,10,4,14,0.024263431542461005,0.7142857142857143,16.457,310.0,T1,1,0,0
669947,2023,339,6,2,8,0.02359882005899705,0.75,,,,0,1,0
669952,2023,43,0,0,0,0.0,,19.332,279.0,T2,1,0,0
670032,2023,11,0,0,0,0.0,,,,,0,0,0
670036,2023,51,1,0,1,0.0196078431372549,1.0,19.408,146.0,T2,1,0,0
670042,2023,12,0,0,0,0.0,,,,,0,1,0
670046,2023,130,1,0,1,0.007692307692307693,1.0,,,,0,0,0
670059,2023,187,3,2,5,0.026737967914438502,0.6,15.616,74.0,T1,1,0,0
670097,2023,26,0,0,0,0.0,,,,,0,1,0
670102,2023,125,1,0,1,0.008,1.0,,,,0,1,0
670124,2023,75,0,0,0,0.0,,16.488,225.0,T1,1,0,0
670156,2023,4,0,0,0,0.0,,,,,0,1,0
670167,2023,181,0,0,0,0.0,,20.716,210.0,T3,1,0,0
670174,2023,278,2,1,3,0.01079136690647482,0.6666666666666666,16.29,241.0,T1,1,0,0
670183,2023,25,0,0,0,0.0,,,,,0,1,0
670241,2023,61,2,0,2,0.03278688524590164,1.0,,,,0,1,0
670280,2023,208,1,0,1,0.004807692307692308,1.0,20.531,135.0,T3,1,0,0
670329,2023,60,0,0,0,0.0,,,,,0,0,0
670712,2023,8,0,0,0,0.0,,,,,0,0,0
670766,2023,14,0,0,0,0.0,,,,,0,0,0
670810,2023,26,0,0,0,0.0,,15.782,50.0,T1,1,0,0
670871,2023,3,0,0,0,0.0,,,,,0,1,0
670912,2023,557,5,3,8,0.01436265709156194,0.625,16.518,168.0,T1,1,0,0
670950,2023,268,2,0,2,0.007462686567164179,1.0,17.595,189.0,T2,1,0,1
670955,2023,22,0,1,1,0.045454545454545456,0.0,15.192,57.0,T1,1,0,0
670970,2023,46,1,0,1,0.021739130434782608,1.0,19.018,72.0,T2,1,0,0
670990,2023,227,4,0,4,0.01762114537444934,1.0,21.556,147.0,T3,1,0,0
671096,2023,451,4,1,5,0.011086474501108648,0.8,,,,0,1,0
671106,2023,448,0,5,5,0.011160714285714286,0.0,,,,0,1,0
671111,2023,48,0,0,0,0.0,,,,,0,1,0
671131,2023,74,1,1,2,0.02702702702702703,0.5,,,,0,1,0
671212,2023,47,2,0,2,0.0425531914893617,1.0,,,,0,1,0
671345,2023,207,2,2,4,0.01932367149758454,0.5,19.574,174.0,T2,1,0,0
671737,2023,332,0,0,0,0.0,,,,,0,1,0
672282,2023,582,12,2,14,0.024054982817869417,0.8571428571428571,16.246,363.0,T1,1,0,0
672335,2023,197,3,1,4,0.02030456852791878,0.75,22.482,196.0,T3,1,0,1
672391,2023,84,2,0,2,0.023809523809523808,1.0,18.421,126.0,T2,1,0,0
672578,2023,280,1,0,1,0.0035714285714285713,1.0,18.704,184.0,T2,1,0,0
672582,2023,131,0,0,0,0.0,,,,,0,0,0
672710,2023,181,8,1,9,0.049723756906077346,0.8888888888888888,15.878,228.0,T1,1,0,0
672715,2023,53,2,1,3,0.05660377358490566,0.6666666666666666,16.423,62.0,T1,1,0,0
672730,2023,27,2,0,2,0.07407407407407407,1.0,,,,0,1,0
672782,2023,4,0,0,0,0.0,,,,,0,1,0
672841,2023,20,0,0,0,0.0,,,,,0,1,0
672851,2023,151,7,0,7,0.046357615894039736,1.0,15.315,252.0,T1,1,0,0
672860,2023,12,0,0,0,0.0,,,,,0,1,0
673111,2023,3,0,0,0,0.0,,,,,0,1,0
673540,2023,538,10,2,12,0.022304832713754646,0.8333333333333334,,,,0,1,0
673858,2023,32,0,1,1,0.03125,0.0,,,,0,1,0
674003,2023,162,2,0,2,0.012345679012345678,1.0,,,,0,1,0
674072,2023,331,2,1,3,0.00906344410876133,0.6666666666666666,18.758,96.0,T2,1,0,0
674285,2023,48,0,0,0,0.0,,,,,0,1,0
674370,2023,212,1,0,1,0.0047169811320754715,1.0,,,,0,1,0
674444,2023,44,1,0,1,0.022727272727272728,1.0,,,,0,1,0
674681,2023,22,0,0,0,0.0,,,,,0,0,0
675540,2023,283,7,1,8,0.028268551236749116,0.875,,,,0,0,0
675627,2023,280,6,1,7,0.025,0.8571428571428571,17.77,68.0,T2,1,0,0
675911,2023,658,11,1,12,0.0182370820668693,0.9166666666666666,16.891,281.0,T1,1,0,0
675916,2023,143,12,1,13,0.09090909090909091,0.9230769230769231,22.614,172.0,T3,1,0,0
675921,2023,16,2,0,2,0.125,1.0,20.672,121.0,T3,1,0,0
675989,2023,103,1,0,1,0.009708737864077669,1.0,,,,0,1,0
676050,2023,6,0,0,0,0.0,,17.3,109.0,T2,1,0,0
676083,2023,35,0,0,0,0.0,,,,,0,0,0
676092,2023,98,2,0,2,0.02040816326530612,1.0,18.582,131.0,T2,1,0,0
676106,2023,72,3,1,4,0.05555555555555555,0.75,,,,0,1,0
676130,2023,240,7,0,7,0.029166666666666667,1.0,,,,0,0,0
676206,2023,61,1,0,1,0.01639344262295082,1.0,,,,0,0,0
676254,2023,136,4,1,5,0.03676470588235294,0.8,,,,0,1,0
676265,2023,155,3,1,4,0.025806451612903226,0.75,16.119,114.0,T1,1,0,0
676272,2023,374,13,1,14,0.0374331550802139,0.9285714285714286,,,,0,1,0
676391,2023,2,0,0,0,0.0,,,,,0,0,0
676395,2023,61,2,0,2,0.03278688524590164,1.0,,,,0,1,0
676440,2023,489,7,1,8,0.016359918200409,0.875,,,,0,1,0
676475,2023,5,0,0,0,0.0,,,,,0,1,0
676477,2023,223,5,4,9,0.04035874439461883,0.5555555555555556,16.248,140.0,T1,1,0,0
676534,2023,81,2,0,2,0.024691358024691357,1.0,18.974,80.0,T2,1,0,0
676596,2023,134,0,0,0,0.0,,15.179,132.0,T1,1,0,0
676632,2023,5,0,0,0,0.0,,,,,0,1,0
676664,2023,629,10,5,15,0.02384737678855326,0.6666666666666666,21.133,193.0,T3,1,0,0
676680,2023,155,0,1,1,0.0064516129032258064,0.0,,,,0,1,0
676684,2023,104,1,0,1,0.009615384615384616,1.0,18.997,216.0,T2,1,0,0
676701,2023,2,0,0,0,0.0,,,,,0,1,0
676702,2023,32,0,0,0,0.0,,,,,0,1,0
676710,2023,458,8,1,9,0.019650655021834062,0.8888888888888888,16.967,177.0,T1,1,0,0
676714,2023,58,1,0,1,0.017241379310344827,1.0,17.81,159.0,T2,1,0,0
676760,2023,232,10,2,12,0.05172413793103448,0.8333333333333334,19.624,183.0,T3,1,0,0
676775,2023,82,2,2,4,0.04878048780487805,0.5,,,,0,1,0
676979,2023,36,1,0,1,0.027777777777777776,1.0,,,,0,0,0
677020,2023,35,1,0,1,0.02857142857142857,1.0,,,,0,1,0
677053,2023,182,1,1,2,0.01098901098901099,0.5,19.458,89.0,T2,1,0,0
677076,2023,19,0,0,0,0.0,,,,,0,1,0
677161,2023,36,0,0,0,0.0,,,,,0,0,0
677651,2023,99,0,1,1,0.010101010101010102,0.0,21.173,319.0,T3,1,0,0
677865,2023,112,3,0,3,0.026785714285714284,1.0,17.659,51.0,T2,1,0,0
677944,2023,76,0,1,1,0.013157894736842105,0.0,,,,0,1,0
677960,2023,238,0,0,0,0.0,,,,,0,0,0
678061,2023,53,0,0,0,0.0,,,,,0,0,0
678226,2023,30,1,0,1,0.03333333333333333,1.0,,,,0,1,0
678394,2023,556,3,2,5,0.008992805755395683,0.6,16.253,238.0,T1,1,0,0
678606,2023,121,5,0,5,0.04132231404958678,1.0,,,,0,1,0
679346,2023,36,0,1,1,0.027777777777777776,0.0,,,,0,1,0
679525,2023,270,7,1,8,0.02962962962962963,0.875,,,,0,1,0
679885,2023,52,0,0,0,0.0,,,,,0,1,0
680232,2023,19,0,0,0,0.0,,,,,0,1,0
680570,2023,521,4,1,5,0.009596928982725527,0.8,,,,0,1,0
680573,2023,15,0,0,0,0.0,,,,,0,0,0
680686,2023,636,14,2,16,0.025157232704402517,0.875,19.673,398.0,T3,1,0,0
680689,2023,67,1,0,1,0.014925373134328358,1.0,,,,0,1,0
680694,2023,555,2,2,4,0.007207207207207207,0.5,18.363,324.0,T2,1,0,0
680704,2023,176,6,3,9,0.05113636363636364,0.6666666666666666,14.655,188.0,T1,1,0,0
680723,2023,132,1,0,1,0.007575757575757576,1.0,,,,0,1,0
680735,2023,149,3,0,3,0.020134228187919462,1.0,,,,0,1,0
680739,2023,104,4,1,5,0.04807692307692308,0.8,16.781,154.0,T1,1,0,0
680742,2023,9,0,0,0,0.0,,,,,0,1,0
680767,2023,34,0,0,0,0.0,,,,,0,1,0
680983,2023,2,0,0,0,0.0,,,,,0,1,0
681190,2023,162,0,0,0,0.0,,,,,0,1,0
681217,2023,164,1,0,1,0.006097560975609756,1.0,15.506,73.0,T1,1,0,0
681402,2023,76,1,0,1,0.013157894736842105,1.0,,,,0,1,0
681432,2023,31,0,0,0,0.0,,,,,0,1,0
681517,2023,19,0,0,0,0.0,,,,,0,1,0
681584,2023,3,0,0,0,0.0,,,,,0,1,0
681806,2023,145,1,0,1,0.006896551724137931,1.0,15.666,161.0,T1,1,0,0
681807,2023,7,0,0,0,0.0,,,,,0,1,0
681810,2023,5,0,0,0,0.0,,18.945,50.0,T2,1,0,0
681857,2023,377,2,1,3,0.007957559681697613,0.6666666666666666,,,,0,1,0
681867,2023,90,2,1,3,0.03333333333333333,0.6666666666666666,,,,0,0,0
681869,2023,40,0,0,0,0.0,,,,,0,1,0
681882,2023,105,1,0,1,0.009523809523809525,1.0,,,,0,1,0
681892,2023,56,1,0,1,0.017857142857142856,1.0,,,,0,1,0
681911,2023,144,1,1,2,0.013888888888888888,0.5,24.456,175.0,T3,1,0,0
681982,2023,106,3,1,4,0.03773584905660377,0.75,,,,0,1,0
681987,2023,2,0,0,0,0.0,,,,,0,1,0
682010,2023,74,3,0,3,0.04054054054054054,1.0,,,,0,1,0
682051,2023,101,0,0,0,0.0,,17.588,188.0,T2,1,0,0
682052,2023,29,0,0,0,0.0,,,,,0,1,0
682120,2023,101,3,0,3,0.0297029702970297,1.0,,,,0,1,0
682171,2023,45,2,0,2,0.044444444444444446,1.0,19.745,180.0,T3,1,0,0
682175,2023,90,1,2,3,0.03333333333333333,0.3333333333333333,,,,0,1,0
682227,2023,363,1,1,2,0.005509641873278237,0.5,,,,0,1,0
682243,2023,422,5,3,8,0.018957345971563982,0.625,,,,0,1,0
682842,2023,102,4,0,4,0.0392156862745098,1.0,,,,0,1,0
682847,2023,306,3,0,3,0.00980392156862745,1.0,14.668,50.0,T1,1,0,0
682967,2023,41,0,0,0,0.0,,,,,0,1,0
682989,2023,20,0,0,0,0.0,,,,,0,1,0
682990,2023,163,1,0,1,0.006134969325153374,1.0,,,,0,1,0
683155,2023,17,1,0,1,0.058823529411764705,1.0,,,,0,1,0
683175,2023,112,2,0,2,0.017857142857142856,1.0,,,,0,1,0
683232,2023,72,1,0,1,0.013888888888888888,1.0,,,,0,0,0
683769,2023,136,3,1,4,0.029411764705882353,0.75,,,,0,0,0
685107,2023,2,0,0,0,0.0,,,,,0,1,0
685314,2023,40,0,0,0,0.0,,,,,0,1,0
685410,2023,95,2,0,2,0.021052631578947368,1.0,,,,0,1,0
686218,2023,179,2,0,2,0.0111731843575419,1.0,,,,0,1,0
686294,2023,99,1,1,2,0.020202020202020204,0.5,,,,0,1,0
686539,2023,56,1,1,2,0.03571428571428571,0.5,,,,0,1,0
686610,2023,475,5,2,7,0.014736842105263158,0.7142857142857143,18.646,106.0,T2,1,0,0
686613,2023,564,14,7,21,0.03723404255319149,0.6666666666666666,,,,0,0,0
686651,2023,48,2,0,2,0.041666666666666664,1.0,,,,0,1,0
686654,2023,32,1,0,1,0.03125,1.0,,,,0,1,0
686730,2023,65,0,0,0,0.0,,,,,0,1,0
686747,2023,133,3,0,3,0.022556390977443608,1.0,,,,0,1,0
686752,2023,96,1,0,1,0.010416666666666666,1.0,16.351,154.0,T1,1,0,0
686753,2023,152,0,0,0,0.0,,,,,0,0,0
686826,2023,61,0,0,0,0.0,,,,,0,1,0
686839,2023,99,5,0,5,0.050505050505050504,1.0,,,,0,1,0
686842,2023,21,0,0,0,0.0,,,,,0,1,0
686972,2023,24,2,0,2,0.08333333333333333,1.0,,,,0,0,0
686973,2023,258,1,0,1,0.003875968992248062,1.0,14.038,59.0,T1,1,0,0
687145,2023,58,0,0,0,0.0,,,,,0,1,0
687330,2023,173,3,2,5,0.028901734104046242,0.6,,,,0,1,0
687396,2023,91,0,0,0,0.0,,,,,0,1,0
687798,2023,68,1,0,1,0.014705882352941176,1.0,,,,0,1,0
687830,2023,71,1,1,2,0.028169014084507043,0.5,,,,0,1,0
687888,2023,71,1,1,2,0.028169014084507043,0.5,,,,0,1,0
687922,2023,16,1,0,1,0.0625,1.0,,,,0,1,0
688427,2023,22,0,0,0,0.0,,,,,0,1,0
689147,2023,9,0,0,0,0.0,,,,,0,1,0
689167,2023,18,0,0,0,0.0,,,,,0,1,0
689225,2023,116,1,0,1,0.008620689655172414,1.0,18.538,168.0,T2,1,0,0
689266,2023,164,2,1,3,0.018292682926829267,0.6666666666666666,,,,0,1,0
689690,2023,23,0,0,0,0.0,,,,,0,1,0
690829,2023,63,0,0,0,0.0,,,,,0,1,0
690986,2023,148,2,2,4,0.02702702702702703,0.5,,,,0,1,0
691094,2023,6,0,0,0,0.0,,,,,0,1,0
691587,2023,245,9,1,10,0.04081632653061224,0.9,,,,0,1,0
693312,2023,28,0,0,0,0.0,,,,,0,1,0
693433,2023,364,5,0,5,0.013736263736263736,1.0,,,,0,1,0
693821,2023,724,8,1,9,0.012430939226519336,0.8888888888888888,14.772,120.0,T1,1,0,0
694037,2023,108,1,0,1,0.009259259259259259,1.0,,,,0,1,0
694297,2023,344,6,4,10,0.029069767441860465,0.6,,,,0,1,0
694363,2023,157,6,2,8,0.050955414012738856,0.75,,,,0,1,0
694813,2023,102,1,0,1,0.00980392156862745,1.0,,,,0,1,0
695243,2023,146,1,2,3,0.02054794520547945,0.3333333333333333,,,,0,1,0
696136,2023,84,1,1,2,0.023809523809523808,0.5,,,,0,1,0
696147,2023,56,0,0,0,0.0,,,,,0,1,0
700363,2023,104,4,1,5,0.04807692307692308,0.8,,,,0,1,0
701643,2023,133,1,0,1,0.007518796992481203,1.0,,,,0,1,0
434378,2024,324,4,2,6,0.018518518518518517,0.6666666666666666,20.144,308.0,T3,1,0,0
445276,2024,106,6,3,9,0.08490566037735849,0.6666666666666666,25.579,127.0,T3,1,0,1
445926,2024,178,4,0,4,0.02247191011235955,1.0,13.685,248.0,T1,1,0,1
448179,2024,20,1,0,1,0.05,1.0,15.306,311.0,T1,1,0,1
450203,2024,666,8,5,13,0.01951951951951952,0.6153846153846154,17.319,422.0,T2,1,0,1
453286,2024,136,2,2,4,0.029411764705882353,0.5,16.612,221.0,T1,1,0,1
455119,2024,149,4,1,5,0.03355704697986577,0.8,22.917,143.0,T3,1,0,1
456501,2024,22,0,0,0,0.0,,15.651,347.0,T1,1,0,1
458677,2024,180,4,0,4,0.022222222222222223,1.0,,,,0,0,0
458681,2024,379,11,2,13,0.03430079155672823,0.8461538461538461,19.336,309.0,T2,1,0,1
471911,2024,330,6,3,9,0.02727272727272727,0.6666666666666666,17.695,346.0,T2,1,0,1
472610,2024,141,5,1,6,0.0425531914893617,0.8333333333333334,21.946,169.0,T3,1,0,1
477132,2024,96,0,1,1,0.010416666666666666,0.0,15.982,219.0,T1,1,0,1
489119,2024,14,0,0,0,0.0,,11.367,94.0,T1,1,0,1
489446,2024,183,4,0,4,0.02185792349726776,1.0,,,,0,0,0
493603,2024,180,11,2,13,0.07222222222222222,0.8461538461538461,21.139,199.0,T3,1,0,1
500743,2024,6,0,0,0,0.0,,,,,0,1,0
500779,2024,620,7,2,9,0.014516129032258065,0.7777777777777778,17.632,432.0,T2,1,0,1
502043,2024,528,4,1,5,0.00946969696969697,0.8,19.888,418.0,T3,1,0,1
502085,2024,250,1,0,1,0.004,1.0,17.371,202.0,T2,1,0,0
502171,2024,44,0,0,0,0.0,,16.85,387.0,T1,1,0,1
502179,2024,49,0,0,0,0.0,,16.562,300.0,T1,1,0,0
502624,2024,194,5,0,5,0.02577319587628866,1.0,14.407,68.0,T1,1,0,1
506433,2024,173,10,0,10,0.057803468208092484,1.0,20.938,374.0,T3,1,0,1
518397,2024,99,2,0,2,0.020202020202020204,1.0,,,,0,0,1
518489,2024,50,2,0,2,0.04,1.0,19.98,147.0,T3,1,0,1
518585,2024,185,8,0,8,0.043243243243243246,1.0,,,,0,0,0
518617,2024,112,1,0,1,0.008928571428571428,1.0,23.533,301.0,T3,1,0,1
518876,2024,194,4,1,5,0.02577319587628866,0.8,16.974,429.0,T1,1,0,0
518886,2024,148,10,1,11,0.07432432432432433,0.9090909090909091,22.748,216.0,T3,1,0,1
519008,2024,197,3,0,3,0.015228426395939087,1.0,17.364,108.0,T2,1,0,1
519043,2024,155,5,1,6,0.03870967741935484,0.8333333333333334,19.883,170.0,T3,1,0,0
519151,2024,213,3,1,4,0.018779342723004695,0.75,23.67,88.0,T3,1,0,1
519242,2024,486,7,1,8,0.01646090534979424,0.875,,,,0,0,0
519293,2024,144,1,0,1,0.006944444444444444,1.0,20.128,146.0,T3,1,0,1
519326,2024,238,4,1,5,0.02100840336134454,0.8,24.262,208.0,T3,1,0,0
523260,2024,86,0,1,1,0.011627906976744186,0.0,23.086,149.0,T3,1,0,1
527048,2024,554,4,1,5,0.009025270758122744,0.8,18.191,535.0,T2,1,0,1
527054,2024,27,0,0,0,0.0,,,,,0,0,0
528748,2024,49,1,0,1,0.02040816326530612,1.0,17.749,149.0,T2,1,0,0
541640,2024,39,1,0,1,0.02564102564102564,1.0,21.816,164.0,T3,1,0,1
542585,2024,76,1,0,1,0.013157894736842105,1.0,21.803,106.0,T3,1,0,0
542881,2024,661,11,2,13,0.019667170953101363,0.8461538461538461,17.418,314.0,T2,1,0,1
542882,2024,22,0,0,0,0.0,,,,,0,0,0
542888,2024,240,8,2,10,0.041666666666666664,0.8,21.066,183.0,T3,1,0,1
543037,2024,273,14,1,15,0.054945054945054944,0.9333333333333333,17.599,437.0,T2,1,0,1
543056,2024,66,0,0,0,0.0,,,,,0,0,0
543063,2024,8,0,0,0,0.0,,,,,0,1,0
543135,2024,460,5,0,5,0.010869565217391304,1.0,17.767,242.0,T2,1,0,1
543238,2024,14,0,0,0,0.0,,22.128,76.0,T3,1,0,0
543243,2024,433,13,3,16,0.03695150115473441,0.8125,17.667,282.0,T2,1,0,1
543294,2024,420,7,4,11,0.02619047619047619,0.6363636363636364,16.989,199.0,T1,1,0,1
543305,2024,8,0,0,0,0.0,,,,,0,1,0
543339,2024,159,2,1,3,0.018867924528301886,0.6666666666666666,23.763,71.0,T3,1,0,1
543351,2024,88,0,1,1,0.011363636363636364,0.0,,,,0,0,0
543391,2024,9,1,0,1,0.1111111111111111,1.0,,,,0,0,0
543475,2024,16,0,0,0,0.0,,15.517,464.0,T1,1,0,1
543510,2024,6,0,0,0,0.0,,,,,0,1,0
543518,2024,93,1,0,1,0.010752688172043012,1.0,,,,0,1,0
543766,2024,12,0,0,0,0.0,,18.194,202.0,T2,1,0,1
543859,2024,305,8,0,8,0.02622950819672131,1.0,,,,0,1,0
544150,2024,494,9,2,11,0.022267206477732792,0.8181818181818182,,,,0,1,0
545121,2024,10,0,0,0,0.0,,,,,0,1,0
547001,2024,82,0,0,0,0.0,,20.749,58.0,T3,1,0,0
547179,2024,455,3,4,7,0.015384615384615385,0.42857142857142855,16.377,277.0,T1,1,0,1
547184,2024,93,1,0,1,0.010752688172043012,1.0,,,,0,0,0
547973,2024,230,3,0,3,0.013043478260869565,1.0,24.38,118.0,T3,1,0,1
548384,2024,22,0,0,0,0.0,,18.325,140.0,T2,1,0,0
548389,2024,224,4,0,4,0.017857142857142856,1.0,17.136,258.0,T1,1,0,1
552640,2024,161,4,0,4,0.024844720496894408,1.0,,,,0,0,1
554340,2024,102,3,0,3,0.029411764705882353,1.0,20.446,181.0,T3,1,0,1
554430,2024,631,5,3,8,0.012678288431061807,0.625,16.643,329.0,T1,1,0,1
554431,2024,54,0,0,0,0.0,,21.553,137.0,T3,1,0,0
570257,2024,57,0,0,0,0.0,,18.442,156.0,T2,1,0,0
570632,2024,344,8,1,9,0.02616279069767442,0.8888888888888888,16.557,280.0,T1,1,0,1
571466,2024,6,0,0,0,0.0,,,,,0,0,0
571510,2024,165,2,0,2,0.012121212121212121,1.0,,,,0,0,1
571527,2024,7,0,0,0,0.0,,,,,0,1,0
571539,2024,44,0,0,0,0.0,,,,,0,0,0
571578,2024,545,18,4,22,0.04036697247706422,0.8181818181818182,16.043,457.0,T1,1,0,1
571656,2024,214,4,2,6,0.028037383177570093,0.6666666666666666,20.099,168.0,T3,1,0,1
571657,2024,14,0,0,0,0.0,,,,,0,0,0
571670,2024,189,5,1,6,0.031746031746031744,0.8333333333333334,19.697,148.0,T3,1,0,1
571760,2024,624,5,1,6,0.009615384615384616,0.8333333333333334,15.303,160.0,T1,1,0,1
571771,2024,6,0,0,0,0.0,,,,,0,0,0
571863,2024,9,0,0,0,0.0,,,,,0,0,0
571882,2024,270,3,0,3,0.011111111111111112,1.0,14.426,72.0,T1,1,0,0
571912,2024,6,0,0,0,0.0,,,,,0,0,0
571927,2024,147,1,0,1,0.006802721088435374,1.0,14.39,120.0,T1,1,0,1
571945,2024,499,5,2,7,0.014028056112224449,0.7142857142857143,14.902,428.0,T1,1,0,0
571946,2024,100,2,0,2,0.02,1.0,,,,0,0,0
571948,2024,194,2,1,3,0.015463917525773196,0.6666666666666666,15.528,273.0,T1,1,0,1
572020,2024,330,4,2,6,0.01818181818181818,0.6666666666666666,,,,0,0,0
572143,2024,171,2,0,2,0.011695906432748537,1.0,,,,0,0,0
572955,2024,190,3,1,4,0.021052631578947368,0.75,21.738,55.0,T3,1,0,0
572971,2024,53,2,0,2,0.03773584905660377,1.0,17.131,243.0,T1,1,0,1
573009,2024,177,3,1,4,0.022598870056497175,0.75,18.811,156.0,T2,1,0,0
573124,2024,228,3,1,4,0.017543859649122806,0.75,22.27,212.0,T3,1,0,1
573186,2024,637,18,3,21,0.03296703296703297,0.8571428571428571,16.52,322.0,T1,1,0,0
573204,2024,196,5,1,6,0.030612244897959183,0.8333333333333334,20.632,169.0,T3,1,0,0
573262,2024,1,0,0,0,0.0,,,,,0,1,0
579328,2024,597,6,2,8,0.01340033500837521,0.75,19.896,329.0,T3,1,0,0
592094,2024,146,10,0,10,0.0684931506849315,1.0,22.096,123.0,T3,1,0,1
592155,2024,164,1,0,1,0.006097560975609756,1.0,,,,0,1,0
592288,2024,52,0,0,0,0.0,,,,,0,0,0
592332,2024,544,18,2,20,0.03676470588235294,0.9,20.331,350.0,T3,1,0,1
592351,2024,307,7,0,7,0.02280130293159609,1.0,18.548,289.0,T2,1,0,1
592426,2024,207,2,0,2,0.00966183574879227,1.0,,,,0,0,0
592454,2024,113,1,0,1,0.008849557522123894,1.0,,,,0,0,0
592662,2024,107,6,2,8,0.07476635514018691,0.75,18.49,378.0,T2,1,0,1
592741,2024,10,0,0,0,0.0,,19.59,78.0,T3,1,0,1
592767,2024,209,3,0,3,0.014354066985645933,1.0,15.477,234.0,T1,1,0,0
592773,2024,216,1,0,1,0.004629629629629629,1.0,22.514,172.0,T3,1,0,1
592779,2024,72,1,0,1,0.013888888888888888,1.0,,,,0,0,0
592791,2024,548,9,0,9,0.016423357664233577,1.0,17.123,419.0,T1,1,0,0
592836,2024,358,4,3,7,0.019553072625698324,0.5714285714285714,15.073,332.0,T1,1,0,0
592866,2024,259,1,0,1,0.003861003861003861,1.0,17.173,204.0,T2,1,0,1
593334,2024,112,5,0,5,0.044642857142857144,1.0,16.007,156.0,T1,1,0,0
593423,2024,522,12,5,17,0.032567049808429116,0.7058823529411765,18.652,328.0,T2,1,0,1
593576,2024,196,4,1,5,0.025510204081632654,0.8,19.348,162.0,T2,1,0,1
593958,2024,175,1,0,1,0.005714285714285714,1.0,15.436,250.0,T1,1,0,0
593974,2024,170,1,0,1,0.0058823529411764705,1.0,16.651,116.0,T1,1,0,1
594580,2024,102,5,0,5,0.049019607843137254,1.0,21.935,175.0,T3,1,0,0
594798,2024,48,3,0,3,0.0625,1.0,17.073,59.0,T1,1,0,1
594835,2024,147,2,0,2,0.013605442176870748,1.0,15.235,439.0,T1,1,0,1
594902,2024,527,8,2,10,0.018975332068311195,0.8,,,,0,0,0
595014,2024,106,7,1,8,0.07547169811320754,0.875,,,,0,0,0
595345,2024,130,2,0,2,0.015384615384615385,1.0,18.405,202.0,T2,1,0,0
595881,2024,56,2,0,2,0.03571428571428571,1.0,20.657,230.0,T3,1,0,0
595897,2024,45,0,1,1,0.022222222222222223,0.0,,,,0,0,0
595928,2024,2,0,0,0,0.0,,,,,0,0,0
595978,2024,3,0,0,0,0.0,,,,,0,1,0
596001,2024,133,5,1,6,0.045112781954887216,0.8333333333333334,14.61,284.0,T1,1,0,1
596117,2024,10,0,0,0,0.0,,,,,0,0,0
596133,2024,312,0,2,2,0.00641025641025641,0.0,18.253,144.0,T2,1,0,1
596295,2024,478,10,1,11,0.02301255230125523,0.9090909090909091,15.109,305.0,T1,1,0,0
598264,2024,40,4,0,4,0.1,1.0,22.813,121.0,T3,1,0,1
598286,2024,28,0,1,1,0.03571428571428571,0.0,,,,0,0,0
600917,2024,212,4,3,7,0.0330188679245283,0.5714285714285714,19.712,164.0,T3,1,0,0
600986,2024,154,2,0,2,0.012987012987012988,1.0,,,,0,0,0
601713,2024,411,7,2,9,0.021897810218978103,0.7777777777777778,17.008,513.0,T1,1,0,1
605121,2024,204,4,1,5,0.024509803921568627,0.8,,,,0,0,0
605130,2024,150,8,0,8,0.05333333333333334,1.0,20.846,213.0,T3,1,0,1
605135,2024,612,10,7,17,0.027777777777777776,0.5882352941176471,17.943,488.0,T2,1,0,1
605154,2024,207,1,1,2,0.00966183574879227,0.5,14.175,230.0,T1,1,0,0
605155,2024,77,2,2,4,0.05194805194805195,0.5,,,,0,0,0
605156,2024,83,1,0,1,0.012048192771084338,1.0,,,,0,0,0
605177,2024,216,3,1,4,0.018518518518518517,0.75,19.662,148.0,T3,1,0,1
605182,2024,42,1,0,1,0.023809523809523808,1.0,19.012,252.0,T2,1,0,0
605280,2024,230,2,0,2,0.008695652173913044,1.0,21.818,183.0,T3,1,0,0
605288,2024,220,4,3,7,0.031818181818181815,0.5714285714285714,15.754,340.0,T1,1,0,1
605335,2024,32,0,0,0,0.0,,,,,0,0,0
605347,2024,129,3,1,4,0.031007751937984496,0.75,20.608,219.0,T3,1,0,1
605397,2024,327,6,3,9,0.027522935779816515,0.6666666666666666,16.906,432.0,T1,1,0,1
