team_id,team_name,season,level_id,level_name,month,games,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed,success_rate,success_rate_allowed
259,Fresno Grizzlies,2021,14,A,8,26,53,17,70,19,8,27,0.7571428571428571,0.7037037037037037
259,Fresno Grizzlies,2021,14,A,9,20,23,13,36,7,5,12,0.6388888888888888,0.5833333333333334
260,Tulsa Drillers,2021,12,AA,8,23,4,6,10,22,4,26,0.4,0.8461538461538461
260,Tulsa Drillers,2021,12,AA,9,17,9,1,10,18,2,20,0.9,0.9
279,Palm Beach Cardinals,2021,14,A,5,27,17,7,24,31,10,41,0.7083333333333334,0.7560975609756098
279,Palm Beach Cardinals,2021,14,A,6,25,11,11,22,43,25,68,0.5,0.6323529411764706
279,Palm Beach Cardinals,2021,14,A,7,60,18,11,29,44,37,81,0.6206896551724138,0.5432098765432098
279,Palm Beach Cardinals,2021,14,A,8,45,10,14,24,32,5,37,0.4166666666666667,0.8648648648648649
279,Palm Beach Cardinals,2021,14,A,9,26,10,7,17,36,22,58,0.5882352941176471,0.6206896551724138
342,Albuquerque Isotopes,2022,11,AAA,4,23,14,4,18,17,7,24,0.7777777777777778,0.7083333333333334
342,Albuquerque Isotopes,2022,11,AAA,5,29,27,4,31,27,11,38,0.8709677419354839,0.7105263157894737
342,Albuquerque Isotopes,2022,11,AAA,6,3,5,1,6,3,2,5,0.8333333333333334,0.6
400,Las Vegas Aviators,2022,11,AAA,4,26,15,3,18,19,12,31,0.8333333333333334,0.6129032258064516
400,Las Vegas Aviators,2022,11,AAA,5,27,23,6,29,26,6,32,0.7931034482758621,0.8125
400,Las Vegas Aviators,2022,11,AAA,6,3,1,0,1,2,1,3,1.0,0.6666666666666666
401,Inland Empire 66ers,2021,14,A,5,25,34,10,44,16,14,30,0.7727272727272727,0.5333333333333333
401,Inland Empire 66ers,2021,14,A,6,18,21,7,28,17,5,22,0.75,0.7727272727272727
401,Inland Empire 66ers,2021,14,A,7,27,35,8,43,43,8,51,0.813953488372093,0.8431372549019608
401,Inland Empire 66ers,2021,14,A,8,28,36,13,49,25,9,34,0.7346938775510204,0.7352941176470589
401,Inland Empire 66ers,2021,14,A,9,17,24,7,31,17,6,23,0.7741935483870968,0.7391304347826086
402,Akron RubberDucks,2021,12,AA,8,27,20,12,32,27,7,34,0.625,0.7941176470588235
402,Akron RubberDucks,2021,12,AA,9,17,15,5,20,18,6,24,0.75,0.75
403,Everett AquaSox,2021,13,High-A,5,24,30,12,42,43,7,50,0.7142857142857143,0.86
403,Everett AquaSox,2021,13,High-A,6,30,33,7,40,52,7,59,0.825,0.8813559322033898
403,Everett AquaSox,2021,13,High-A,7,29,41,12,53,33,7,40,0.7735849056603774,0.825
403,Everett AquaSox,2021,13,High-A,8,30,26,6,32,27,8,35,0.8125,0.7714285714285715
403,Everett AquaSox,2021,13,High-A,9,16,16,5,21,19,2,21,0.7619047619047619,0.9047619047619048
404,ACL Angels,2021,16,Rookie,6,2,1,1,2,2,3,5,0.5,0.4
404,ACL Angels,2021,16,Rookie,7,30,30,17,47,31,10,41,0.6382978723404256,0.7560975609756098
404,ACL Angels,2021,16,Rookie,8,28,35,6,41,20,9,29,0.8536585365853658,0.6896551724137931
404,ACL Angels,2021,16,Rookie,9,15,26,2,28,12,7,19,0.9285714285714286,0.631578947368421
406,ACL Brewers Gold,2021,16,Rookie,6,2,0,0,0,0,0,0,,
406,ACL Brewers Gold,2021,16,Rookie,7,25,12,2,14,23,11,34,0.8571428571428571,0.6764705882352942
406,ACL Brewers Gold,2021,16,Rookie,8,29,20,8,28,25,15,40,0.7142857142857143,0.625
406,ACL Brewers Gold,2021,16,Rookie,9,13,17,8,25,12,5,17,0.68,0.7058823529411765
407,ACL Cubs,2021,16,Rookie,6,2,3,0,3,3,1,4,1.0,0.75
407,ACL Cubs,2021,16,Rookie,7,28,32,11,43,34,12,46,0.7441860465116279,0.7391304347826086
407,ACL Cubs,2021,16,Rookie,8,26,31,11,42,40,14,54,0.7380952380952381,0.7407407407407407
407,ACL Cubs,2021,16,Rookie,9,13,13,5,18,24,3,27,0.7222222222222222,0.8888888888888888
408,ACL Giants Black,2021,16,Rookie,6,2,2,0,2,2,1,3,1.0,0.6666666666666666
408,ACL Giants Black,2021,16,Rookie,7,28,26,14,40,23,8,31,0.65,0.7419354838709677
408,ACL Giants Black,2021,16,Rookie,8,25,13,5,18,21,10,31,0.7222222222222222,0.6774193548387096
408,ACL Giants Black,2021,16,Rookie,9,16,6,2,8,11,7,18,0.75,0.6111111111111112
409,ACL Mariners,2021,16,Rookie,6,2,1,0,1,0,0,0,1.0,
409,ACL Mariners,2021,16,Rookie,7,29,60,11,71,29,25,54,0.8450704225352113,0.5370370370370371
409,ACL Mariners,2021,16,Rookie,8,22,15,10,25,13,10,23,0.6,0.5652173913043478
409,ACL Mariners,2021,16,Rookie,9,13,14,2,16,15,4,19,0.875,0.7894736842105263
410,ACL Padres,2021,16,Rookie,6,2,1,1,2,0,1,1,0.5,0.0
410,ACL Padres,2021,16,Rookie,7,31,27,31,58,39,15,54,0.46551724137931033,0.7222222222222222
410,ACL Padres,2021,16,Rookie,8,25,22,10,32,21,15,36,0.6875,0.5833333333333334
410,ACL Padres,2021,16,Rookie,9,16,12,3,15,27,9,36,0.8,0.75
411,ACL Rangers,2021,16,Rookie,6,2,1,0,1,1,1,2,1.0,0.5
411,ACL Rangers,2021,16,Rookie,7,30,51,24,75,36,14,50,0.68,0.72
411,ACL Rangers,2021,16,Rookie,8,32,41,21,62,48,13,61,0.6612903225806451,0.7868852459016393
411,ACL Rangers,2021,16,Rookie,9,16,28,13,41,23,3,26,0.6829268292682927,0.8846153846153846
412,ACL Royals Blue,2021,16,Rookie,6,2,0,2,2,2,1,3,0.0,0.6666666666666666
412,ACL Royals Blue,2021,16,Rookie,7,26,40,8,48,25,8,33,0.8333333333333334,0.7575757575757576
412,ACL Royals Blue,2021,16,Rookie,8,22,17,11,28,12,7,19,0.6071428571428571,0.631578947368421
412,ACL Royals Blue,2021,16,Rookie,9,13,15,4,19,9,5,14,0.7894736842105263,0.6428571428571429
414,Salem Red Sox,2021,14,A,5,33,42,8,50,35,6,41,0.84,0.8536585365853658
414,Salem Red Sox,2021,14,A,6,18,12,7,19,15,5,20,0.631578947368421,0.75
414,Salem Red Sox,2021,14,A,7,30,37,10,47,16,7,23,0.7872340425531915,0.6956521739130435
414,Salem Red Sox,2021,14,A,8,30,17,13,30,20,7,27,0.5666666666666667,0.7407407407407407
414,Salem Red Sox,2021,14,A,9,22,11,5,16,21,9,30,0.6875,0.7
416,Louisville Bats,2022,11,AAA,4,26,22,6,28,28,4,32,0.7857142857142857,0.875
416,Louisville Bats,2022,11,AAA,5,36,17,12,29,46,19,65,0.5862068965517241,0.7076923076923077
416,Louisville Bats,2022,11,AAA,6,4,6,1,7,4,1,5,0.8571428571428571,0.8
418,Bowie Baysox,2021,12,AA,8,28,23,8,31,13,4,17,0.7419354838709677,0.7647058823529411
418,Bowie Baysox,2021,12,AA,9,24,17,3,20,17,9,26,0.85,0.6538461538461539
419,Hillsboro Hops,2021,13,High-A,5,24,68,12,80,26,12,38,0.85,0.6842105263157895
419,Hillsboro Hops,2021,13,High-A,6,33,77,17,94,37,10,47,0.8191489361702128,0.7872340425531915
419,Hillsboro Hops,2021,13,High-A,7,29,40,19,59,31,9,40,0.6779661016949152,0.775
419,Hillsboro Hops,2021,13,High-A,8,29,29,10,39,18,10,28,0.7435897435897436,0.6428571428571429
419,Hillsboro Hops,2021,13,High-A,9,20,32,10,42,4,5,9,0.7619047619047619,0.4444444444444444
421,Montgomery Biscuits,2021,12,AA,8,33,41,5,46,39,6,45,0.8913043478260869,0.8666666666666667
421,Montgomery Biscuits,2021,12,AA,9,23,16,12,28,9,4,13,0.5714285714285714,0.6923076923076923
422,Buffalo Bisons,2022,11,AAA,4,35,51,6,57,16,15,31,0.8947368421052632,0.5161290322580645
422,Buffalo Bisons,2022,11,AAA,5,39,71,7,78,22,16,38,0.9102564102564102,0.5789473684210527
422,Buffalo Bisons,2022,11,AAA,6,7,9,0,9,2,2,4,1.0,0.5
424,Dunedin Blue Jays,2021,14,A,5,24,33,6,39,40,6,46,0.8461538461538461,0.8695652173913043
424,Dunedin Blue Jays,2021,14,A,6,31,20,11,31,25,1,26,0.6451612903225806,0.9615384615384616
424,Dunedin Blue Jays,2021,14,A,7,33,106,16,122,38,3,41,0.8688524590163934,0.926829268292683
424,Dunedin Blue Jays,2021,14,A,8,42,84,18,102,59,7,66,0.8235294117647058,0.8939393939393939
424,Dunedin Blue Jays,2021,14,A,9,26,51,22,73,47,8,55,0.6986301369863014,0.8545454545454545
426,Wilmington Blue Rocks,2021,13,High-A,5,24,18,13,31,18,15,33,0.5806451612903226,0.5454545454545454
426,Wilmington Blue Rocks,2021,13,High-A,6,38,49,9,58,25,7,32,0.8448275862068966,0.78125
426,Wilmington Blue Rocks,2021,13,High-A,7,35,44,15,59,31,9,40,0.7457627118644068,0.775
426,Wilmington Blue Rocks,2021,13,High-A,8,32,29,12,41,16,5,21,0.7073170731707317,0.7619047619047619
426,Wilmington Blue Rocks,2021,13,High-A,9,17,5,3,8,6,3,9,0.625,0.6666666666666666
427,Jersey Shore BlueClaws,2021,13,High-A,5,28,23,10,33,43,6,49,0.696969696969697,0.8775510204081632
427,Jersey Shore BlueClaws,2021,13,High-A,6,39,64,7,71,41,8,49,0.9014084507042254,0.8367346938775511
427,Jersey Shore BlueClaws,2021,13,High-A,7,41,20,15,35,13,22,35,0.5714285714285714,0.37142857142857144
427,Jersey Shore BlueClaws,2021,13,High-A,8,35,16,2,18,40,16,56,0.8888888888888888,0.7142857142857143
427,Jersey Shore BlueClaws,2021,13,High-A,9,20,24,7,31,14,4,18,0.7741935483870968,0.7777777777777778
428,Greenville Drive,2021,13,High-A,5,27,14,8,22,21,8,29,0.6363636363636364,0.7241379310344828
428,Greenville Drive,2021,13,High-A,6,26,21,9,30,32,6,38,0.7,0.8421052631578947
428,Greenville Drive,2021,13,High-A,7,35,18,6,24,23,4,27,0.75,0.8518518518518519
428,Greenville Drive,2021,13,High-A,8,35,18,8,26,31,8,39,0.6923076923076923,0.7948717948717948
428,Greenville Drive,2021,13,High-A,9,17,5,2,7,9,5,14,0.7142857142857143,0.6428571428571429
430,Mississippi Braves,2021,12,AA,8,29,30,4,34,21,3,24,0.8823529411764706,0.875
430,Mississippi Braves,2021,12,AA,9,17,9,4,13,14,5,19,0.6923076923076923,0.7368421052631579
431,Gwinnett Stripers,2022,11,AAA,4,23,22,7,29,31,4,35,0.7586206896551724,0.8857142857142857
431,Gwinnett Stripers,2022,11,AAA,5,29,16,4,20,31,3,34,0.8,0.9117647058823529
431,Gwinnett Stripers,2022,11,AAA,6,4,4,1,5,6,1,7,0.8,0.8571428571428571
432,Rome Braves,2021,13,High-A,5,27,35,9,44,42,6,48,0.7954545454545454,0.875
432,Rome Braves,2021,13,High-A,6,34,34,14,48,41,6,47,0.7083333333333334,0.8723404255319149
432,Rome Braves,2021,13,High-A,7,34,48,11,59,57,12,69,0.8135593220338984,0.8260869565217391
432,Rome Braves,2021,13,High-A,8,39,29,16,45,32,18,50,0.6444444444444445,0.64
432,Rome Braves,2021,13,High-A,9,19,10,7,17,8,8,16,0.5882352941176471,0.5
435,Vancouver Canadians,2021,13,High-A,5,24,38,18,56,46,15,61,0.6785714285714286,0.7540983606557377
435,Vancouver Canadians,2021,13,High-A,6,26,46,9,55,40,9,49,0.8363636363636363,0.8163265306122449
435,Vancouver Canadians,2021,13,High-A,7,27,18,8,26,49,15,64,0.6923076923076923,0.765625
435,Vancouver Canadians,2021,13,High-A,8,26,14,7,21,34,7,41,0.6666666666666666,0.8292682926829268
435,Vancouver Canadians,2021,13,High-A,9,17,10,4,14,28,11,39,0.7142857142857143,0.717948717948718
436,Fredericksburg Nationals,2021,14,A,5,24,16,6,22,34,8,42,0.7272727272727273,0.8095238095238095
436,Fredericksburg Nationals,2021,14,A,6,18,26,4,30,18,5,23,0.8666666666666667,0.782608695652174
436,Fredericksburg Nationals,2021,14,A,7,33,11,15,26,28,13,41,0.4230769230769231,0.6829268292682927
436,Fredericksburg Nationals,2021,14,A,8,30,35,8,43,26,14,40,0.813953488372093,0.65
436,Fredericksburg Nationals,2021,14,A,9,25,36,11,47,18,4,22,0.7659574468085106,0.8181818181818182
437,Lake County Captains,2021,13,High-A,5,24,44,8,52,27,7,34,0.8461538461538461,0.7941176470588235
437,Lake County Captains,2021,13,High-A,6,34,36,20,56,42,14,56,0.6428571428571429,0.75
437,Lake County Captains,2021,13,High-A,7,31,35,23,58,21,11,32,0.603448275862069,0.65625
437,Lake County Captains,2021,13,High-A,8,34,31,16,47,33,4,37,0.6595744680851063,0.8918918918918919
437,Lake County Captains,2021,13,High-A,9,17,14,8,22,16,5,21,0.6363636363636364,0.7619047619047619
440,Springfield Cardinals,2021,12,AA,8,26,11,12,23,16,13,29,0.4782608695652174,0.5517241379310345
440,Springfield Cardinals,2021,12,AA,9,17,11,2,13,8,6,14,0.8461538461538461,0.5714285714285714
443,Peoria Chiefs,2021,13,High-A,5,33,24,19,43,69,7,76,0.5581395348837209,0.9078947368421053
443,Peoria Chiefs,2021,13,High-A,6,33,13,12,25,52,11,63,0.52,0.8253968253968254
443,Peoria Chiefs,2021,13,High-A,7,29,12,10,22,28,13,41,0.5454545454545454,0.6829268292682927
443,Peoria Chiefs,2021,13,High-A,8,35,46,10,56,18,14,32,0.8214285714285714,0.5625
443,Peoria Chiefs,2021,13,High-A,9,17,16,8,24,15,3,18,0.6666666666666666,0.8333333333333334
445,Columbus Clippers,2022,11,AAA,4,26,26,8,34,23,6,29,0.7647058823529411,0.7931034482758621
445,Columbus Clippers,2022,11,AAA,5,32,21,6,27,31,6,37,0.7777777777777778,0.8378378378378378
445,Columbus Clippers,2022,11,AAA,6,3,2,1,3,2,0,2,0.6666666666666666,1.0
448,Hickory Crawdads,2021,13,High-A,5,24,18,5,23,28,7,35,0.782608695652174,0.8
448,Hickory Crawdads,2021,13,High-A,6,37,12,11,23,33,17,50,0.5217391304347826,0.66
448,Hickory Crawdads,2021,13,High-A,7,39,19,7,26,33,13,46,0.7307692307692307,0.717391304347826
448,Hickory Crawdads,2021,13,High-A,8,41,26,12,38,36,23,59,0.6842105263157895,0.6101694915254238
448,Hickory Crawdads,2021,13,High-A,9,19,5,4,9,8,6,14,0.5555555555555556,0.5714285714285714
450,Daytona Tortugas,2021,14,A,5,33,24,8,32,27,17,44,0.75,0.6136363636363636
450,Daytona Tortugas,2021,14,A,6,30,14,12,26,8,9,17,0.5384615384615384,0.47058823529411764
450,Daytona Tortugas,2021,14,A,7,36,21,20,41,23,10,33,0.5121951219512195,0.696969696969697
450,Daytona Tortugas,2021,14,A,8,29,19,12,31,16,9,25,0.6129032258064516,0.64
450,Daytona Tortugas,2021,14,A,9,23,28,10,38,7,4,11,0.7368421052631579,0.6363636363636364
451,Iowa Cubs,2022,11,AAA,4,27,30,6,36,36,6,42,0.8333333333333334,0.8571428571428571
451,Iowa Cubs,2022,11,AAA,5,29,37,7,44,40,10,50,0.8409090909090909,0.8
451,Iowa Cubs,2022,11,AAA,6,3,4,1,5,1,0,1,0.8,1.0
452,Altoona Curve,2021,12,AA,8,27,16,11,27,20,3,23,0.5925925925925926,0.8695652173913043
452,Altoona Curve,2021,12,AA,9,19,9,3,12,12,1,13,0.75,0.9230769230769231
453,Brooklyn Cyclones,2021,13,High-A,5,29,10,10,20,22,8,30,0.5,0.7333333333333333
453,Brooklyn Cyclones,2021,13,High-A,6,34,18,6,24,50,8,58,0.75,0.8620689655172413
453,Brooklyn Cyclones,2021,13,High-A,7,33,22,13,35,38,9,47,0.6285714285714286,0.8085106382978723
453,Brooklyn Cyclones,2021,13,High-A,8,32,26,8,34,38,7,45,0.7647058823529411,0.8444444444444444
453,Brooklyn Cyclones,2021,13,High-A,9,19,15,4,19,21,4,25,0.7894736842105263,0.84
456,Great Lakes Loons,2021,13,High-A,5,24,46,11,57,34,7,41,0.8070175438596491,0.8292682926829268
456,Great Lakes Loons,2021,13,High-A,6,29,37,9,46,45,6,51,0.8043478260869565,0.8823529411764706
456,Great Lakes Loons,2021,13,High-A,7,36,20,4,24,29,12,41,0.8333333333333334,0.7073170731707317
456,Great Lakes Loons,2021,13,High-A,8,29,15,8,23,37,8,45,0.6521739130434783,0.8222222222222222
456,Great Lakes Loons,2021,13,High-A,9,17,11,1,12,9,3,12,0.9166666666666666,0.75
459,Dayton Dragons,2021,13,High-A,5,27,51,14,65,32,6,38,0.7846153846153846,0.8421052631578947
459,Dayton Dragons,2021,13,High-A,6,41,28,10,38,28,11,39,0.7368421052631579,0.717948717948718
459,Dayton Dragons,2021,13,High-A,7,33,16,11,27,31,11,42,0.5925925925925926,0.7380952380952381
459,Dayton Dragons,2021,13,High-A,8,32,41,6,47,26,13,39,0.8723404255319149,0.6666666666666666
459,Dayton Dragons,2021,13,High-A,9,22,33,10,43,11,8,19,0.7674418604651163,0.5789473684210527
460,Tri-City Dust Devils,2021,13,High-A,5,24,24,9,33,44,17,61,0.7272727272727273,0.7213114754098361
460,Tri-City Dust Devils,2021,13,High-A,6,30,30,5,35,58,12,70,0.8571428571428571,0.8285714285714286
460,Tri-City Dust Devils,2021,13,High-A,7,29,34,6,40,38,17,55,0.85,0.6909090909090909
460,Tri-City Dust Devils,2021,13,High-A,8,26,20,4,24,23,11,34,0.8333333333333334,0.6764705882352942
460,Tri-City Dust Devils,2021,13,High-A,9,17,6,2,8,11,6,17,0.75,0.6470588235294118
461,Eugene Emeralds,2021,13,High-A,5,24,26,7,33,52,16,68,0.7878787878787878,0.7647058823529411
461,Eugene Emeralds,2021,13,High-A,6,27,42,13,55,63,14,77,0.7636363636363637,0.8181818181818182
461,Eugene Emeralds,2021,13,High-A,7,29,27,10,37,44,13,57,0.7297297297297297,0.7719298245614035
461,Eugene Emeralds,2021,13,High-A,8,27,19,4,23,21,5,26,0.8260869565217391,0.8076923076923077
461,Eugene Emeralds,2021,13,High-A,9,19,14,6,20,27,8,35,0.7,0.7714285714285715
463,New Hampshire Fisher Cats,2021,12,AA,8,26,38,10,48,21,4,25,0.7916666666666666,0.84
463,New Hampshire Fisher Cats,2021,12,AA,9,24,10,3,13,2,6,8,0.7692307692307693,0.25
464,FCL Braves,2021,16,Rookie,6,3,7,0,7,8,0,8,1.0,1.0
464,FCL Braves,2021,16,Rookie,7,41,90,20,110,81,23,104,0.8181818181818182,0.7788461538461539
464,FCL Braves,2021,16,Rookie,8,49,99,39,138,89,23,112,0.717391304347826,0.7946428571428571
464,FCL Braves,2021,16,Rookie,9,20,24,9,33,48,13,61,0.7272727272727273,0.7868852459016393
466,FCL Nationals,2021,16,Rookie,6,2,3,2,5,0,0,0,0.6,
466,FCL Nationals,2021,16,Rookie,7,34,29,12,41,46,10,56,0.7073170731707317,0.8214285714285714
466,FCL Nationals,2021,16,Rookie,8,36,29,14,43,38,18,56,0.6744186046511628,0.6785714285714286
466,FCL Nationals,2021,16,Rookie,9,21,11,12,23,35,16,51,0.4782608695652174,0.6862745098039216
467,FCL Marlins,2021,16,Rookie,6,3,5,4,9,2,2,4,0.5555555555555556,0.5
467,FCL Marlins,2021,16,Rookie,7,32,27,16,43,31,21,52,0.627906976744186,0.5961538461538461
467,FCL Marlins,2021,16,Rookie,8,38,32,10,42,36,29,65,0.7619047619047619,0.5538461538461539
467,FCL Marlins,2021,16,Rookie,9,21,23,8,31,29,12,41,0.7419354838709677,0.7073170731707317
468,FCL Mets,2021,16,Rookie,6,3,5,1,6,10,0,10,0.8333333333333334,1.0
468,FCL Mets,2021,16,Rookie,7,27,25,7,32,15,9,24,0.78125,0.625
468,FCL Mets,2021,16,Rookie,8,30,23,11,34,24,10,34,0.6764705882352942,0.7058823529411765
468,FCL Mets,2021,16,Rookie,9,21,27,10,37,17,7,24,0.7297297297297297,0.7083333333333334
469,FCL Phillies,2021,16,Rookie,6,3,4,0,4,1,1,2,1.0,0.5
469,FCL Phillies,2021,16,Rookie,7,31,31,8,39,30,8,38,0.7948717948717948,0.7894736842105263
469,FCL Phillies,2021,16,Rookie,8,23,37,15,52,24,6,30,0.7115384615384616,0.8
469,FCL Phillies,2021,16,Rookie,9,24,21,3,24,19,4,23,0.875,0.8260869565217391
470,FCL Pirates Black,2021,16,Rookie,6,2,1,1,2,0,1,1,0.5,0.0
470,FCL Pirates Black,2021,16,Rookie,7,37,43,10,53,47,8,55,0.8113207547169812,0.8545454545454545
470,FCL Pirates Black,2021,16,Rookie,8,32,24,11,35,42,6,48,0.6857142857142857,0.875
470,FCL Pirates Black,2021,16,Rookie,9,16,5,2,7,24,17,41,0.7142857142857143,0.5853658536585366
471,FCL Red Sox,2021,16,Rookie,6,3,8,0,8,7,0,7,1.0,1.0
471,FCL Red Sox,2021,16,Rookie,7,32,23,8,31,26,12,38,0.7419354838709677,0.6842105263157895
471,FCL Red Sox,2021,16,Rookie,8,44,30,10,40,49,21,70,0.75,0.7
471,FCL Red Sox,2021,16,Rookie,9,34,33,4,37,70,9,79,0.8918918918918919,0.8860759493670886
473,FCL Tigers East,2021,16,Rookie,6,2,3,4,7,9,3,12,0.42857142857142855,0.75
473,FCL Tigers East,2021,16,Rookie,7,32,16,10,26,49,10,59,0.6153846153846154,0.8305084745762712
473,FCL Tigers East,2021,16,Rookie,8,25,22,10,32,40,16,56,0.6875,0.7142857142857143
473,FCL Tigers East,2021,16,Rookie,9,15,4,4,8,9,2,11,0.5,0.8181818181818182
474,FCL Twins,2021,16,Rookie,6,2,2,1,3,0,1,1,0.6666666666666666,0.0
474,FCL Twins,2021,16,Rookie,7,31,18,10,28,31,10,41,0.6428571428571429,0.7560975609756098
474,FCL Twins,2021,16,Rookie,8,39,32,12,44,32,8,40,0.7272727272727273,0.8
474,FCL Twins,2021,16,Rookie,9,35,61,3,64,43,2,45,0.953125,0.9555555555555556
475,FCL Yankees,2021,16,Rookie,6,3,6,2,8,4,2,6,0.75,0.6666666666666666
475,FCL Yankees,2021,16,Rookie,7,36,74,11,85,35,16,51,0.8705882352941177,0.6862745098039216
475,FCL Yankees,2021,16,Rookie,8,32,49,11,60,69,14,83,0.8166666666666667,0.8313253012048193
475,FCL Yankees,2021,16,Rookie,9,21,28,7,35,15,5,20,0.8,0.75
476,San Jose Giants,2021,14,A,5,24,14,5,19,35,14,49,0.7368421052631579,0.7142857142857143
476,San Jose Giants,2021,14,A,6,18,25,7,32,14,5,19,0.78125,0.7368421052631579
476,San Jose Giants,2021,14,A,7,27,22,5,27,20,16,36,0.8148148148148148,0.5555555555555556
476,San Jose Giants,2021,14,A,8,26,13,8,21,23,9,32,0.6190476190476191,0.71875
476,San Jose Giants,2021,14,A,9,17,6,5,11,14,12,26,0.5454545454545454,0.5384615384615384
477,Greensboro Grasshoppers,2021,13,High-A,5,27,37,10,47,27,12,39,0.7872340425531915,0.6923076923076923
477,Greensboro Grasshoppers,2021,13,High-A,6,34,42,18,60,23,10,33,0.7,0.696969696969697
477,Greensboro Grasshoppers,2021,13,High-A,7,27,51,12,63,27,5,32,0.8095238095238095,0.84375
477,Greensboro Grasshoppers,2021,13,High-A,8,29,27,12,39,12,4,16,0.6923076923076923,0.75
477,Greensboro Grasshoppers,2021,13,High-A,9,20,33,9,42,24,9,33,0.7857142857142857,0.7272727272727273
478,Augusta GreenJackets,2021,14,A,5,30,34,8,42,44,10,54,0.8095238095238095,0.8148148148148148
478,Augusta GreenJackets,2021,14,A,6,20,24,9,33,38,4,42,0.7272727272727273,0.9047619047619048
