gamePk,game_date,team_id,team_name,side,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed
666167,2022-08-21,512,Toledo Mud Hens,away,0,0,0,0,0,0
666167,2022-08-21,445,Columbus Clippers,home,0,0,0,0,0,0
664427,2022-08-23,416,Louisville Bats,away,0,0,0,2,0,2
664427,2022-08-23,512,Toledo Mud Hens,home,2,0,2,0,0,0
664655,2022-08-23,533,Worcester Red Sox,away,0,0,0,0,0,0
664655,2022-08-23,552,Syracuse Mets,home,0,0,0,0,0,0
666092,2022-08-23,556,Nashville Sounds,away,5,1,6,0,0,0
666092,2022-08-23,234,Durham Bulls,home,0,0,0,5,1,6
666359,2022-08-23,445,Columbus Clippers,away,0,0,0,1,0,1
666359,2022-08-23,422,Buffalo Bisons,home,1,0,1,0,0,0
665932,2022-08-23,534,Rochester Red Wings,away,0,2,2,0,0,0
665932,2022-08-23,484,Indianapolis Indians,home,0,0,0,0,2,2
665749,2022-08-23,568,Norfolk Tides,away,2,1,3,0,0,0
665749,2022-08-23,564,Jacksonville Jumbo Shrimp,home,0,0,0,2,1,3
665629,2022-08-23,431,Gwinnett Stripers,away,2,0,2,1,1,2
665629,2022-08-23,1410,Lehigh Valley IronPigs,home,1,1,2,2,0,2
665874,2022-08-23,1960,St. Paul Saints,away,1,1,2,1,1,2
665874,2022-08-23,451,Iowa Cubs,home,1,1,2,1,1,2
665493,2022-08-23,494,Charlotte Knights,away,1,2,3,0,1,1
665493,2022-08-23,235,Memphis Redbirds,home,0,1,1,1,2,3
665193,2022-08-23,531,Scranton/Wilkes-Barre RailRiders,away,2,0,2,3,0,3
665193,2022-08-23,541,Omaha Storm Chasers,home,3,0,3,2,0,2
665277,2022-08-23,4904,El Paso Chihuahuas,away,0,0,0,0,0,0
665277,2022-08-23,238,Oklahoma City Dodgers,home,0,0,0,0,0,0
666377,2022-08-23,102,Round Rock Express,away,1,1,2,0,1,1
666377,2022-08-23,342,Albuquerque Isotopes,home,0,1,1,1,1,2
664860,2022-08-23,529,Tacoma Rainiers,away,0,1,1,0,0,0
664860,2022-08-23,561,Salt Lake Bees,home,0,0,0,0,1,1
664992,2022-08-23,2310,Reno Aces,away,0,0,0,0,0,0
664992,2022-08-23,105,Sacramento River Cats,home,0,0,0,0,0,0
665675,2022-08-23,5434,Sugar Land Space Cowboys,away,0,0,0,0,0,0
665675,2022-08-23,400,Las Vegas Aviators,home,0,0,0,0,0,0
665873,2022-08-24,1960,St. Paul Saints,away,0,0,0,0,0,0
665873,2022-08-24,451,Iowa Cubs,home,0,0,0,0,0,0
665933,2022-08-24,534,Rochester Red Wings,away,7,0,7,0,1,1
665933,2022-08-24,484,Indianapolis Indians,home,0,1,1,7,0,7
665749,2022-08-24,568,Norfolk Tides,away,2,1,3,0,0,0
665749,2022-08-24,564,Jacksonville Jumbo Shrimp,home,0,0,0,2,1,3
664426,2022-08-24,416,Louisville Bats,away,0,1,1,2,1,3
664426,2022-08-24,512,Toledo Mud Hens,home,2,1,3,0,1,1
664568,2022-08-24,533,Worcester Red Sox,away,1,1,2,1,0,1
664568,2022-08-24,552,Syracuse Mets,home,1,0,1,1,1,2
666096,2022-08-24,556,Nashville Sounds,away,3,1,4,1,0,1
666096,2022-08-24,234,Durham Bulls,home,1,0,1,3,1,4
666330,2022-08-24,445,Columbus Clippers,away,0,0,0,0,0,0
666330,2022-08-24,422,Buffalo Bisons,home,0,0,0,0,0,0
665714,2022-08-24,431,Gwinnett Stripers,away,2,0,2,0,0,0
665714,2022-08-24,1410,Lehigh Valley IronPigs,home,0,0,0,2,0,2
665492,2022-08-24,494,Charlotte Knights,away,0,1,1,3,0,3
665492,2022-08-24,235,Memphis Redbirds,home,3,0,3,0,1,1
665192,2022-08-24,531,Scranton/Wilkes-Barre RailRiders,away,0,1,1,0,1,1
665192,2022-08-24,541,Omaha Storm Chasers,home,0,1,1,0,1,1
665385,2022-08-24,4904,El Paso Chihuahuas,away,0,0,0,0,0,0
665385,2022-08-24,238,Oklahoma City Dodgers,home,0,0,0,0,0,0
665748,2022-08-24,568,Norfolk Tides,away,2,0,2,0,0,0
665748,2022-08-24,564,Jacksonville Jumbo Shrimp,home,0,0,0,2,0,2
666396,2022-08-24,102,Round Rock Express,away,0,0,0,4,0,4
666396,2022-08-24,342,Albuquerque Isotopes,home,4,0,4,0,0,0
664859,2022-08-24,529,Tacoma Rainiers,away,0,0,0,1,0,1
664859,2022-08-24,561,Salt Lake Bees,home,1,0,1,0,0,0
664982,2022-08-24,2310,Reno Aces,away,0,0,0,1,0,1
664982,2022-08-24,105,Sacramento River Cats,home,1,0,1,0,0,0
665674,2022-08-24,5434,Sugar Land Space Cowboys,away,1,1,2,1,0,1
665674,2022-08-24,400,Las Vegas Aviators,home,1,0,1,1,1,2
666272,2022-08-25,445,Columbus Clippers,away,0,0,0,2,0,2
666272,2022-08-25,422,Buffalo Bisons,home,2,0,2,0,0,0
664420,2022-08-25,416,Louisville Bats,away,0,0,0,1,0,1
664420,2022-08-25,512,Toledo Mud Hens,home,1,0,1,0,0,0
664549,2022-08-25,533,Worcester Red Sox,away,0,0,0,0,0,0
664549,2022-08-25,552,Syracuse Mets,home,0,0,0,0,0,0
666095,2022-08-25,556,Nashville Sounds,away,3,1,4,1,0,1
666095,2022-08-25,234,Durham Bulls,home,1,0,1,3,1,4
665947,2022-08-25,534,Rochester Red Wings,away,0,0,0,2,0,2
665947,2022-08-25,484,Indianapolis Indians,home,2,0,2,0,0,0
665747,2022-08-25,568,Norfolk Tides,away,2,0,2,1,1,2
665747,2022-08-25,564,Jacksonville Jumbo Shrimp,home,1,1,2,2,0,2
665713,2022-08-25,431,Gwinnett Stripers,away,0,0,0,4,1,5
665713,2022-08-25,1410,Lehigh Valley IronPigs,home,4,1,5,0,0,0
665872,2022-08-25,1960,St. Paul Saints,away,0,0,0,1,0,1
665872,2022-08-25,451,Iowa Cubs,home,1,0,1,0,0,0
665528,2022-08-25,494,Charlotte Knights,away,1,1,2,0,0,0
665528,2022-08-25,235,Memphis Redbirds,home,0,0,0,1,1,2
665166,2022-08-25,531,Scranton/Wilkes-Barre RailRiders,away,1,0,1,1,0,1
665166,2022-08-25,541,Omaha Storm Chasers,home,1,0,1,1,0,1
665276,2022-08-25,4904,El Paso Chihuahuas,away,1,0,1,0,0,0
665276,2022-08-25,238,Oklahoma City Dodgers,home,0,0,0,1,0,1
666401,2022-08-25,102,Round Rock Express,away,0,1,1,0,0,0
666401,2022-08-25,342,Albuquerque Isotopes,home,0,0,0,0,1,1
664857,2022-08-25,529,Tacoma Rainiers,away,0,0,0,0,1,1
664857,2022-08-25,561,Salt Lake Bees,home,0,1,1,0,0,0
664980,2022-08-25,2310,Reno Aces,away,1,0,1,0,0,0
664980,2022-08-25,105,Sacramento River Cats,home,0,0,0,1,0,1
665673,2022-08-25,5434,Sugar Land Space Cowboys,away,0,1,1,0,0,0
665673,2022-08-25,400,Las Vegas Aviators,home,0,0,0,0,1,1
664665,2022-08-26,533,Worcester Red Sox,away,1,0,1,0,1,1
664665,2022-08-26,552,Syracuse Mets,home,0,1,1,1,0,1
666102,2022-08-26,556,Nashville Sounds,away,2,0,2,2,0,2
666102,2022-08-26,234,Durham Bulls,home,2,0,2,2,0,2
666271,2022-08-26,445,Columbus Clippers,away,0,1,1,0,0,0
666271,2022-08-26,422,Buffalo Bisons,home,0,0,0,0,1,1
664419,2022-08-26,416,Louisville Bats,away,0,0,0,0,1,1
664419,2022-08-26,512,Toledo Mud Hens,home,0,1,1,0,0,0
665931,2022-08-26,534,Rochester Red Wings,away,0,0,0,3,0,3
665931,2022-08-26,484,Indianapolis Indians,home,3,0,3,0,0,0
665746,2022-08-26,568,Norfolk Tides,away,1,0,1,0,0,0
665746,2022-08-26,564,Jacksonville Jumbo Shrimp,home,0,0,0,1,0,1
665712,2022-08-26,431,Gwinnett Stripers,away,5,1,6,3,1,4
665712,2022-08-26,1410,Lehigh Valley IronPigs,home,3,1,4,5,1,6
665527,2022-08-26,494,Charlotte Knights,away,0,0,0,1,1,2
665527,2022-08-26,235,Memphis Redbirds,home,1,1,2,0,0,0
665165,2022-08-26,531,Scranton/Wilkes-Barre RailRiders,away,1,1,2,5,0,5
665165,2022-08-26,541,Omaha Storm Chasers,home,5,0,5,1,1,2
665275,2022-08-26,4904,El Paso Chihuahuas,away,3,0,3,0,0,0
665275,2022-08-26,238,Oklahoma City Dodgers,home,0,0,0,3,0,3
665871,2022-08-26,1960,St. Paul Saints,away,1,0,1,1,0,1
665871,2022-08-26,451,Iowa Cubs,home,1,0,1,1,0,1
664856,2022-08-26,529,Tacoma Rainiers,away,2,0,2,3,1,4
664856,2022-08-26,561,Salt Lake Bees,home,3,1,4,2,0,2
666385,2022-08-26,102,Round Rock Express,away,1,0,1,0,1,1
666385,2022-08-26,342,Albuquerque Isotopes,home,0,1,1,1,0,1
664981,2022-08-26,2310,Reno Aces,away,1,1,2,0,0,0
664981,2022-08-26,105,Sacramento River Cats,home,0,0,0,1,1,2
665672,2022-08-26,5434,Sugar Land Space Cowboys,away,1,0,1,0,0,0
665672,2022-08-26,400,Las Vegas Aviators,home,0,0,0,1,0,1
666270,2022-08-27,445,Columbus Clippers,away,1,0,1,0,0,0
666270,2022-08-27,422,Buffalo Bisons,home,0,0,0,1,0,1
664664,2022-08-27,533,Worcester Red Sox,away,1,0,1,2,0,2
664664,2022-08-27,552,Syracuse Mets,home,2,0,2,1,0,1
666091,2022-08-27,556,Nashville Sounds,away,0,0,0,2,0,2
666091,2022-08-27,234,Durham Bulls,home,2,0,2,0,0,0
665745,2022-08-27,568,Norfolk Tides,away,0,1,1,0,0,0
665745,2022-08-27,564,Jacksonville Jumbo Shrimp,home,0,0,0,0,1,1
665711,2022-08-27,431,Gwinnett Stripers,away,1,0,1,0,0,0
665711,2022-08-27,1410,Lehigh Valley IronPigs,home,0,0,0,1,0,1
665526,2022-08-27,494,Charlotte Knights,away,1,0,1,2,0,2
665526,2022-08-27,235,Memphis Redbirds,home,2,0,2,1,0,1
664418,2022-08-27,416,Louisville Bats,away,0,0,0,1,0,1
664418,2022-08-27,512,Toledo Mud Hens,home,1,0,1,0,0,0
665895,2022-08-27,534,Rochester Red Wings,away,2,0,2,2,1,3
665895,2022-08-27,484,Indianapolis Indians,home,2,1,3,2,0,2
665870,2022-08-27,1960,St. Paul Saints,away,9,1,10,1,0,1
665870,2022-08-27,451,Iowa Cubs,home,1,0,1,9,1,10
665274,2022-08-27,4904,El Paso Chihuahuas,away,1,0,1,0,0,0
665274,2022-08-27,238,Oklahoma City Dodgers,home,0,0,0,1,0,1
666400,2022-08-27,102,Round Rock Express,away,0,0,0,0,0,0
666400,2022-08-27,342,Albuquerque Isotopes,home,0,0,0,0,0,0
664769,2022-08-27,529,Tacoma Rainiers,away,2,0,2,0,0,0
664769,2022-08-27,561,Salt Lake Bees,home,0,0,0,2,0,2
664991,2022-08-27,2310,Reno Aces,away,0,0,0,0,0,0
664991,2022-08-27,105,Sacramento River Cats,home,0,0,0,0,0,0
665671,2022-08-27,5434,Sugar Land Space Cowboys,away,0,1,1,1,0,1
665671,2022-08-27,400,Las Vegas Aviators,home,1,0,1,0,1,1
665164,2022-08-27,531,Scranton/Wilkes-Barre RailRiders,away,3,0,3,0,0,0
665164,2022-08-27,541,Omaha Storm Chasers,home,0,0,0,3,0,3
666269,2022-08-28,445,Columbus Clippers,away,1,0,1,1,0,1
666269,2022-08-28,422,Buffalo Bisons,home,1,0,1,1,0,1
664642,2022-08-28,533,Worcester Red Sox,away,2,0,2,3,0,3
664642,2022-08-28,552,Syracuse Mets,home,3,0,3,2,0,2
665863,2022-08-28,534,Rochester Red Wings,away,0,0,0,1,0,1
665863,2022-08-28,484,Indianapolis Indians,home,1,0,1,0,0,0
665695,2022-08-28,431,Gwinnett Stripers,away,0,0,0,1,0,1
665695,2022-08-28,1410,Lehigh Valley IronPigs,home,1,0,1,0,0,0
665526,2022-08-28,494,Charlotte Knights,away,1,0,1,2,0,2
665526,2022-08-28,235,Memphis Redbirds,home,2,0,2,1,0,1
664417,2022-08-28,416,Louisville Bats,away,1,1,2,2,0,2
664417,2022-08-28,512,Toledo Mud Hens,home,2,0,2,1,1,2
665176,2022-08-28,531,Scranton/Wilkes-Barre RailRiders,away,0,0,0,2,2,4
665176,2022-08-28,541,Omaha Storm Chasers,home,2,2,4,0,0,0
665164,2022-08-28,531,Scranton/Wilkes-Barre RailRiders,away,3,0,3,0,0,0
665164,2022-08-28,541,Omaha Storm Chasers,home,0,0,0,3,0,3
665867,2022-08-28,1960,St. Paul Saints,away,2,0,2,0,0,0
665867,2022-08-28,451,Iowa Cubs,home,0,0,0,2,0,2
664851,2022-08-28,529,Tacoma Rainiers,away,4,0,4,1,0,1
664851,2022-08-28,561,Salt Lake Bees,home,1,0,1,4,0,4
664990,2022-08-28,2310,Reno Aces,away,0,0,0,1,0,1
664990,2022-08-28,105,Sacramento River Cats,home,1,0,1,0,0,0
666090,2022-08-28,556,Nashville Sounds,away,2,0,2,1,0,1
666090,2022-08-28,234,Durham Bulls,home,1,0,1,2,0,2
665770,2022-08-28,568,Norfolk Tides,away,1,0,1,0,0,0
665770,2022-08-28,564,Jacksonville Jumbo Shrimp,home,0,0,0,1,0,1
665273,2022-08-28,4904,El Paso Chihuahuas,away,1,0,1,1,0,1
665273,2022-08-28,238,Oklahoma City Dodgers,home,1,0,1,1,0,1
666395,2022-08-28,102,Round Rock Express,away,0,0,0,0,0,0
666395,2022-08-28,342,Albuquerque Isotopes,home,0,0,0,0,0,0
665670,2022-08-28,5434,Sugar Land Space Cowboys,away,2,0,2,0,0,0
665670,2022-08-28,400,Las Vegas Aviators,home,0,0,0,2,0,2
665525,2022-08-28,494,Charlotte Knights,away,1,0,1,0,0,0
665525,2022-08-28,235,Memphis Redbirds,home,0,0,0,1,0,1
666166,2022-08-30,451,Iowa Cubs,away,1,0,1,0,0,0
666166,2022-08-30,445,Columbus Clippers,home,0,0,0,1,0,1
665582,2022-08-30,484,Indianapolis Indians,away,2,0,2,0,1,1
665582,2022-08-30,416,Louisville Bats,home,0,1,1,2,0,2
665342,2022-08-30,1410,Lehigh Valley IronPigs,away,0,0,0,5,0,5
665342,2022-08-30,568,Norfolk Tides,home,5,0,5,0,0,0
664390,2022-08-30,422,Buffalo Bisons,away,0,0,0,1,0,1
664390,2022-08-30,533,Worcester Red Sox,home,1,0,1,0,0,0
665104,2022-08-30,512,Toledo Mud Hens,away,2,1,3,0,0,0
665104,2022-08-30,534,Rochester Red Wings,home,0,0,0,2,1,3
666083,2022-08-30,564,Jacksonville Jumbo Shrimp,away,3,0,3,1,0,1
666083,2022-08-30,431,Gwinnett Stripers,home,1,0,1,3,0,3
665005,2022-08-30,238,Oklahoma City Dodgers,away,1,0,1,0,0,0
665005,2022-08-30,102,Round Rock Express,home,0,0,0,1,0,1
665407,2022-08-30,235,Memphis Redbirds,away,1,1,2,3,0,3
665407,2022-08-30,556,Nashville Sounds,home,3,0,3,1,1,2
664743,2022-08-30,541,Omaha Storm Chasers,away,1,1,2,5,0,5
664743,2022-08-30,1960,St. Paul Saints,home,5,0,5,1,1,2
666018,2022-08-30,561,Salt Lake Bees,away,3,0,3,0,0,0
666018,2022-08-30,4904,El Paso Chihuahuas,home,0,0,0,3,0,3
665109,2022-08-30,400,Las Vegas Aviators,away,1,0,1,0,0,0
665109,2022-08-30,2310,Reno Aces,home,0,0,0,1,0,1
664494,2022-08-30,105,Sacramento River Cats,away,0,0,0,0,0,0
664494,2022-08-30,529,Tacoma Rainiers,home,0,0,0,0,0,0
666285,2022-08-30,234,Durham Bulls,away,1,0,1,1,0,1
666285,2022-08-30,494,Charlotte Knights,home,1,0,1,1,0,1
664781,2022-08-30,552,Syracuse Mets,away,1,1,2,2,0,2
664781,2022-08-30,531,Scranton/Wilkes-Barre RailRiders,home,2,0,2,1,1,2
664625,2022-08-30,342,Albuquerque Isotopes,away,0,0,0,0,0,0
664625,2022-08-30,5434,Sugar Land Space Cowboys,home,0,0,0,0,0,0
665135,2022-08-31,512,Toledo Mud Hens,away,1,0,1,0,0,0
665135,2022-08-31,534,Rochester Red Wings,home,0,0,0,1,0,1
666165,2022-08-31,451,Iowa Cubs,away,0,0,0,1,0,1
666165,2022-08-31,445,Columbus Clippers,home,1,0,1,0,0,0
665570,2022-08-31,484,Indianapolis Indians,away,1,1,2,0,0,0
665570,2022-08-31,416,Louisville Bats,home,0,0,0,1,1,2
666284,2022-08-31,234,Durham Bulls,away,3,0,3,1,0,1
666284,2022-08-31,494,Charlotte Knights,home,1,0,1,3,0,3
664780,2022-08-31,552,Syracuse Mets,away,2,0,2,2,1,3
664780,2022-08-31,531,Scranton/Wilkes-Barre RailRiders,home,2,1,3,2,0,2
665322,2022-08-31,1410,Lehigh Valley IronPigs,away,1,0,1,1,1,2
665322,2022-08-31,568,Norfolk Tides,home,1,1,2,1,0,1
664343,2022-08-31,422,Buffalo Bisons,away,0,0,0,0,0,0
664343,2022-08-31,533,Worcester Red Sox,home,0,0,0,0,0,0
666082,2022-08-31,564,Jacksonville Jumbo Shrimp,away,2,1,3,0,0,0
666082,2022-08-31,431,Gwinnett Stripers,home,0,0,0,2,1,3
665030,2022-08-31,238,Oklahoma City Dodgers,away,0,0,0,0,1,1
665030,2022-08-31,102,Round Rock Express,home,0,1,1,0,0,0
665406,2022-08-31,235,Memphis Redbirds,away,1,0,1,1,0,1
665406,2022-08-31,556,Nashville Sounds,home,1,0,1,1,0,1
664624,2022-08-31,342,Albuquerque Isotopes,away,2,0,2,0,1,1
664624,2022-08-31,5434,Sugar Land Space Cowboys,home,0,1,1,2,0,2
664729,2022-08-31,541,Omaha Storm Chasers,away,1,1,2,1,0,1
664729,2022-08-31,1960,St. Paul Saints,home,1,0,1,1,1,2
666017,2022-08-31,561,Salt Lake Bees,away,2,0,2,1,0,1
666017,2022-08-31,4904,El Paso Chihuahuas,home,1,0,1,2,0,2
665114,2022-08-31,400,Las Vegas Aviators,away,0,0,0,0,1,1
665114,2022-08-31,2310,Reno Aces,home,0,1,1,0,0,0
664488,2022-08-31,105,Sacramento River Cats,away,2,1,3,0,0,0
664488,2022-08-31,529,Tacoma Rainiers,home,0,0,0,2,1,3
666283,2022-09-01,234,Durham Bulls,away,0,0,0,1,0,1
666283,2022-09-01,494,Charlotte Knights,home,1,0,1,0,0,0
665325,2022-09-01,1410,Lehigh Valley IronPigs,away,0,0,0,0,0,0
665325,2022-09-01,568,Norfolk Tides,home,0,0,0,0,0,0
664779,2022-09-01,552,Syracuse Mets,away,0,0,0,0,0,0
664779,2022-09-01,531,Scranton/Wilkes-Barre RailRiders,home,0,0,0,0,0,0
664781,2022-09-01,552,Syracuse Mets,away,1,1,2,2,0,2
664781,2022-09-01,531,Scranton/Wilkes-Barre RailRiders,home,2,0,2,1,1,2
666164,2022-09-01,451,Iowa Cubs,away,0,1,1,1,0,1
666164,2022-09-01,445,Columbus Clippers,home,1,0,1,0,1,1
665605,2022-09-01,484,Indianapolis Indians,away,1,1,2,0,0,0
665605,2022-09-01,416,Louisville Bats,home,0,0,0,1,1,2
664351,2022-09-01,422,Buffalo Bisons,away,0,0,0,1,0,1
664351,2022-09-01,533,Worcester Red Sox,home,1,0,1,0,0,0
665131,2022-09-01,512,Toledo Mud Hens,away,0,0,0,1,0,1
665131,2022-09-01,534,Rochester Red Wings,home,1,0,1,0,0,0
666066,2022-09-01,564,Jacksonville Jumbo Shrimp,away,3,0,3,0,0,0
666066,2022-09-01,431,Gwinnett Stripers,home,0,0,0,3,0,3
665160,2022-09-01,238,Oklahoma City Dodgers,away,0,1,1,0,0,0
665160,2022-09-01,102,Round Rock Express,home,0,0,0,0,1,1
665405,2022-09-01,235,Memphis Redbirds,away,2,0,2,0,0,0
665405,2022-09-01,556,Nashville Sounds,home,0,0,0,2,0,2
664626,2022-09-01,342,Albuquerque Isotopes,away,1,0,1,3,1,4
664626,2022-09-01,5434,Sugar Land Space Cowboys,home,3,1,4,1,0,1
664742,2022-09-01,541,Omaha Storm Chasers,away,1,1,2,0,0,0
664742,2022-09-01,1960,St. Paul Saints,home,0,0,0,1,1,2
666016,2022-09-01,561,Salt Lake Bees,away,1,0,1,3,1,4
666016,2022-09-01,4904,El Paso Chihuahuas,home,3,1,4,1,0,1
665112,2022-09-01,400,Las Vegas Aviators,away,0,0,0,1,0,1
665112,2022-09-01,2310,Reno Aces,home,1,0,1,0,0,0
664487,2022-09-01,105,Sacramento River Cats,away,1,0,1,0,0,0
664487,2022-09-01,529,Tacoma Rainiers,home,0,0,0,1,0,1
666282,2022-09-02,234,Durham Bulls,away,2,0,2,1,0,1
666282,2022-09-02,494,Charlotte Knights,home,1,0,1,2,0,2
666285,2022-09-02,234,Durham Bulls,away,1,0,1,1,0,1
666285,2022-09-02,494,Charlotte Knights,home,1,0,1,1,0,1
664778,2022-09-02,552,Syracuse Mets,away,1,0,1,0,0,0
664778,2022-09-02,531,Scranton/Wilkes-Barre RailRiders,home,0,0,0,1,0,1
664350,2022-09-02,422,Buffalo Bisons,away,1,0,1,0,0,0
664350,2022-09-02,533,Worcester Red Sox,home,0,0,0,1,0,1
666198,2022-09-02,451,Iowa Cubs,away,0,0,0,0,1,1
666198,2022-09-02,445,Columbus Clippers,home,0,1,1,0,0,0
665610,2022-09-02,484,Indianapolis Indians,away,0,0,0,0,0,0
665610,2022-09-02,416,Louisville Bats,home,0,0,0,0,0,0
665103,2022-09-02,512,Toledo Mud Hens,away,0,0,0,2,1,3
665103,2022-09-02,534,Rochester Red Wings,home,2,1,3,0,0,0
666065,2022-09-02,564,Jacksonville Jumbo Shrimp,away,0,0,0,0,0,0
666065,2022-09-02,431,Gwinnett Stripers,home,0,0,0,0,0,0
665320,2022-09-02,1410,Lehigh Valley IronPigs,away,0,0,0,0,0,0
665320,2022-09-02,568,Norfolk Tides,home,0,0,0,0,0,0
665016,2022-09-02,238,Oklahoma City Dodgers,away,0,0,0,2,0,2
665016,2022-09-02,102,Round Rock Express,home,2,0,2,0,0,0
665404,2022-09-02,235,Memphis Redbirds,away,2,0,2,0,0,0
665404,2022-09-02,556,Nashville Sounds,home,0,0,0,2,0,2
664623,2022-09-02,342,Albuquerque Isotopes,away,0,0,0,1,0,1
664623,2022-09-02,5434,Sugar Land Space Cowboys,home,1,0,1,0,0,0
664741,2022-09-02,541,Omaha Storm Chasers,away,0,0,0,1,0,1
664741,2022-09-02,1960,St. Paul Saints,home,1,0,1,0,0,0
666213,2022-09-02,561,Salt Lake Bees,away,4,0,4,0,1,1
666213,2022-09-02,4904,El Paso Chihuahuas,home,0,1,1,4,0,4
665110,2022-09-02,400,Las Vegas Aviators,away,0,0,0,0,0,0
665110,2022-09-02,2310,Reno Aces,home,0,0,0,0,0,0
664486,2022-09-02,105,Sacramento River Cats,away,0,0,0,2,0,2
664486,2022-09-02,529,Tacoma Rainiers,home,2,0,2,0,0,0
664349,2022-09-03,422,Buffalo Bisons,away,0,0,0,0,0,0
664349,2022-09-03,533,Worcester Red Sox,home,0,0,0,0,0,0
666065,2022-09-03,564,Jacksonville Jumbo Shrimp,away,0,0,0,0,0,0
666065,2022-09-03,431,Gwinnett Stripers,home,0,0,0,0,0,0
666227,2022-09-03,234,Durham Bulls,away,1,1,2,2,1,3
666227,2022-09-03,494,Charlotte Knights,home,2,1,3,1,1,2
665134,2022-09-03,512,Toledo Mud Hens,away,0,0,0,0,0,0
665134,2022-09-03,534,Rochester Red Wings,home,0,0,0,0,0,0
664777,2022-09-03,552,Syracuse Mets,away,2,0,2,0,0,0
664777,2022-09-03,531,Scranton/Wilkes-Barre RailRiders,home,0,0,0,2,0,2
665328,2022-09-03,1410,Lehigh Valley IronPigs,away,1,0,1,2,0,2
665328,2022-09-03,568,Norfolk Tides,home,2,0,2,1,0,1
665581,2022-09-03,484,Indianapolis Indians,away,0,0,0,0,0,0
665581,2022-09-03,416,Louisville Bats,home,0,0,0,0,0,0
665010,2022-09-03,238,Oklahoma City Dodgers,away,0,1,1,0,0,0
665010,2022-09-03,102,Round Rock Express,home,0,0,0,0,1,1
664435,2022-09-03,105,Sacramento River Cats,away,0,0,0,3,1,4
664435,2022-09-03,529,Tacoma Rainiers,home,3,1,4,0,0,0
665403,2022-09-03,235,Memphis Redbirds,away,0,2,2,0,1,1
665403,2022-09-03,556,Nashville Sounds,home,0,1,1,0,2,2
664728,2022-09-03,541,Omaha Storm Chasers,away,0,0,0,1,1,2
664728,2022-09-03,1960,St. Paul Saints,home,1,1,2,0,0,0
666015,2022-09-03,561,Salt Lake Bees,away,1,0,1,0,2,2
666015,2022-09-03,4904,El Paso Chihuahuas,home,0,2,2,1,0,1
665108,2022-09-03,400,Las Vegas Aviators,away,0,1,1,1,0,1
665108,2022-09-03,2310,Reno Aces,home,1,0,1,0,1,1
666197,2022-09-03,451,Iowa Cubs,away,0,1,1,0,0,0
666197,2022-09-03,445,Columbus Clippers,home,0,0,0,0,1,1
666064,2022-09-03,564,Jacksonville Jumbo Shrimp,away,1,0,1,1,0,1
666064,2022-09-03,431,Gwinnett Stripers,home,1,0,1,1,0,1
664622,2022-09-03,342,Albuquerque Isotopes,away,0,0,0,0,0,0
664622,2022-09-03,5434,Sugar Land Space Cowboys,home,0,0,0,0,0,0
666174,2022-09-04,451,Iowa Cubs,away,0,0,0,0,1,1
666174,2022-09-04,445,Columbus Clippers,home,0,1,1,0,0,0
666197,2022-09-04,451,Iowa Cubs,away,0,1,1,0,0,0
666197,2022-09-04,445,Columbus Clippers,home,0,0,0,0,1,1
664348,2022-09-04,422,Buffalo Bisons,away,2,1,3,1,0,1
664348,2022-09-04,533,Worcester Red Sox,home,1,0,1,2,1,3
665129,2022-09-04,512,Toledo Mud Hens,away,1,1,2,1,2,3
665129,2022-09-04,534,Rochester Red Wings,home,1,2,3,1,1,2
664776,2022-09-04,552,Syracuse Mets,away,2,0,2,1,1,2
664776,2022-09-04,531,Scranton/Wilkes-Barre RailRiders,home,1,1,2,2,0,2
665009,2022-09-04,238,Oklahoma City Dodgers,away,1,0,1,2,0,2
665009,2022-09-04,102,Round Rock Express,home,2,0,2,1,0,1
666014,2022-09-04,561,Salt Lake Bees,away,1,1,2,0,0,0
666014,2022-09-04,4904,El Paso Chihuahuas,home,0,0,0,1,1,2
665402,2022-09-04,235,Memphis Redbirds,away,0,1,1,1,0,1
665402,2022-09-04,556,Nashville Sounds,home,1,0,1,0,1,1
665319,2022-09-04,1410,Lehigh Valley IronPigs,away,0,0,0,1,0,1
665319,2022-09-04,568,Norfolk Tides,home,1,0,1,0,0,0
664482,2022-09-04,105,Sacramento River Cats,away,1,0,1,2,0,2
664482,2022-09-04,529,Tacoma Rainiers,home,2,0,2,1,0,1
666205,2022-09-04,234,Durham Bulls,away,0,0,0,0,1,1
666205,2022-09-04,494,Charlotte Knights,home,0,1,1,0,0,0
664727,2022-09-04,541,Omaha Storm Chasers,away,3,2,5,1,0,1
664727,2022-09-04,1960,St. Paul Saints,home,1,0,1,3,2,5
665609,2022-09-04,484,Indianapolis Indians,away,2,0,2,2,0,2
665609,2022-09-04,416,Louisville Bats,home,2,0,2,2,0,2
664621,2022-09-04,342,Albuquerque Isotopes,away,0,0,0,2,0,2
664621,2022-09-04,5434,Sugar Land Space Cowboys,home,2,0,2,0,0,0
665107,2022-09-04,400,Las Vegas Aviators,away,0,0,0,0,1,1
665107,2022-09-04,2310,Reno Aces,home,0,1,1,0,0,0
666063,2022-09-04,564,Jacksonville Jumbo Shrimp,away,0,0,0,0,0,0
666063,2022-09-04,431,Gwinnett Stripers,home,0,0,0,0,0,0
666089,2022-09-05,531,Scranton/Wilkes-Barre RailRiders,away,0,0,0,1,2,3
