gamePk,season,level_id,level_name,game_date,home_team_id,home_team_name,away_team_id,away_team_name,game_type
589203,2019,16,Rookie,2019-08-23,470,GCL Pirates,599,GCL Orioles,R
588928,2019,16,Rookie,2019-08-23,1998,GCL Astros,467,GCL Marlins,R
588981,2019,16,Rookie,2019-08-23,464,GCL Braves,2003,GCL Rays,R
589147,2019,16,Rookie,2019-08-23,469,GCL Phillies East,5071,GCL Tigers West,R
588954,2019,16,Rookie,2019-08-23,1390,GCL Blue Jays,5372,GCL Phillies West,R
584220,2019,16,Rookie,2019-08-23,5374,AZL Indians Blue,2770,AZL Indians Red,R
584018,2019,16,Rookie,2019-08-23,412,AZL Royals,1991,ACL D-backs,R
584222,2019,16,Rookie,2019-08-23,1991,ACL D-backs,412,AZL Royals,R
584225,2019,16,Rookie,2019-08-23,409,AZL Mariners,410,AZL Padres 1,R
584227,2019,16,Rookie,2019-08-23,2690,AZL Dodgers Mota,411,AZL Rangers,R
584223,2019,16,Rookie,2019-08-23,406,AZL Brewers Gold,5427,AZL Dodgers Lasorda,R
584224,2019,16,Rookie,2019-08-23,408,AZL Giants Black,5430,AZL Brewers Blue,R
584221,2019,16,Rookie,2019-08-23,3430,AZL Reds,1997,ACL White Sox,R
584226,2019,16,Rookie,2019-08-23,5316,AZL Padres 2,5370,AZL Giants Orange,R
599207,2019,16,Rookie,2019-08-23,2413,DSL Rangers 2,5085,DSL Phillies White,R
599202,2019,16,Rookie,2019-08-23,605,DSL Braves,611,DSL LAD Bautista,R
599201,2019,16,Rookie,2019-08-23,622,DSL Padres,610,DSL D-backs 1,R
599208,2019,16,Rookie,2019-08-23,612,DSL Dodgers Shoemaker,624,DSL Pirates 1,R
599204,2019,16,Rookie,2019-08-23,626,DSL Red Sox 1,619,DSL Marlins,R
599211,2019,16,Rookie,2019-08-23,616,DSL Indians,627,DSL Red Sox 2,R
599212,2019,16,Rookie,2019-08-23,621,DSL Orioles 1,628,DSL Reds,R
599195,2019,16,Rookie,2019-08-23,630,DSL Royals 1,601,DSL Astros,R
599196,2019,16,Rookie,2019-08-23,633,DSL White Sox,604,DSL Blue Jays,R
599210,2019,16,Rookie,2019-08-23,602,DSL Athletics,1611,DSL Rays 1,R
599209,2019,16,Rookie,2019-08-23,5086,DSL Rays 2,625,DSL Rangers 1,R
599213,2019,16,Rookie,2019-08-23,4404,DSL Pirates 2,2128,DSL Royals 2,R
599200,2019,16,Rookie,2019-08-23,5087,DSL D-backs 2,2270,DSL Cubs 2,R
599234,2019,16,Rookie,2019-08-24,619,DSL Marlins,626,DSL Red Sox 1,R
599231,2019,16,Rookie,2019-08-24,2128,DSL Royals 2,4404,DSL Pirates 2,R
599213,2019,16,Rookie,2019-08-24,4404,DSL Pirates 2,2128,DSL Royals 2,R
589340,2019,16,Rookie,2019-08-24,474,GCL Twins,471,GCL Red Sox,R
589148,2019,16,Rookie,2019-08-24,469,GCL Phillies East,475,GCL Yankees East,R
589363,2019,16,Rookie,2019-08-24,475,GCL Yankees East,469,GCL Phillies East,R
589122,2019,16,Rookie,2019-08-24,599,GCL Orioles,470,GCL Pirates,R
589119,2019,16,Rookie,2019-08-24,599,GCL Orioles,470,GCL Pirates,R
599221,2019,16,Rookie,2019-08-24,617,DSL Indians/Brewers,609,DSL Cubs 1,R
599229,2019,16,Rookie,2019-08-24,610,DSL D-backs 1,622,DSL Padres,R
599223,2019,16,Rookie,2019-08-24,624,DSL Pirates 1,612,DSL Dodgers Shoemaker,R
599225,2019,16,Rookie,2019-08-24,627,DSL Red Sox 2,616,DSL Indians,R
599228,2019,16,Rookie,2019-08-24,628,DSL Reds,621,DSL Orioles 1,R
599216,2019,16,Rookie,2019-08-24,632,DSL Twins,600,DSL Angels,R
599237,2019,16,Rookie,2019-08-24,604,DSL Blue Jays,633,DSL White Sox,R
599230,2019,16,Rookie,2019-08-24,634,DSL Yankees,623,DSL Phillies Red,R
599227,2019,16,Rookie,2019-08-24,1270,DSL Nationals,620,DSL Mets 1,R
589285,2019,16,Rookie,2019-08-24,473,FCL Tigers East,1390,GCL Blue Jays,R
588952,2019,16,Rookie,2019-08-24,1390,GCL Blue Jays,473,FCL Tigers East,R
599217,2019,16,Rookie,2019-08-24,1611,DSL Rays 1,602,DSL Athletics,R
589231,2019,16,Rookie,2019-08-24,2003,GCL Rays,464,GCL Braves,R
599220,2019,16,Rookie,2019-08-24,607,DSL Brewers,2097,DSL Cardinals Red,R
599236,2019,16,Rookie,2019-08-24,2117,DSL Mets 2,631,DSL Tigers 1,R
599224,2019,16,Rookie,2019-08-24,2131,DSL Colorado,615,DSL Giants,R
599226,2019,16,Rookie,2019-08-24,2132,DSL Tigers 2,618,DSL Mariners,R
599219,2019,16,Rookie,2019-08-24,3130,DSL Orioles 2,608,DSL Cardinals Blue,R
599233,2019,16,Rookie,2019-08-24,625,DSL Rangers 1,5086,DSL Rays 2,R
589392,2019,16,Rookie,2019-08-24,4725,GCL Yankees West,5071,GCL Tigers West,R
599232,2019,16,Rookie,2019-08-24,5085,DSL Phillies White,2413,DSL Rangers 2,R
599222,2019,16,Rookie,2019-08-24,2270,DSL Cubs 2,5087,DSL D-backs 2,R
589011,2019,16,Rookie,2019-08-24,1370,GCL Cardinals,468,GCL Mets,R
584230,2019,16,Rookie,2019-08-24,1991,ACL D-backs,404,AZL Angels,R
584235,2019,16,Rookie,2019-08-24,407,AZL Cubs 1,408,AZL Giants Black,R
584229,2019,16,Rookie,2019-08-24,411,AZL Rangers,412,AZL Royals,R
584228,2019,16,Rookie,2019-08-24,410,AZL Padres 1,1995,AZL Cubs 2,R
584234,2019,16,Rookie,2019-08-24,2690,AZL Dodgers Mota,409,AZL Mariners,R
584232,2019,16,Rookie,2019-08-24,5370,AZL Giants Orange,405,AZL Athletics Green,R
584233,2019,16,Rookie,2019-08-24,5426,AZL Athletics Gold,5316,AZL Padres 2,R
584231,2019,16,Rookie,2019-08-24,1997,ACL White Sox,5427,AZL Dodgers Lasorda,R
599235,2019,16,Rookie,2019-08-24,601,DSL Astros,630,DSL Royals 1,R
599218,2019,16,Rookie,2019-08-24,611,DSL LAD Bautista,605,DSL Braves,R
599202,2019,16,Rookie,2019-08-24,605,DSL Braves,611,DSL LAD Bautista,R
588929,2019,16,Rookie,2019-08-24,1998,GCL Astros,466,GCL Nationals,R
589066,2019,16,Rookie,2019-08-25,468,GCL Mets,1998,GCL Astros,R
584236,2019,16,Rookie,2019-08-25,3430,AZL Reds,1991,ACL D-backs,R
584237,2019,16,Rookie,2019-08-25,407,AZL Cubs 1,1995,AZL Cubs 2,R
584240,2019,16,Rookie,2019-08-25,404,AZL Angels,406,AZL Brewers Gold,R
584243,2019,16,Rookie,2019-08-25,412,AZL Royals,411,AZL Rangers,R
584242,2019,16,Rookie,2019-08-25,5374,AZL Indians Blue,410,AZL Padres 1,R
584241,2019,16,Rookie,2019-08-25,5430,AZL Brewers Blue,405,AZL Athletics Green,R
584239,2019,16,Rookie,2019-08-25,5316,AZL Padres 2,1997,ACL White Sox,R
584238,2019,16,Rookie,2019-08-25,5426,AZL Athletics Gold,2770,AZL Indians Red,R
589095,2019,16,Rookie,2019-08-25,466,GCL Nationals,467,GCL Marlins,R
588982,2019,16,Rookie,2019-08-26,464,GCL Braves,470,GCL Pirates,R
588955,2019,16,Rookie,2019-08-26,1390,GCL Blue Jays,475,GCL Yankees East,R
589364,2019,16,Rookie,2019-08-26,475,GCL Yankees East,1390,GCL Blue Jays,R
589311,2019,16,Rookie,2019-08-26,5071,GCL Tigers West,473,FCL Tigers East,R
589393,2019,16,Rookie,2019-08-26,4725,GCL Yankees West,5372,GCL Phillies West,R
589172,2019,16,Rookie,2019-08-26,5372,GCL Phillies West,4725,GCL Yankees West,R
589039,2019,16,Rookie,2019-08-26,467,GCL Marlins,468,GCL Mets,R
589123,2019,16,Rookie,2019-08-26,599,GCL Orioles,471,GCL Red Sox,R
589341,2019,16,Rookie,2019-08-26,474,GCL Twins,2003,GCL Rays,R
584251,2019,16,Rookie,2019-08-26,405,AZL Athletics Green,409,AZL Mariners,R
584252,2019,16,Rookie,2019-08-26,1995,AZL Cubs 2,408,AZL Giants Black,R
584244,2019,16,Rookie,2019-08-26,2770,AZL Indians Red,407,AZL Cubs 1,R
584245,2019,16,Rookie,2019-08-26,410,AZL Padres 1,3430,AZL Reds,R
584250,2019,16,Rookie,2019-08-26,404,AZL Angels,5316,AZL Padres 2,R
584247,2019,16,Rookie,2019-08-26,406,AZL Brewers Gold,5427,AZL Dodgers Lasorda,R
584248,2019,16,Rookie,2019-08-26,412,AZL Royals,5430,AZL Brewers Blue,R
584246,2019,16,Rookie,2019-08-26,2690,AZL Dodgers Mota,5374,AZL Indians Blue,R
584249,2019,16,Rookie,2019-08-26,5370,AZL Giants Orange,5426,AZL Athletics Gold,R
588930,2019,16,Rookie,2019-08-26,1998,GCL Astros,1370,GCL Cardinals,R
589341,2019,16,Rookie,2019-08-27,474,GCL Twins,2003,GCL Rays,R
589067,2019,16,Rookie,2019-08-27,468,GCL Mets,466,GCL Nationals,R
589204,2019,16,Rookie,2019-08-27,470,GCL Pirates,464,GCL Braves,R
589012,2019,16,Rookie,2019-08-27,1370,GCL Cardinals,467,GCL Marlins,R
589232,2019,16,Rookie,2019-08-27,2003,GCL Rays,474,GCL Twins,R
589149,2019,16,Rookie,2019-08-27,469,GCL Phillies East,4725,GCL Yankees West,R
589366,2019,16,Rookie,2019-08-27,475,GCL Yankees East,5071,GCL Tigers West,R
589259,2019,16,Rookie,2019-08-27,471,GCL Red Sox,599,GCL Orioles,R
589286,2019,16,Rookie,2019-08-27,473,FCL Tigers East,5372,GCL Phillies West,R
589227,2019,16,Rookie,2019-08-28,2003,GCL Rays,599,GCL Orioles,R
589096,2019,16,Rookie,2019-08-28,466,GCL Nationals,1370,GCL Cardinals,R
589260,2019,16,Rookie,2019-08-28,471,GCL Red Sox,470,GCL Pirates,R
589312,2019,16,Rookie,2019-08-28,5071,GCL Tigers West,1390,GCL Blue Jays,R
589040,2019,16,Rookie,2019-08-28,467,GCL Marlins,1998,GCL Astros,R
589124,2019,16,Rookie,2019-08-28,599,GCL Orioles,2003,GCL Rays,R
589150,2019,16,Rookie,2019-08-28,469,GCL Phillies East,473,FCL Tigers East,R
588983,2019,16,Rookie,2019-08-28,464,GCL Braves,474,GCL Twins,R
589336,2019,16,Rookie,2019-08-28,464,GCL Braves,474,GCL Twins,R
589367,2019,16,Rookie,2019-08-28,475,GCL Yankees East,5372,GCL Phillies West,R
588956,2019,16,Rookie,2019-08-29,1390,GCL Blue Jays,469,GCL Phillies East,R
589287,2019,16,Rookie,2019-08-29,473,FCL Tigers East,4725,GCL Yankees West,R
589176,2019,16,Rookie,2019-08-29,5372,GCL Phillies West,5071,GCL Tigers West,R
589068,2019,16,Rookie,2019-08-29,468,GCL Mets,1370,GCL Cardinals,R
588929,2019,16,Rookie,2019-08-29,1998,GCL Astros,466,GCL Nationals,R
589097,2019,16,Rookie,2019-08-29,466,GCL Nationals,1998,GCL Astros,R
589091,2019,16,Rookie,2019-08-30,466,GCL Nationals,467,GCL Marlins,R
589041,2019,16,Rookie,2019-08-30,467,GCL Marlins,466,GCL Nationals,R
589087,2019,16,Rookie,2019-08-30,466,GCL Nationals,467,GCL Marlins,R
589368,2019,16,Rookie,2019-08-30,475,GCL Yankees East,473,FCL Tigers East,R
589125,2019,16,Rookie,2019-08-30,599,GCL Orioles,470,GCL Pirates,R
589233,2019,16,Rookie,2019-08-30,2003,GCL Rays,464,GCL Braves,R
589228,2019,16,Rookie,2019-08-30,2003,GCL Rays,464,GCL Braves,R
589151,2019,16,Rookie,2019-08-30,469,GCL Phillies East,5372,GCL Phillies West,R
588957,2019,16,Rookie,2019-08-30,1390,GCL Blue Jays,4725,GCL Yankees West,R
589342,2019,16,Rookie,2019-08-30,474,GCL Twins,471,GCL Red Sox,R
588931,2019,16,Rookie,2019-08-30,1998,GCL Astros,468,GCL Mets,R
589388,2019,16,Rookie,2019-08-31,4725,GCL Yankees West,475,GCL Yankees East,R
589069,2019,16,Rookie,2019-08-31,468,GCL Mets,467,GCL Marlins,R
589261,2019,16,Rookie,2019-08-31,471,GCL Red Sox,474,GCL Twins,R
589205,2019,16,Rookie,2019-08-31,470,GCL Pirates,599,GCL Orioles,R
588984,2019,16,Rookie,2019-08-31,464,GCL Braves,2003,GCL Rays,R
589394,2019,16,Rookie,2019-08-31,4725,GCL Yankees West,475,GCL Yankees East,R
589313,2019,16,Rookie,2019-08-31,5071,GCL Tigers West,469,GCL Phillies East,R
589141,2019,16,Rookie,2019-08-31,469,GCL Phillies East,5071,GCL Tigers West,R
589013,2019,16,Rookie,2019-08-31,1370,GCL Cardinals,1998,GCL Astros,R
588930,2019,16,Rookie,2019-08-31,1998,GCL Astros,1370,GCL Cardinals,R
589177,2019,16,Rookie,2019-08-31,5372,GCL Phillies West,1390,GCL Blue Jays,R
647494,2021,11,AAA,2021-05-04,416,Louisville Bats,445,Columbus Clippers,R
646372,2021,11,AAA,2021-05-04,552,Syracuse Mets,531,Scranton/Wilkes-Barre RailRiders,R
646191,2021,11,AAA,2021-05-04,512,Toledo Mud Hens,556,Nashville Sounds,R
650282,2021,11,AAA,2021-05-04,422,Buffalo Bisons,533,Worcester Red Sox,R
642922,2021,11,AAA,2021-05-04,494,Charlotte Knights,431,Gwinnett Stripers,R
647950,2021,11,AAA,2021-05-04,564,Jacksonville Jumbo Shrimp,568,Norfolk Tides,R
647688,2021,11,AAA,2021-05-04,1410,Lehigh Valley IronPigs,534,Rochester Red Wings,R
646884,2021,11,AAA,2021-05-04,541,Omaha Storm Chasers,1960,St. Paul Saints,R
649830,2021,11,AAA,2021-05-04,451,Iowa Cubs,484,Indianapolis Indians,R
647453,2021,11,AAA,2021-05-04,235,Memphis Redbirds,234,Durham Bulls,R
647910,2021,11,AAA,2021-05-05,564,Jacksonville Jumbo Shrimp,568,Norfolk Tides,R
647016,2021,11,AAA,2021-05-05,541,Omaha Storm Chasers,1960,St. Paul Saints,R
647495,2021,11,AAA,2021-05-05,416,Louisville Bats,445,Columbus Clippers,R
646374,2021,11,AAA,2021-05-05,552,Syracuse Mets,531,Scranton/Wilkes-Barre RailRiders,R
646189,2021,11,AAA,2021-05-05,512,Toledo Mud Hens,556,Nashville Sounds,R
650289,2021,11,AAA,2021-05-05,422,Buffalo Bisons,533,Worcester Red Sox,R
642923,2021,11,AAA,2021-05-05,494,Charlotte Knights,431,Gwinnett Stripers,R
647684,2021,11,AAA,2021-05-05,1410,Lehigh Valley IronPigs,534,Rochester Red Wings,R
649831,2021,11,AAA,2021-05-05,451,Iowa Cubs,484,Indianapolis Indians,R
647468,2021,11,AAA,2021-05-05,235,Memphis Redbirds,234,Durham Bulls,R
647492,2021,11,AAA,2021-05-06,416,Louisville Bats,445,Columbus Clippers,R
646369,2021,11,AAA,2021-05-06,552,Syracuse Mets,531,Scranton/Wilkes-Barre RailRiders,R
650287,2021,11,AAA,2021-05-06,422,Buffalo Bisons,533,Worcester Red Sox,R
650231,2021,11,AAA,2021-05-06,494,Charlotte Knights,431,Gwinnett Stripers,R
647908,2021,11,AAA,2021-05-06,564,Jacksonville Jumbo Shrimp,568,Norfolk Tides,R
647687,2021,11,AAA,2021-05-06,1410,Lehigh Valley IronPigs,534,Rochester Red Wings,R
646983,2021,11,AAA,2021-05-06,541,Omaha Storm Chasers,1960,St. Paul Saints,R
647467,2021,11,AAA,2021-05-06,235,Memphis Redbirds,234,Durham Bulls,R
645207,2021,11,AAA,2021-05-06,102,Round Rock Express,238,Oklahoma City Dodgers,R
649829,2021,11,AAA,2021-05-06,451,Iowa Cubs,484,Indianapolis Indians,R
645000,2021,11,AAA,2021-05-06,561,Salt Lake Bees,2310,Reno Aces,R
646041,2021,11,AAA,2021-05-06,342,Albuquerque Isotopes,5434,Sugar Land Skeeters,R
645746,2021,11,AAA,2021-05-06,400,Las Vegas Aviators,105,Sacramento River Cats,R
644660,2021,11,AAA,2021-05-06,529,Tacoma Rainiers,4904,El Paso Chihuahuas,R
646186,2021,11,AAA,2021-05-06,512,Toledo Mud Hens,556,Nashville Sounds,R
646185,2021,11,AAA,2021-05-07,512,Toledo Mud Hens,556,Nashville Sounds,R
646186,2021,11,AAA,2021-05-07,512,Toledo Mud Hens,556,Nashville Sounds,R
646345,2021,11,AAA,2021-05-07,552,Syracuse Mets,531,Scranton/Wilkes-Barre RailRiders,R
647476,2021,11,AAA,2021-05-07,416,Louisville Bats,445,Columbus Clippers,R
650283,2021,11,AAA,2021-05-07,422,Buffalo Bisons,533,Worcester Red Sox,R
650229,2021,11,AAA,2021-05-07,494,Charlotte Knights,431,Gwinnett Stripers,R
647834,2021,11,AAA,2021-05-07,564,Jacksonville Jumbo Shrimp,568,Norfolk Tides,R
647678,2021,11,AAA,2021-05-07,1410,Lehigh Valley IronPigs,534,Rochester Red Wings,R
645204,2021,11,AAA,2021-05-07,102,Round Rock Express,238,Oklahoma City Dodgers,R
646961,2021,11,AAA,2021-05-07,541,Omaha Storm Chasers,1960,St. Paul Saints,R
649804,2021,11,AAA,2021-05-07,451,Iowa Cubs,484,Indianapolis Indians,R
647451,2021,11,AAA,2021-05-07,235,Memphis Redbirds,234,Durham Bulls,R
644998,2021,11,AAA,2021-05-07,561,Salt Lake Bees,2310,Reno Aces,R
646040,2021,11,AAA,2021-05-07,342,Albuquerque Isotopes,5434,Sugar Land Skeeters,R
645731,2021,11,AAA,2021-05-07,400,Las Vegas Aviators,105,Sacramento River Cats,R
644659,2021,11,AAA,2021-05-07,529,Tacoma Rainiers,4904,El Paso Chihuahuas,R
646183,2021,11,AAA,2021-05-08,512,Toledo Mud Hens,556,Nashville Sounds,R
650288,2021,11,AAA,2021-05-08,422,Buffalo Bisons,533,Worcester Red Sox,R
646323,2021,11,AAA,2021-05-08,552,Syracuse Mets,531,Scranton/Wilkes-Barre RailRiders,R
647782,2021,11,AAA,2021-05-08,564,Jacksonville Jumbo Shrimp,568,Norfolk Tides,R
647677,2021,11,AAA,2021-05-08,1410,Lehigh Valley IronPigs,534,Rochester Red Wings,R
647477,2021,11,AAA,2021-05-08,416,Louisville Bats,445,Columbus Clippers,R
650230,2021,11,AAA,2021-05-08,494,Charlotte Knights,431,Gwinnett Stripers,R
647436,2021,11,AAA,2021-05-08,235,Memphis Redbirds,234,Durham Bulls,R
645203,2021,11,AAA,2021-05-08,102,Round Rock Express,238,Oklahoma City Dodgers,R
646963,2021,11,AAA,2021-05-08,541,Omaha Storm Chasers,1960,St. Paul Saints,R
644657,2021,11,AAA,2021-05-08,529,Tacoma Rainiers,4904,El Paso Chihuahuas,R
644999,2021,11,AAA,2021-05-08,561,Salt Lake Bees,2310,Reno Aces,R
646020,2021,11,AAA,2021-05-08,342,Albuquerque Isotopes,5434,Sugar Land Skeeters,R
645730,2021,11,AAA,2021-05-08,400,Las Vegas Aviators,105,Sacramento River Cats,R
649803,2021,11,AAA,2021-05-08,451,Iowa Cubs,484,Indianapolis Indians,R
650244,2021,11,AAA,2021-05-09,422,Buffalo Bisons,533,Worcester Red Sox,R
646343,2021,11,AAA,2021-05-09,552,Syracuse Mets,531,Scranton/Wilkes-Barre RailRiders,R
646963,2021,11,AAA,2021-05-09,541,Omaha Storm Chasers,1960,St. Paul Saints,R
647675,2021,11,AAA,2021-05-09,1410,Lehigh Valley IronPigs,534,Rochester Red Wings,R
645166,2021,11,AAA,2021-05-09,102,Round Rock Express,238,Oklahoma City Dodgers,R
650228,2021,11,AAA,2021-05-09,494,Charlotte Knights,431,Gwinnett Stripers,R
649802,2021,11,AAA,2021-05-09,451,Iowa Cubs,484,Indianapolis Indians,R
646930,2021,11,AAA,2021-05-09,541,Omaha Storm Chasers,1960,St. Paul Saints,R
647417,2021,11,AAA,2021-05-09,235,Memphis Redbirds,234,Durham Bulls,R
645684,2021,11,AAA,2021-05-09,400,Las Vegas Aviators,105,Sacramento River Cats,R
647831,2021,11,AAA,2021-05-09,564,Jacksonville Jumbo Shrimp,568,Norfolk Tides,R
644995,2021,11,AAA,2021-05-09,561,Salt Lake Bees,2310,Reno Aces,R
646018,2021,11,AAA,2021-05-09,342,Albuquerque Isotopes,5434,Sugar Land Skeeters,R
644656,2021,11,AAA,2021-05-09,529,Tacoma Rainiers,4904,El Paso Chihuahuas,R
647473,2021,11,AAA,2021-05-09,416,Louisville Bats,445,Columbus Clippers,R
646181,2021,11,AAA,2021-05-09,512,Toledo Mud Hens,556,Nashville Sounds,R
645200,2021,11,AAA,2021-05-10,102,Round Rock Express,238,Oklahoma City Dodgers,R
644938,2021,11,AAA,2021-05-10,561,Salt Lake Bees,2310,Reno Aces,R
646017,2021,11,AAA,2021-05-10,342,Albuquerque Isotopes,5434,Sugar Land Skeeters,R
644654,2021,11,AAA,2021-05-10,529,Tacoma Rainiers,4904,El Paso Chihuahuas,R
645711,2021,11,AAA,2021-05-10,400,Las Vegas Aviators,105,Sacramento River Cats,R
646084,2021,11,AAA,2021-05-11,533,Worcester Red Sox,552,Syracuse Mets,R
650133,2021,11,AAA,2021-05-11,445,Columbus Clippers,541,Omaha Storm Chasers,R
650224,2021,11,AAA,2021-05-11,234,Durham Bulls,564,Jacksonville Jumbo Shrimp,R
646715,2021,11,AAA,2021-05-11,531,Scranton/Wilkes-Barre RailRiders,1410,Lehigh Valley IronPigs,R
650254,2021,11,AAA,2021-05-11,422,Buffalo Bisons,534,Rochester Red Wings,R
650223,2021,11,AAA,2021-05-11,494,Charlotte Knights,568,Norfolk Tides,R
645198,2021,11,AAA,2021-05-11,102,Round Rock Express,238,Oklahoma City Dodgers,R
650021,2021,11,AAA,2021-05-11,431,Gwinnett Stripers,416,Louisville Bats,R
649932,2021,11,AAA,2021-05-11,484,Indianapolis Indians,512,Toledo Mud Hens,R
647201,2021,11,AAA,2021-05-11,556,Nashville Sounds,235,Memphis Redbirds,R
646460,2021,11,AAA,2021-05-11,1960,St. Paul Saints,451,Iowa Cubs,R
644935,2021,11,AAA,2021-05-11,561,Salt Lake Bees,2310,Reno Aces,R
645999,2021,11,AAA,2021-05-11,342,Albuquerque Isotopes,5434,Sugar Land Skeeters,R
644670,2021,11,AAA,2021-05-11,529,Tacoma Rainiers,4904,El Paso Chihuahuas,R
645640,2021,11,AAA,2021-05-11,400,Las Vegas Aviators,105,Sacramento River Cats,R
649929,2021,11,AAA,2021-05-12,484,Indianapolis Indians,512,Toledo Mud Hens,R
650132,2021,11,AAA,2021-05-12,445,Columbus Clippers,541,Omaha Storm Chasers,R
646060,2021,11,AAA,2021-05-12,533,Worcester Red Sox,552,Syracuse Mets,R
646716,2021,11,AAA,2021-05-12,531,Scranton/Wilkes-Barre RailRiders,1410,Lehigh Valley IronPigs,R
650261,2021,11,AAA,2021-05-12,422,Buffalo Bisons,534,Rochester Red Wings,R
650226,2021,11,AAA,2021-05-12,494,Charlotte Knights,568,Norfolk Tides,R
650020,2021,11,AAA,2021-05-12,431,Gwinnett Stripers,416,Louisville Bats,R
647328,2021,11,AAA,2021-05-12,556,Nashville Sounds,235,Memphis Redbirds,R
646585,2021,11,AAA,2021-05-12,1960,St. Paul Saints,451,Iowa Cubs,R
650176,2021,11,AAA,2021-05-12,234,Durham Bulls,564,Jacksonville Jumbo Shrimp,R
650173,2021,11,AAA,2021-05-13,445,Columbus Clippers,541,Omaha Storm Chasers,R
650175,2021,11,AAA,2021-05-13,234,Durham Bulls,564,Jacksonville Jumbo Shrimp,R
650176,2021,11,AAA,2021-05-13,234,Durham Bulls,564,Jacksonville Jumbo Shrimp,R
646054,2021,11,AAA,2021-05-13,533,Worcester Red Sox,552,Syracuse Mets,R
646607,2021,11,AAA,2021-05-13,531,Scranton/Wilkes-Barre RailRiders,1410,Lehigh Valley IronPigs,R
650259,2021,11,AAA,2021-05-13,422,Buffalo Bisons,534,Rochester Red Wings,R
650227,2021,11,AAA,2021-05-13,494,Charlotte Knights,568,Norfolk Tides,R
650019,2021,11,AAA,2021-05-13,431,Gwinnett Stripers,416,Louisville Bats,R
649930,2021,11,AAA,2021-05-13,484,Indianapolis Indians,512,Toledo Mud Hens,R
647278,2021,11,AAA,2021-05-13,556,Nashville Sounds,235,Memphis Redbirds,R
645481,2021,11,AAA,2021-05-13,238,Oklahoma City Dodgers,105,Sacramento River Cats,R
646570,2021,11,AAA,2021-05-13,1960,St. Paul Saints,451,Iowa Cubs,R
645183,2021,11,AAA,2021-05-13,102,Round Rock Express,5434,Sugar Land Skeeters,R
644916,2021,11,AAA,2021-05-13,561,Salt Lake Bees,529,Tacoma Rainiers,R
645751,2021,11,AAA,2021-05-13,4904,El Paso Chihuahuas,342,Albuquerque Isotopes,R
645429,2021,11,AAA,2021-05-13,2310,Reno Aces,400,Las Vegas Aviators,R
646052,2021,11,AAA,2021-05-14,533,Worcester Red Sox,552,Syracuse Mets,R
650167,2021,11,AAA,2021-05-14,234,Durham Bulls,564,Jacksonville Jumbo Shrimp,R
646696,2021,11,AAA,2021-05-14,531,Scranton/Wilkes-Barre RailRiders,1410,Lehigh Valley IronPigs,R
650260,2021,11,AAA,2021-05-14,422,Buffalo Bisons,534,Rochester Red Wings,R
650222,2021,11,AAA,2021-05-14,494,Charlotte Knights,568,Norfolk Tides,R
649995,2021,11,AAA,2021-05-14,431,Gwinnett Stripers,416,Louisville Bats,R
649931,2021,11,AAA,2021-05-14,484,Indianapolis Indians,512,Toledo Mud Hens,R
650172,2021,11,AAA,2021-05-14,445,Columbus Clippers,541,Omaha Storm Chasers,R
647276,2021,11,AAA,2021-05-14,556,Nashville Sounds,235,Memphis Redbirds,R
645476,2021,11,AAA,2021-05-14,238,Oklahoma City Dodgers,105,Sacramento River Cats,R
646528,2021,11,AAA,2021-05-14,1960,St. Paul Saints,451,Iowa Cubs,R
645180,2021,11,AAA,2021-05-14,102,Round Rock Express,5434,Sugar Land Skeeters,R
644914,2021,11,AAA,2021-05-14,561,Salt Lake Bees,529,Tacoma Rainiers,R
645761,2021,11,AAA,2021-05-14,4904,El Paso Chihuahuas,342,Albuquerque Isotopes,R
645420,2021,11,AAA,2021-05-14,2310,Reno Aces,400,Las Vegas Aviators,R
646050,2021,11,AAA,2021-05-15,533,Worcester Red Sox,552,Syracuse Mets,R
646692,2021,11,AAA,2021-05-15,531,Scranton/Wilkes-Barre RailRiders,1410,Lehigh Valley IronPigs,R
650018,2021,11,AAA,2021-05-15,431,Gwinnett Stripers,416,Louisville Bats,R
650258,2021,11,AAA,2021-05-15,422,Buffalo Bisons,534,Rochester Red Wings,R
650158,2021,11,AAA,2021-05-15,234,Durham Bulls,564,Jacksonville Jumbo Shrimp,R
650221,2021,11,AAA,2021-05-15,494,Charlotte Knights,568,Norfolk Tides,R
649857,2021,11,AAA,2021-05-15,484,Indianapolis Indians,512,Toledo Mud Hens,R
650171,2021,11,AAA,2021-05-15,445,Columbus Clippers,541,Omaha Storm Chasers,R
645418,2021,11,AAA,2021-05-15,2310,Reno Aces,400,Las Vegas Aviators,R
647275,2021,11,AAA,2021-05-15,556,Nashville Sounds,235,Memphis Redbirds,R
645477,2021,11,AAA,2021-05-15,238,Oklahoma City Dodgers,105,Sacramento River Cats,R
646500,2021,11,AAA,2021-05-15,1960,St. Paul Saints,451,Iowa Cubs,R
645182,2021,11,AAA,2021-05-15,102,Round Rock Express,5434,Sugar Land Skeeters,R
644941,2021,11,AAA,2021-05-15,561,Salt Lake Bees,529,Tacoma Rainiers,R
645762,2021,11,AAA,2021-05-15,4904,El Paso Chihuahuas,342,Albuquerque Isotopes,R
650257,2021,11,AAA,2021-05-16,422,Buffalo Bisons,534,Rochester Red Wings,R
649993,2021,11,AAA,2021-05-16,431,Gwinnett Stripers,416,Louisville Bats,R
