gamePk,game_date,team_id,team_name,side,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed
573748,2019-06-25,428,Greenville Drive,home,2,0,2,1,0,1
574179,2019-06-25,233,Charleston RiverDogs,away,0,1,1,1,0,1
574179,2019-06-25,432,Rome Braves,home,1,0,1,0,1,1
573683,2019-06-25,525,West Virginia Power,away,1,0,1,3,2,5
573683,2019-06-25,477,Greensboro Grasshoppers,home,3,2,5,1,0,1
573894,2019-06-25,563,Hagerstown Suns,away,0,2,2,1,1,2
573894,2019-06-25,448,Hickory Crawdads,home,1,1,2,0,2,2
573749,2019-06-25,487,Kannapolis Intimidators,away,0,0,0,1,0,1
573749,2019-06-25,428,Greenville Drive,home,1,0,1,0,0,0
577702,2019-06-25,437,Lake County Captains,away,1,1,2,1,1,2
577702,2019-06-25,499,Lansing Lugnuts,home,1,1,2,1,1,2
573611,2019-06-25,427,Lakewood BlueClaws,away,0,0,0,0,1,1
573611,2019-06-25,548,Delmarva Shorebirds,home,0,1,1,0,0,0
573397,2019-06-25,573,Asheville Tourists,away,0,2,2,0,1,1
573397,2019-06-25,478,Augusta GreenJackets,home,0,1,1,0,2,2
577982,2019-06-25,459,Dayton Dragons,away,0,1,1,1,1,2
577982,2019-06-25,582,West Michigan Whitecaps,home,1,1,2,0,1,1
577422,2019-06-25,550,South Bend Cubs,away,0,1,1,0,1,1
577422,2019-06-25,584,Fort Wayne TinCaps,home,0,1,1,0,1,1
574109,2019-06-25,3705,Columbia Fireflies,away,0,0,0,0,0,0
574109,2019-06-25,495,Lexington Legends,home,0,0,0,0,0,0
577282,2019-06-25,443,Peoria Chiefs,away,0,2,2,0,0,0
577282,2019-06-25,500,Clinton LumberKings,home,0,0,0,0,2,2
577562,2019-06-25,554,Beloit Snappers,away,0,0,0,2,0,2
577562,2019-06-25,446,Kane County Cougars,home,2,0,2,0,0,0
577146,2019-06-25,565,Quad Cities River Bandits,away,0,0,0,0,0,0
577146,2019-06-25,420,Burlington Bees,home,0,0,0,0,0,0
577212,2019-06-25,572,Wisconsin Timber Rattlers,away,0,0,0,0,1,1
577212,2019-06-25,492,Cedar Rapids Kernels,home,0,1,1,0,0,0
577072,2019-06-25,456,Great Lakes Loons,away,0,0,0,1,1,2
577072,2019-06-25,2498,Bowling Green Hot Rods,home,1,1,2,0,0,0
573684,2019-06-26,525,West Virginia Power,away,1,0,1,0,2,2
573684,2019-06-26,477,Greensboro Grasshoppers,home,0,2,2,1,0,1
573895,2019-06-26,563,Hagerstown Suns,away,0,0,0,0,0,0
573895,2019-06-26,448,Hickory Crawdads,home,0,0,0,0,0,0
577703,2019-06-26,437,Lake County Captains,away,2,1,3,2,1,3
577703,2019-06-26,499,Lansing Lugnuts,home,2,1,3,2,1,3
577423,2019-06-26,550,South Bend Cubs,away,0,1,1,1,0,1
577423,2019-06-26,584,Fort Wayne TinCaps,home,1,0,1,0,1,1
574110,2019-06-26,3705,Columbia Fireflies,away,0,0,0,1,2,3
574110,2019-06-26,495,Lexington Legends,home,1,2,3,0,0,0
574180,2019-06-26,233,Charleston RiverDogs,away,0,1,1,0,0,0
574180,2019-06-26,432,Rome Braves,home,0,0,0,0,1,1
573750,2019-06-26,487,Kannapolis Intimidators,away,0,0,0,0,1,1
573750,2019-06-26,428,Greenville Drive,home,0,1,1,0,0,0
573612,2019-06-26,427,Lakewood BlueClaws,away,1,0,1,0,0,0
573612,2019-06-26,548,Delmarva Shorebirds,home,0,0,0,1,0,1
573398,2019-06-26,573,Asheville Tourists,away,1,0,1,1,0,1
573398,2019-06-26,478,Augusta GreenJackets,home,1,0,1,1,0,1
577983,2019-06-26,459,Dayton Dragons,away,0,0,0,1,1,2
577983,2019-06-26,582,West Michigan Whitecaps,home,1,1,2,0,0,0
577283,2019-06-26,443,Peoria Chiefs,away,0,0,0,1,1,2
577283,2019-06-26,500,Clinton LumberKings,home,1,1,2,0,0,0
577563,2019-06-26,554,Beloit Snappers,away,0,0,0,1,0,1
577563,2019-06-26,446,Kane County Cougars,home,1,0,1,0,0,0
577147,2019-06-26,565,Quad Cities River Bandits,away,3,2,5,1,0,1
577147,2019-06-26,420,Burlington Bees,home,1,0,1,3,2,5
577213,2019-06-26,572,Wisconsin Timber Rattlers,away,3,0,3,0,1,1
577213,2019-06-26,492,Cedar Rapids Kernels,home,0,1,1,3,0,3
577073,2019-06-26,456,Great Lakes Loons,away,0,0,0,2,1,3
577073,2019-06-26,2498,Bowling Green Hot Rods,home,2,1,3,0,0,0
577073,2019-06-27,456,Great Lakes Loons,away,0,0,0,2,1,3
577073,2019-06-27,2498,Bowling Green Hot Rods,home,2,1,3,0,0,0
573751,2019-06-27,432,Rome Braves,away,5,0,5,2,0,2
573751,2019-06-27,428,Greenville Drive,home,2,0,2,5,0,5
574037,2019-06-27,477,Greensboro Grasshoppers,away,1,0,1,3,0,3
574037,2019-06-27,427,Lakewood BlueClaws,home,3,0,3,1,0,1
573399,2019-06-27,495,Lexington Legends,away,0,0,0,0,0,0
573399,2019-06-27,478,Augusta GreenJackets,home,0,0,0,0,0,0
577704,2019-06-27,437,Lake County Captains,away,2,2,4,4,0,4
577704,2019-06-27,499,Lansing Lugnuts,home,4,0,4,2,2,4
574244,2019-06-27,487,Kannapolis Intimidators,away,0,1,1,0,0,0
574244,2019-06-27,525,West Virginia Power,home,0,0,0,0,1,1
573820,2019-06-27,548,Delmarva Shorebirds,away,1,0,1,2,0,2
573820,2019-06-27,563,Hagerstown Suns,home,2,0,2,1,0,1
573470,2019-06-27,573,Asheville Tourists,away,0,0,0,0,0,0
573470,2019-06-27,233,Charleston RiverDogs,home,0,0,0,0,0,0
577984,2019-06-27,459,Dayton Dragons,away,0,1,1,0,0,0
577984,2019-06-27,582,West Michigan Whitecaps,home,0,0,0,0,1,1
577424,2019-06-27,550,South Bend Cubs,away,0,0,0,0,0,0
577424,2019-06-27,584,Fort Wayne TinCaps,home,0,0,0,0,0,0
573542,2019-06-27,448,Hickory Crawdads,away,0,1,1,1,0,1
573542,2019-06-27,3705,Columbia Fireflies,home,1,0,1,0,1,1
577284,2019-06-27,443,Peoria Chiefs,away,0,0,0,2,0,2
577284,2019-06-27,500,Clinton LumberKings,home,2,0,2,0,0,0
577564,2019-06-27,554,Beloit Snappers,away,1,0,1,0,0,0
577564,2019-06-27,446,Kane County Cougars,home,0,0,0,1,0,1
577842,2019-06-27,420,Burlington Bees,away,0,0,0,2,0,2
577842,2019-06-27,565,Quad Cities River Bandits,home,2,0,2,0,0,0
577214,2019-06-27,572,Wisconsin Timber Rattlers,away,0,0,0,1,0,1
577214,2019-06-27,492,Cedar Rapids Kernels,home,1,0,1,0,0,0
577074,2019-06-27,456,Great Lakes Loons,away,0,0,0,2,0,2
577074,2019-06-27,2498,Bowling Green Hot Rods,home,2,0,2,0,0,0
577074,2019-06-28,456,Great Lakes Loons,away,0,0,0,2,0,2
577074,2019-06-28,2498,Bowling Green Hot Rods,home,2,0,2,0,0,0
573752,2019-06-28,432,Rome Braves,away,4,1,5,0,0,0
573752,2019-06-28,428,Greenville Drive,home,0,0,0,4,1,5
574038,2019-06-28,477,Greensboro Grasshoppers,away,1,1,2,2,0,2
574038,2019-06-28,427,Lakewood BlueClaws,home,2,0,2,1,1,2
573400,2019-06-28,495,Lexington Legends,away,0,0,0,0,0,0
573400,2019-06-28,478,Augusta GreenJackets,home,0,0,0,0,0,0
577705,2019-06-28,437,Lake County Captains,away,1,2,3,1,0,1
577705,2019-06-28,499,Lansing Lugnuts,home,1,0,1,1,2,3
574245,2019-06-28,487,Kannapolis Intimidators,away,0,0,0,0,0,0
574245,2019-06-28,525,West Virginia Power,home,0,0,0,0,0,0
573821,2019-06-28,548,Delmarva Shorebirds,away,0,1,1,1,0,1
573821,2019-06-28,563,Hagerstown Suns,home,1,0,1,0,1,1
573471,2019-06-28,573,Asheville Tourists,away,2,1,3,4,2,6
573471,2019-06-28,233,Charleston RiverDogs,home,4,2,6,2,1,3
577985,2019-06-28,459,Dayton Dragons,away,0,0,0,0,0,0
577985,2019-06-28,582,West Michigan Whitecaps,home,0,0,0,0,0,0
577425,2019-06-28,550,South Bend Cubs,away,2,0,2,1,0,1
577425,2019-06-28,584,Fort Wayne TinCaps,home,1,0,1,2,0,2
573543,2019-06-28,448,Hickory Crawdads,away,0,0,0,0,1,1
573543,2019-06-28,3705,Columbia Fireflies,home,0,1,1,0,0,0
577285,2019-06-28,443,Peoria Chiefs,away,0,0,0,0,0,0
577285,2019-06-28,500,Clinton LumberKings,home,0,0,0,0,0,0
577565,2019-06-28,554,Beloit Snappers,away,1,0,1,0,1,1
577565,2019-06-28,446,Kane County Cougars,home,0,1,1,1,0,1
577843,2019-06-28,420,Burlington Bees,away,1,0,1,3,2,5
577843,2019-06-28,565,Quad Cities River Bandits,home,3,2,5,1,0,1
577215,2019-06-28,572,Wisconsin Timber Rattlers,away,2,0,2,0,0,0
577215,2019-06-28,492,Cedar Rapids Kernels,home,0,0,0,2,0,2
577075,2019-06-28,456,Great Lakes Loons,away,1,0,1,1,0,1
577075,2019-06-28,2498,Bowling Green Hot Rods,home,1,0,1,1,0,1
573401,2019-06-29,495,Lexington Legends,away,0,0,0,0,0,0
573401,2019-06-29,478,Augusta GreenJackets,home,0,0,0,0,0,0
574246,2019-06-29,487,Kannapolis Intimidators,away,0,2,2,0,0,0
574246,2019-06-29,525,West Virginia Power,home,0,0,0,0,2,2
573822,2019-06-29,548,Delmarva Shorebirds,away,0,0,0,1,0,1
573822,2019-06-29,563,Hagerstown Suns,home,1,0,1,0,0,0
573472,2019-06-29,573,Asheville Tourists,away,1,1,2,1,0,1
573472,2019-06-29,233,Charleston RiverDogs,home,1,0,1,1,1,2
573544,2019-06-29,448,Hickory Crawdads,away,2,2,4,0,0,0
573544,2019-06-29,3705,Columbia Fireflies,home,0,0,0,2,2,4
573753,2019-06-29,432,Rome Braves,away,1,0,1,0,0,0
573753,2019-06-29,428,Greenville Drive,home,0,0,0,1,0,1
574039,2019-06-29,477,Greensboro Grasshoppers,away,0,2,2,4,1,5
574039,2019-06-29,427,Lakewood BlueClaws,home,4,1,5,0,2,2
577916,2019-06-29,459,Dayton Dragons,away,1,0,1,1,0,1
577916,2019-06-29,550,South Bend Cubs,home,1,0,1,1,0,1
577986,2019-06-29,437,Lake County Captains,away,1,0,1,2,0,2
577986,2019-06-29,582,West Michigan Whitecaps,home,2,0,2,1,0,1
577426,2019-06-29,456,Great Lakes Loons,away,0,1,1,1,0,1
577426,2019-06-29,584,Fort Wayne TinCaps,home,1,0,1,0,1,1
577706,2019-06-29,2498,Bowling Green Hot Rods,away,2,0,2,0,0,0
577706,2019-06-29,499,Lansing Lugnuts,home,0,0,0,2,0,2
577286,2019-06-29,565,Quad Cities River Bandits,away,0,0,0,1,0,1
577286,2019-06-29,500,Clinton LumberKings,home,1,0,1,0,0,0
577006,2019-06-29,572,Wisconsin Timber Rattlers,away,3,1,4,1,0,1
577006,2019-06-29,554,Beloit Snappers,home,1,0,1,3,1,4
577776,2019-06-29,420,Burlington Bees,away,0,1,1,0,1,1
577776,2019-06-29,443,Peoria Chiefs,home,0,1,1,0,1,1
577216,2019-06-29,446,Kane County Cougars,away,0,0,0,1,0,1
577216,2019-06-29,492,Cedar Rapids Kernels,home,1,0,1,0,0,0
574040,2019-06-30,477,Greensboro Grasshoppers,away,0,0,0,1,0,1
574040,2019-06-30,427,Lakewood BlueClaws,home,1,0,1,0,0,0
577707,2019-06-30,2498,Bowling Green Hot Rods,away,0,1,1,0,0,0
577707,2019-06-30,499,Lansing Lugnuts,home,0,0,0,0,1,1
574247,2019-06-30,487,Kannapolis Intimidators,away,1,0,1,0,0,0
574247,2019-06-30,525,West Virginia Power,home,0,0,0,1,0,1
577917,2019-06-30,459,Dayton Dragons,away,1,0,1,0,1,1
577917,2019-06-30,550,South Bend Cubs,home,0,1,1,1,0,1
573823,2019-06-30,548,Delmarva Shorebirds,away,1,0,1,0,1,1
573823,2019-06-30,563,Hagerstown Suns,home,0,1,1,1,0,1
577287,2019-06-30,565,Quad Cities River Bandits,away,1,0,1,0,1,1
577287,2019-06-30,500,Clinton LumberKings,home,0,1,1,1,0,1
577007,2019-06-30,572,Wisconsin Timber Rattlers,away,4,2,6,0,0,0
577007,2019-06-30,554,Beloit Snappers,home,0,0,0,4,2,6
573754,2019-06-30,432,Rome Braves,away,0,0,0,0,0,0
573754,2019-06-30,428,Greenville Drive,home,0,0,0,0,0,0
577217,2019-06-30,446,Kane County Cougars,away,0,0,0,0,0,0
577217,2019-06-30,492,Cedar Rapids Kernels,home,0,0,0,0,0,0
577427,2019-06-30,456,Great Lakes Loons,away,0,0,0,0,0,0
577427,2019-06-30,584,Fort Wayne TinCaps,home,0,0,0,0,0,0
573402,2019-06-30,495,Lexington Legends,away,1,0,1,2,0,2
573402,2019-06-30,478,Augusta GreenJackets,home,2,0,2,1,0,1
573473,2019-06-30,573,Asheville Tourists,away,2,1,3,1,0,1
573473,2019-06-30,233,Charleston RiverDogs,home,1,0,1,2,1,3
573545,2019-06-30,448,Hickory Crawdads,away,1,1,2,0,0,0
573545,2019-06-30,3705,Columbia Fireflies,home,0,0,0,1,1,2
577777,2019-06-30,420,Burlington Bees,away,0,0,0,0,0,0
577777,2019-06-30,443,Peoria Chiefs,home,0,0,0,0,0,0
577987,2019-06-30,437,Lake County Captains,away,0,0,0,1,0,1
577987,2019-06-30,582,West Michigan Whitecaps,home,1,0,1,0,0,0
577218,2019-07-01,446,Kane County Cougars,away,2,1,3,2,0,2
577218,2019-07-01,492,Cedar Rapids Kernels,home,2,0,2,2,1,3
577287,2019-07-01,565,Quad Cities River Bandits,away,1,0,1,0,1,1
577287,2019-07-01,500,Clinton LumberKings,home,0,1,1,1,0,1
577988,2019-07-01,437,Lake County Captains,away,0,0,0,0,1,1
577988,2019-07-01,582,West Michigan Whitecaps,home,0,1,1,0,0,0
577987,2019-07-01,437,Lake County Captains,away,0,0,0,1,0,1
577987,2019-07-01,582,West Michigan Whitecaps,home,1,0,1,0,0,0
573963,2019-07-01,432,Rome Braves,away,0,1,1,0,0,0
573963,2019-07-01,487,Kannapolis Intimidators,home,0,0,0,0,1,1
573474,2019-07-01,478,Augusta GreenJackets,away,0,0,0,2,0,2
573474,2019-07-01,233,Charleston RiverDogs,home,2,0,2,0,0,0
574248,2019-07-01,448,Hickory Crawdads,away,0,1,1,0,0,0
574248,2019-07-01,525,West Virginia Power,home,0,0,0,0,1,1
574041,2019-07-01,548,Delmarva Shorebirds,away,0,1,1,0,0,0
574041,2019-07-01,427,Lakewood BlueClaws,home,0,0,0,0,1,1
577918,2019-07-01,459,Dayton Dragons,away,0,0,0,1,0,1
577918,2019-07-01,550,South Bend Cubs,home,1,0,1,0,0,0
573824,2019-07-01,477,Greensboro Grasshoppers,away,0,0,0,2,0,2
573824,2019-07-01,563,Hagerstown Suns,home,2,0,2,0,0,0
573333,2019-07-01,495,Lexington Legends,away,5,0,5,2,0,2
573333,2019-07-01,573,Asheville Tourists,home,2,0,2,5,0,5
577428,2019-07-01,456,Great Lakes Loons,away,1,0,1,0,0,0
577428,2019-07-01,584,Fort Wayne TinCaps,home,0,0,0,1,0,1
577708,2019-07-01,2498,Bowling Green Hot Rods,away,3,2,5,1,1,2
577708,2019-07-01,499,Lansing Lugnuts,home,1,1,2,3,2,5
573546,2019-07-01,428,Greenville Drive,away,0,0,0,2,0,2
573546,2019-07-01,3705,Columbia Fireflies,home,2,0,2,0,0,0
577288,2019-07-01,565,Quad Cities River Bandits,away,2,2,4,1,0,1
577288,2019-07-01,500,Clinton LumberKings,home,1,0,1,2,2,4
577008,2019-07-01,572,Wisconsin Timber Rattlers,away,0,0,0,0,1,1
577008,2019-07-01,554,Beloit Snappers,home,0,1,1,0,0,0
577778,2019-07-01,420,Burlington Bees,away,4,0,4,0,0,0
577778,2019-07-01,443,Peoria Chiefs,home,0,0,0,4,0,4
573964,2019-07-02,432,Rome Braves,away,1,0,1,0,0,0
573964,2019-07-02,487,Kannapolis Intimidators,home,0,0,0,1,0,1
577636,2019-07-02,584,Fort Wayne TinCaps,away,2,1,3,0,0,0
577636,2019-07-02,437,Lake County Captains,home,0,0,0,2,1,3
577356,2019-07-02,2498,Bowling Green Hot Rods,away,1,1,2,0,1,1
577356,2019-07-02,459,Dayton Dragons,home,0,1,1,1,1,2
573475,2019-07-02,478,Augusta GreenJackets,away,0,1,1,1,0,1
573475,2019-07-02,233,Charleston RiverDogs,home,1,0,1,0,1,1
577496,2019-07-02,499,Lansing Lugnuts,away,2,1,3,2,0,2
577496,2019-07-02,456,Great Lakes Loons,home,2,0,2,2,1,3
574249,2019-07-02,448,Hickory Crawdads,away,0,0,0,0,0,0
574249,2019-07-02,525,West Virginia Power,home,0,0,0,0,0,0
574042,2019-07-02,548,Delmarva Shorebirds,away,0,0,0,0,0,0
574042,2019-07-02,427,Lakewood BlueClaws,home,0,0,0,0,0,0
573825,2019-07-02,477,Greensboro Grasshoppers,away,1,0,1,0,0,0
573825,2019-07-02,563,Hagerstown Suns,home,0,0,0,1,0,1
573334,2019-07-02,495,Lexington Legends,away,0,1,1,0,2,2
573334,2019-07-02,573,Asheville Tourists,home,0,2,2,0,1,1
573547,2019-07-02,428,Greenville Drive,away,2,0,2,1,0,1
573547,2019-07-02,3705,Columbia Fireflies,home,1,0,1,2,0,2
577148,2019-07-02,492,Cedar Rapids Kernels,away,2,0,2,4,1,5
577148,2019-07-02,420,Burlington Bees,home,4,1,5,2,0,2
577009,2019-07-02,500,Clinton LumberKings,away,2,1,3,0,0,0
577009,2019-07-02,554,Beloit Snappers,home,0,0,0,2,1,3
577779,2019-07-02,446,Kane County Cougars,away,0,0,0,0,0,0
577779,2019-07-02,443,Peoria Chiefs,home,0,0,0,0,0,0
578056,2019-07-02,565,Quad Cities River Bandits,away,1,0,1,1,0,1
578056,2019-07-02,572,Wisconsin Timber Rattlers,home,1,0,1,1,0,1
577919,2019-07-02,582,West Michigan Whitecaps,away,2,0,2,0,0,0
577919,2019-07-02,550,South Bend Cubs,home,0,0,0,2,0,2
573476,2019-07-03,478,Augusta GreenJackets,away,0,0,0,1,0,1
573476,2019-07-03,233,Charleston RiverDogs,home,1,0,1,0,0,0
573965,2019-07-03,432,Rome Braves,away,2,1,3,0,0,0
573965,2019-07-03,487,Kannapolis Intimidators,home,0,0,0,2,1,3
577637,2019-07-03,584,Fort Wayne TinCaps,away,0,0,0,0,1,1
577637,2019-07-03,437,Lake County Captains,home,0,1,1,0,0,0
577357,2019-07-03,2498,Bowling Green Hot Rods,away,1,0,1,1,1,2
577357,2019-07-03,459,Dayton Dragons,home,1,1,2,1,0,1
577497,2019-07-03,499,Lansing Lugnuts,away,1,1,2,1,0,1
577497,2019-07-03,456,Great Lakes Loons,home,1,0,1,1,1,2
574250,2019-07-03,448,Hickory Crawdads,away,0,1,1,0,0,0
574250,2019-07-03,525,West Virginia Power,home,0,0,0,0,1,1
574043,2019-07-03,548,Delmarva Shorebirds,away,1,0,1,5,0,5
574043,2019-07-03,427,Lakewood BlueClaws,home,5,0,5,1,0,1
573826,2019-07-03,477,Greensboro Grasshoppers,away,0,0,0,1,0,1
573826,2019-07-03,563,Hagerstown Suns,home,1,0,1,0,0,0
573335,2019-07-03,495,Lexington Legends,away,0,0,0,3,0,3
573335,2019-07-03,573,Asheville Tourists,home,3,0,3,0,0,0
573548,2019-07-03,428,Greenville Drive,away,0,1,1,0,0,0
573548,2019-07-03,3705,Columbia Fireflies,home,0,0,0,0,1,1
577149,2019-07-03,492,Cedar Rapids Kernels,away,3,1,4,0,2,2
577149,2019-07-03,420,Burlington Bees,home,0,2,2,3,1,4
577010,2019-07-03,500,Clinton LumberKings,away,2,1,3,0,0,0
577010,2019-07-03,554,Beloit Snappers,home,0,0,0,2,1,3
577780,2019-07-03,446,Kane County Cougars,away,1,0,1,0,1,1
577780,2019-07-03,443,Peoria Chiefs,home,0,1,1,1,0,1
578057,2019-07-03,565,Quad Cities River Bandits,away,0,2,2,1,1,2
578057,2019-07-03,572,Wisconsin Timber Rattlers,home,1,1,2,0,2,2
577920,2019-07-03,582,West Michigan Whitecaps,away,1,0,1,0,0,0
577920,2019-07-03,550,South Bend Cubs,home,0,0,0,1,0,1
573755,2019-07-04,233,Charleston RiverDogs,away,3,0,3,2,0,2
573755,2019-07-04,428,Greenville Drive,home,2,0,2,3,0,3
577219,2019-07-04,420,Burlington Bees,away,0,0,0,1,1,2
577219,2019-07-04,492,Cedar Rapids Kernels,home,1,1,2,0,0,0
573613,2019-07-04,563,Hagerstown Suns,away,1,0,1,0,0,0
573613,2019-07-04,548,Delmarva Shorebirds,home,0,0,0,1,0,1
577429,2019-07-04,437,Lake County Captains,away,2,0,2,1,0,1
577429,2019-07-04,584,Fort Wayne TinCaps,home,1,0,1,2,0,2
573403,2019-07-04,487,Kannapolis Intimidators,away,0,0,0,1,0,1
573403,2019-07-04,478,Augusta GreenJackets,home,1,0,1,0,0,0
577709,2019-07-04,456,Great Lakes Loons,away,1,0,1,0,1,1
577709,2019-07-04,499,Lansing Lugnuts,home,0,1,1,1,0,1
573685,2019-07-04,427,Lakewood BlueClaws,away,1,0,1,3,0,3
573685,2019-07-04,477,Greensboro Grasshoppers,home,3,0,3,1,0,1
574181,2019-07-04,573,Asheville Tourists,away,1,2,3,0,1,1
574181,2019-07-04,432,Rome Braves,home,0,1,1,1,2,3
573896,2019-07-04,3705,Columbia Fireflies,away,0,0,0,2,0,2
573896,2019-07-04,448,Hickory Crawdads,home,2,0,2,0,0,0
574111,2019-07-04,525,West Virginia Power,away,1,0,1,0,0,0
574111,2019-07-04,495,Lexington Legends,home,0,0,0,1,0,1
577989,2019-07-04,550,South Bend Cubs,away,0,0,0,1,1,2
577989,2019-07-04,582,West Michigan Whitecaps,home,1,1,2,0,0,0
577289,2019-07-04,443,Peoria Chiefs,away,0,0,0,2,0,2
577289,2019-07-04,500,Clinton LumberKings,home,2,0,2,0,0,0
577566,2019-07-04,572,Wisconsin Timber Rattlers,away,0,1,1,0,0,0
577566,2019-07-04,446,Kane County Cougars,home,0,0,0,0,1,1
577844,2019-07-04,554,Beloit Snappers,away,0,0,0,1,2,3
577844,2019-07-04,565,Quad Cities River Bandits,home,1,2,3,0,0,0
577076,2019-07-04,459,Dayton Dragons,away,0,0,0,0,0,0
577076,2019-07-04,2498,Bowling Green Hot Rods,home,0,0,0,0,0,0
573686,2019-07-05,427,Lakewood BlueClaws,away,2,0,2,3,1,4
573686,2019-07-05,477,Greensboro Grasshoppers,home,3,1,4,2,0,2
574182,2019-07-05,573,Asheville Tourists,away,0,1,1,4,0,4
574182,2019-07-05,432,Rome Braves,home,4,0,4,0,1,1
573897,2019-07-05,3705,Columbia Fireflies,away,0,0,0,0,0,0
573897,2019-07-05,448,Hickory Crawdads,home,0,0,0,0,0,0
573756,2019-07-05,233,Charleston RiverDogs,away,0,1,1,0,1,1
573756,2019-07-05,428,Greenville Drive,home,0,1,1,0,1,1
573404,2019-07-05,487,Kannapolis Intimidators,away,1,0,1,0,0,0
573404,2019-07-05,478,Augusta GreenJackets,home,0,0,0,1,0,1
577710,2019-07-05,456,Great Lakes Loons,away,2,0,2,0,0,0
577710,2019-07-05,499,Lansing Lugnuts,home,0,0,0,2,0,2
574112,2019-07-05,525,West Virginia Power,away,0,1,1,3,0,3
574112,2019-07-05,495,Lexington Legends,home,3,0,3,0,1,1
573614,2019-07-05,563,Hagerstown Suns,away,1,0,1,2,0,2
573614,2019-07-05,548,Delmarva Shorebirds,home,2,0,2,1,0,1
577990,2019-07-05,550,South Bend Cubs,away,1,1,2,1,0,1
577990,2019-07-05,582,West Michigan Whitecaps,home,1,0,1,1,1,2
577430,2019-07-05,437,Lake County Captains,away,0,0,0,1,1,2
577430,2019-07-05,584,Fort Wayne TinCaps,home,1,1,2,0,0,0
577290,2019-07-05,443,Peoria Chiefs,away,0,0,0,1,1,2
577290,2019-07-05,500,Clinton LumberKings,home,1,1,2,0,0,0
577567,2019-07-05,572,Wisconsin Timber Rattlers,away,2,0,2,0,0,0
577567,2019-07-05,446,Kane County Cougars,home,0,0,0,2,0,2
577220,2019-07-05,420,Burlington Bees,away,0,0,0,0,1,1
577220,2019-07-05,492,Cedar Rapids Kernels,home,0,1,1,0,0,0
577845,2019-07-05,554,Beloit Snappers,away,0,1,1,2,0,2
577845,2019-07-05,565,Quad Cities River Bandits,home,2,0,2,0,1,1
577077,2019-07-05,459,Dayton Dragons,away,1,0,1,2,0,2
577077,2019-07-05,2498,Bowling Green Hot Rods,home,2,0,2,1,0,1
573686,2019-07-06,427,Lakewood BlueClaws,away,2,0,2,3,1,4
573686,2019-07-06,477,Greensboro Grasshoppers,home,3,1,4,2,0,2
574183,2019-07-06,573,Asheville Tourists,away,2,0,2,0,0,0
574183,2019-07-06,432,Rome Braves,home,0,0,0,2,0,2
573405,2019-07-06,487,Kannapolis Intimidators,away,3,1,4,0,0,0
573405,2019-07-06,478,Augusta GreenJackets,home,0,0,0,3,1,4
574113,2019-07-06,525,West Virginia Power,away,0,0,0,0,0,0
574113,2019-07-06,495,Lexington Legends,home,0,0,0,0,0,0
573687,2019-07-06,427,Lakewood BlueClaws,away,0,1,1,0,1,1
573687,2019-07-06,477,Greensboro Grasshoppers,home,0,1,1,0,1,1
577638,2019-07-06,499,Lansing Lugnuts,away,1,2,3,0,0,0
577638,2019-07-06,437,Lake County Captains,home,0,0,0,1,2,3
577358,2019-07-06,550,South Bend Cubs,away,1,0,1,2,0,2
577358,2019-07-06,459,Dayton Dragons,home,2,0,2,1,0,1
573898,2019-07-06,3705,Columbia Fireflies,away,2,0,2,0,0,0
573898,2019-07-06,448,Hickory Crawdads,home,0,0,0,2,0,2
573757,2019-07-06,233,Charleston RiverDogs,away,1,0,1,0,0,0
573757,2019-07-06,428,Greenville Drive,home,0,0,0,1,0,1
573615,2019-07-06,563,Hagerstown Suns,away,0,0,0,0,0,0
573615,2019-07-06,548,Delmarva Shorebirds,home,0,0,0,0,0,0
577498,2019-07-06,584,Fort Wayne TinCaps,away,0,1,1,1,1,2
577498,2019-07-06,456,Great Lakes Loons,home,1,1,2,0,1,1
577150,2019-07-06,443,Peoria Chiefs,away,0,1,1,1,1,2
577150,2019-07-06,420,Burlington Bees,home,1,1,2,0,1,1
577568,2019-07-06,500,Clinton LumberKings,away,0,2,2,2,1,3
577568,2019-07-06,446,Kane County Cougars,home,2,1,3,0,2,2
577846,2019-07-06,492,Cedar Rapids Kernels,away,0,1,1,0,0,0
577846,2019-07-06,565,Quad Cities River Bandits,home,0,0,0,0,1,1
578058,2019-07-06,554,Beloit Snappers,away,1,1,2,0,1,1
578058,2019-07-06,572,Wisconsin Timber Rattlers,home,0,1,1,1,1,2
577078,2019-07-06,582,West Michigan Whitecaps,away,0,0,0,0,0,0
577078,2019-07-06,2498,Bowling Green Hot Rods,home,0,0,0,0,0,0
577569,2019-07-07,500,Clinton LumberKings,away,4,1,5,0,0,0
577569,2019-07-07,446,Kane County Cougars,home,0,0,0,4,1,5
577359,2019-07-07,550,South Bend Cubs,away,2,1,3,0,1,1
577359,2019-07-07,459,Dayton Dragons,home,0,1,1,2,1,3
574184,2019-07-07,573,Asheville Tourists,away,0,1,1,3,0,3
574184,2019-07-07,432,Rome Braves,home,3,0,3,0,1,1
574114,2019-07-07,525,West Virginia Power,away,0,0,0,0,2,2
574114,2019-07-07,495,Lexington Legends,home,0,2,2,0,0,0
578059,2019-07-07,554,Beloit Snappers,away,3,0,3,1,0,1
578059,2019-07-07,572,Wisconsin Timber Rattlers,home,1,0,1,3,0,3
577499,2019-07-07,584,Fort Wayne TinCaps,away,0,0,0,0,0,0
