team_id,team_name,level_id,level_name,season,parent_org,league_name
3705,Columbia Fireflies,14,A,2023,Kansas City Royals,Carolina League
249,Carolina Mudcats,14,A,2023,Milwaukee Brewers,Carolina League
570,Lakeland Flying Tigers,14,A,2023,Detroit Tigers,Florida State League
507,St. Lucie Mets,14,A,2023,New York Mets,Florida State League
509,Fort Myers Mighty Mussels,14,A,2023,Minnesota Twins,Florida State League
3390,Bradenton Marauders,14,A,2023,Pittsburgh Pirates,Florida State League
5506,DSL Guardians Red,16,Rookie,2023,Cleveland Guardians,Dominican Summer League
5005,DSL Astros Orange,16,Rookie,2023,Houston Astros,Dominican Summer League
404,ACL Angels,16,Rookie,2023,Los Angeles Angels,Arizona Complex League
6038,ACL D-backs Red,16,Rookie,2023,Arizona Diamondbacks,Arizona Complex League
406,ACL Brewers,16,Rookie,2023,Milwaukee Brewers,Arizona Complex League
407,ACL Cubs,16,Rookie,2023,Chicago Cubs,Arizona Complex League
408,ACL Giants Black,16,Rookie,2023,San Francisco Giants,Arizona Complex League
409,ACL Mariners,16,Rookie,2023,Seattle Mariners,Arizona Complex League
410,ACL Padres,16,Rookie,2023,San Diego Padres,Arizona Complex League
411,ACL Rangers,16,Rookie,2023,Texas Rangers,Arizona Complex League
412,ACL Royals,16,Rookie,2023,Kansas City Royals,Arizona Complex League
5426,ACL Athletics,16,Rookie,2023,Oakland Athletics,Arizona Complex League
5427,ACL Dodgers,16,Rookie,2023,Los Angeles Dodgers,Arizona Complex League
4404,DSL Pirates Gold,16,Rookie,2023,Pittsburgh Pirates,Dominican Summer League
2101,DSL Brewers 2,16,Rookie,2023,Milwaukee Brewers,Dominican Summer League
3130,DSL Orioles Orange,16,Rookie,2023,Baltimore Orioles,Dominican Summer League
2117,DSL Mets Orange,16,Rookie,2023,New York Mets,Dominican Summer League
1991,ACL D-backs Black,16,Rookie,2023,Arizona Diamondbacks,Arizona Complex League
2122,DSL Padres Gold,16,Rookie,2023,San Diego Padres,Dominican Summer League
1994,ACL Rockies,16,Rookie,2023,Colorado Rockies,Arizona Complex League
1611,DSL Rays,16,Rookie,2023,Tampa Bay Rays,Dominican Summer League
1997,ACL White Sox,16,Rookie,2023,Chicago White Sox,Arizona Complex League
1998,FCL Astros,16,Rookie,2023,Houston Astros,Florida Complex League
2127,DSL Miami,16,Rookie,2023,Miami Marlins,Dominican Summer League
2128,DSL Royals Gold,16,Rookie,2023,Kansas City Royals,Dominican Summer League
464,FCL Braves,16,Rookie,2023,Atlanta Braves,Florida Complex League
466,FCL Nationals,16,Rookie,2023,Washington Nationals,Florida Complex League
2131,DSL Colorado,16,Rookie,2023,Colorado Rockies,Dominican Summer League
2003,FCL Rays,16,Rookie,2023,Tampa Bay Rays,Florida Complex League
467,FCL Marlins,16,Rookie,2023,Miami Marlins,Florida Complex League
2132,DSL Tigers 2,16,Rookie,2023,Detroit Tigers,Dominican Summer League
468,FCL Mets,16,Rookie,2023,New York Mets,Florida Complex League
469,FCL Phillies,16,Rookie,2023,Philadelphia Phillies,Florida Complex League
2134,DSL Giants Black,16,Rookie,2023,San Francisco Giants,Dominican Summer League
470,FCL Pirates,16,Rookie,2023,Pittsburgh Pirates,Florida Complex League
599,FCL Orioles,16,Rookie,2023,Baltimore Orioles,Florida Complex League
471,FCL Red Sox,16,Rookie,2023,Boston Red Sox,Florida Complex League
600,DSL Angels,16,Rookie,2023,Los Angeles Angels,Dominican Summer League
601,DSL Astros Blue,16,Rookie,2023,Houston Astros,Dominican Summer League
473,FCL Tigers,16,Rookie,2023,Detroit Tigers,Florida Complex League
1370,FCL Cardinals,16,Rookie,2023,St. Louis Cardinals,Florida Complex League
602,DSL Athletics,16,Rookie,2023,Oakland Athletics,Dominican Summer League
474,FCL Twins,16,Rookie,2023,Minnesota Twins,Florida Complex League
475,FCL Yankees,16,Rookie,2023,New York Yankees,Florida Complex League
604,DSL Blue Jays,16,Rookie,2023,Toronto Blue Jays,Dominican Summer League
5085,DSL Phillies White,16,Rookie,2023,Philadelphia Phillies,Dominican Summer League
605,DSL Braves,16,Rookie,2023,Atlanta Braves,Dominican Summer League
5086,DSL Tampa Bay,16,Rookie,2023,Tampa Bay Rays,Dominican Summer League
2270,DSL Cubs Red,16,Rookie,2023,Chicago Cubs,Dominican Summer League
5087,DSL Arizona Red,16,Rookie,2023,Arizona Diamondbacks,Dominican Summer League
607,DSL Brewers 1,16,Rookie,2023,Milwaukee Brewers,Dominican Summer League
608,DSL Cardinals,16,Rookie,2023,St. Louis Cardinals,Dominican Summer League
609,DSL Cubs Blue,16,Rookie,2023,Chicago Cubs,Dominican Summer League
610,DSL Arizona Black,16,Rookie,2023,Arizona Diamondbacks,Dominican Summer League
611,DSL LAD Bautista,16,Rookie,2023,Los Angeles Dodgers,Dominican Summer League
612,DSL LAD Mega,16,Rookie,2023,Los Angeles Dodgers,Dominican Summer League
3430,ACL Reds,16,Rookie,2023,Cincinnati Reds,Arizona Complex League
615,DSL Giants Orange,16,Rookie,2023,San Francisco Giants,Dominican Summer League
616,DSL Guardians Blue,16,Rookie,2023,Cleveland Guardians,Dominican Summer League
618,DSL Mariners,16,Rookie,2023,Seattle Mariners,Dominican Summer League
619,DSL Marlins,16,Rookie,2023,Miami Marlins,Dominican Summer League
620,DSL Mets Blue,16,Rookie,2023,New York Mets,Dominican Summer League
2413,DSL Rangers Red,16,Rookie,2023,Texas Rangers,Dominican Summer League
621,DSL Orioles Black,16,Rookie,2023,Baltimore Orioles,Dominican Summer League
1390,FCL Blue Jays,16,Rookie,2023,Toronto Blue Jays,Florida Complex League
622,DSL Padres Brown,16,Rookie,2023,San Diego Padres,Dominican Summer League
623,DSL Phillies Red,16,Rookie,2023,Philadelphia Phillies,Dominican Summer League
624,DSL Pirates Black,16,Rookie,2023,Pittsburgh Pirates,Dominican Summer League
625,DSL Rangers Blue,16,Rookie,2023,Texas Rangers,Dominican Summer League
626,DSL Red Sox Blue,16,Rookie,2023,Boston Red Sox,Dominican Summer League
627,DSL Red Sox Red,16,Rookie,2023,Boston Red Sox,Dominican Summer League
628,DSL Reds,16,Rookie,2023,Cincinnati Reds,Dominican Summer League
629,DSL Rockies,16,Rookie,2023,Colorado Rockies,Dominican Summer League
1270,DSL Nationals,16,Rookie,2023,Washington Nationals,Dominican Summer League
630,DSL Royals Blue,16,Rookie,2023,Kansas City Royals,Dominican Summer League
631,DSL Tigers 1,16,Rookie,2023,Detroit Tigers,Dominican Summer League
632,DSL Twins,16,Rookie,2023,Minnesota Twins,Dominican Summer League
633,DSL White Sox,16,Rookie,2023,Chicago White Sox,Dominican Summer League
5370,ACL Giants Orange,16,Rookie,2023,San Francisco Giants,Arizona Complex League
634,DSL NYY Bombers,16,Rookie,2023,New York Yankees,Dominican Summer League
635,DSL NYY Yankees,16,Rookie,2023,New York Yankees,Dominican Summer League
5374,ACL Guardians,16,Rookie,2023,Cleveland Guardians,Arizona Complex League
