game_pk,game_date,game_year,inning,inning_topbot,at_bat_number,pitch_number,balls,strikes,outs_when_up,home_team,away_team,batter,pitcher,on_1b,on_2b,on_3b,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,type,events,description,des,home_score,away_score,bat_score,fld_score,delta_run_exp,delta_home_win_exp,game_type,pitch_name,release_speed,stand,p_throws
570335,2018-10-01,2018,2,Top,8,1,0,0,1,LAD,COL,596115,621111,,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,"Trevor Story grounds out softly, pitcher Walker Buehler to first baseman Max Muncy.",0,0,0,0,-0.264,0.017,R,Sinker,97.7,R,R
570335,2018-10-01,2018,2,Top,7,3,1,1,0,LAD,COL,571448,621111,,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,Nolan Arenado pops out to first baseman Max Muncy in foul territory.,0,0,0,0,-0.249,0.023,R,Slider,85.9,R,R
570335,2018-10-01,2018,2,Top,7,2,0,1,0,LAD,COL,571448,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.031,0.0,R,Sinker,98.6,R,R
570335,2018-10-01,2018,2,Top,7,1,0,0,0,LAD,COL,571448,621111,,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.04,0.0,R,Slider,88.0,R,R
570335,2018-10-01,2018,1,Bot,6,3,0,2,2,LAD,COL,571970,608566,,,,547172,435622,518934,571448,596115,S,strikeout,swinging_strike,Max Muncy strikes out swinging.,0,0,0,0,-0.153,-0.01,R,Knuckle Curve,86.5,L,R
570335,2018-10-01,2018,1,Bot,6,2,0,1,2,LAD,COL,571970,608566,,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,-0.065,0.0,R,4-Seam Fastball,97.9,L,R
570335,2018-10-01,2018,1,Bot,6,1,0,0,2,LAD,COL,571970,608566,,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.041,0.0,R,4-Seam Fastball,97.5,L,R
570335,2018-10-01,2018,1,Bot,5,5,2,2,1,LAD,COL,457759,608566,,,,547172,435622,518934,571448,596115,X,field_out,hit_into_play,"Justin Turner grounds out, third baseman Nolan Arenado to first baseman Ian Desmond.",0,0,0,0,-0.234,-0.016,R,Slider,89.5,R,R
570335,2018-10-01,2018,1,Bot,5,4,1,2,1,LAD,COL,457759,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.048,0.0,R,Knuckle Curve,87.2,R,R
570335,2018-10-01,2018,1,Bot,5,3,1,1,1,LAD,COL,457759,608566,,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,-0.067,0.0,R,Sinker,97.8,R,R
570335,2018-10-01,2018,1,Bot,5,2,0,1,1,LAD,COL,457759,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.031,0.0,R,Sinker,95.5,R,R
570335,2018-10-01,2018,1,Bot,5,1,0,0,1,LAD,COL,457759,608566,,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.042,0.0,R,4-Seam Fastball,98.0,R,R
570335,2018-10-01,2018,1,Bot,4,5,2,2,0,LAD,COL,592626,608566,,,,547172,435622,518934,571448,596115,S,strikeout,swinging_strike,Joc Pederson strikes out swinging.,0,0,0,0,-0.235,-0.021,R,Slider,87.4,L,R
570335,2018-10-01,2018,1,Bot,4,4,1,2,0,LAD,COL,592626,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.048,0.0,R,4-Seam Fastball,98.0,L,R
570335,2018-10-01,2018,1,Bot,4,3,0,2,0,LAD,COL,592626,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.025,0.0,R,Knuckle Curve,85.2,L,R
570335,2018-10-01,2018,1,Bot,4,2,0,1,0,LAD,COL,592626,608566,,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.057,0.0,R,4-Seam Fastball,97.6,L,R
570335,2018-10-01,2018,1,Bot,4,1,0,0,0,LAD,COL,592626,608566,,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.04,0.0,R,Sinker,96.7,L,R
570335,2018-10-01,2018,1,Top,3,4,1,2,2,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,"David Dahl grounds out, second baseman Enrique Hernandez to first baseman Max Muncy.",0,0,0,0,-0.174,0.01,R,Knuckle Curve,83.6,L,R
570335,2018-10-01,2018,1,Top,3,3,0,2,2,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.021,0.0,R,4-Seam Fastball,98.0,L,R
570335,2018-10-01,2018,1,Top,3,2,0,1,2,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.065,0.0,R,4-Seam Fastball,97.9,L,R
570335,2018-10-01,2018,1,Top,3,1,0,0,2,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.041,0.0,R,Changeup,92.1,L,R
570335,2018-10-01,2018,1,Top,2,5,2,2,1,LAD,COL,518934,621111,,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,DJ LeMahieu flies out to left fielder Joc Pederson.,0,0,0,0,-0.234,0.015,R,Slider,86.7,R,R
570335,2018-10-01,2018,1,Top,2,4,2,1,1,LAD,COL,518934,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,-0.078,0.0,R,4-Seam Fastball,98.2,R,R
570335,2018-10-01,2018,1,Top,2,3,1,1,1,LAD,COL,518934,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.059,0.0,R,Sinker,98.6,R,R
570335,2018-10-01,2018,1,Top,2,2,1,0,1,LAD,COL,518934,621111,,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.054,0.0,R,4-Seam Fastball,98.9,R,R
570335,2018-10-01,2018,1,Top,2,1,0,0,1,LAD,COL,518934,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.043,0.0,R,Sinker,97.9,R,R
570335,2018-10-01,2018,1,Top,1,4,1,2,0,LAD,COL,453568,621111,,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,"Charlie Blackmon grounds out, second baseman Enrique Hernandez to first baseman Max Muncy.",0,0,0,0,-0.187,0.022,R,4-Seam Fastball,98.0,L,R
570335,2018-10-01,2018,1,Top,1,3,1,1,0,LAD,COL,453568,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,-0.063,0.0,R,4-Seam Fastball,97.2,L,R
570335,2018-10-01,2018,1,Top,1,2,1,0,0,LAD,COL,453568,621111,,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.049,0.0,R,4-Seam Fastball,98.1,L,R
570335,2018-10-01,2018,1,Top,1,1,0,0,0,LAD,COL,453568,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.04,0.0,R,4-Seam Fastball,97.9,L,R
570334,2018-10-01,2018,9,Bot,67,4,1,2,2,CHC,MIL,519203,623352,,595879,,456124,543768,570731,519058,606115,X,field_out,hit_into_play,Anthony Rizzo flies out to right fielder Keon Broxton.,1,3,1,3,-0.202,-0.046,R,Sinker,95.8,L,L
570334,2018-10-01,2018,9,Bot,67,3,1,1,2,CHC,MIL,519203,623352,,595879,,456124,543768,570731,519058,606115,S,,swinging_strike,Swinging Strike,1,3,1,3,-0.072,0.0,R,Sinker,95.9,L,L
570334,2018-10-01,2018,9,Bot,67,2,1,0,2,CHC,MIL,519203,623352,,595879,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,-0.036,0.0,R,Sinker,97.3,L,L
570334,2018-10-01,2018,9,Bot,67,1,0,0,2,CHC,MIL,519203,623352,595879,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.039,0.002,R,Sinker,97.7,L,L
570334,2018-10-01,2018,9,Bot,66,9,3,2,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,X,single,hit_into_play,Javier Baez singles on a line drive to center fielder Lorenzo Cain.,1,3,1,3,0.261,0.03,R,Slider,83.9,R,L
570334,2018-10-01,2018,9,Bot,66,8,3,2,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,0.0,0.0,R,Sinker,97.7,R,L
570334,2018-10-01,2018,9,Bot,66,7,3,2,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,0.0,0.0,R,Sinker,97.0,R,L
570334,2018-10-01,2018,9,Bot,66,6,3,2,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,0.0,0.0,R,Sinker,97.3,R,L
570334,2018-10-01,2018,9,Bot,66,5,3,1,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,S,,called_strike,Called Strike,1,3,1,3,-0.085,0.0,R,Sinker,96.4,R,L
570334,2018-10-01,2018,9,Bot,66,4,3,0,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,S,,called_strike,Called Strike,1,3,1,3,-0.061,0.0,R,Sinker,96.2,R,L
570334,2018-10-01,2018,9,Bot,66,3,2,0,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.098,0.0,R,Sinker,95.5,R,L
570334,2018-10-01,2018,9,Bot,66,2,1,0,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.063,0.0,R,Sinker,96.3,R,L
570334,2018-10-01,2018,9,Bot,66,1,0,0,2,CHC,MIL,595879,623352,,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.037,0.0,R,Slider,84.3,R,L
570334,2018-10-01,2018,9,Bot,65,4,2,1,1,CHC,MIL,450314,623352,,,,456124,543768,570731,519058,606115,X,field_out,hit_into_play,Ben Zobrist flies out to right fielder Keon Broxton.,1,3,1,3,-0.312,-0.029,R,Sinker,95.8,R,L
570334,2018-10-01,2018,9,Bot,65,3,1,1,1,CHC,MIL,450314,623352,,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.059,0.0,R,Slider,83.0,R,L
570334,2018-10-01,2018,9,Bot,65,2,0,1,1,CHC,MIL,450314,623352,,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.031,0.0,R,Sinker,97.8,R,L
570334,2018-10-01,2018,9,Bot,65,1,0,0,1,CHC,MIL,450314,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,-0.042,0.0,R,Sinker,97.3,R,L
570334,2018-10-01,2018,9,Bot,64,4,0,2,0,CHC,MIL,502517,623352,,,,456124,543768,570731,519058,606115,S,strikeout,swinging_strike,Daniel Murphy strikes out swinging.,1,3,1,3,-0.161,-0.044,R,Sinker,98.0,L,L
570334,2018-10-01,2018,9,Bot,64,3,0,2,0,CHC,MIL,502517,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,0.0,0.0,R,Sinker,97.9,L,L
570334,2018-10-01,2018,9,Bot,64,2,0,1,0,CHC,MIL,502517,623352,,,,456124,543768,570731,519058,606115,S,,swinging_strike,Swinging Strike,1,3,1,3,-0.057,0.0,R,Slider,84.7,L,L
570334,2018-10-01,2018,9,Bot,64,1,0,0,0,CHC,MIL,502517,623352,,,,456124,543768,570731,519058,606115,S,,called_strike,Called Strike,1,3,1,3,-0.04,0.0,R,Sinker,96.6,L,L
570334,2018-10-01,2018,9,Top,63,3,1,1,2,CHC,MIL,543768,448802,606115,519058,,575929,519203,502517,592178,595879,X,field_out,hit_into_play,"Travis Shaw grounds out softly, catcher Willson Contreras to first baseman Anthony Rizzo.",1,3,3,1,-0.268,0.014,R,Slider,80.0,L,L
570334,2018-10-01,2018,9,Top,63,2,1,0,2,CHC,MIL,543768,448802,606115,519058,,575929,519203,502517,592178,595879,S,,swinging_strike,Swinging Strike,1,3,3,1,-0.044,0.0,R,Sinker,89.2,L,L
570334,2018-10-01,2018,9,Top,63,1,0,0,2,CHC,MIL,543768,448802,606115,519058,,575929,519203,502517,592178,595879,B,,ball,Ball,1,3,3,1,0.032,0.0,R,Sinker,89.2,L,L
570334,2018-10-01,2018,9,Top,62,3,1,1,2,CHC,MIL,606115,448802,519058,,,575929,519203,502517,592178,595879,X,single,hit_into_play,Orlando Arcia singles on a sharp line drive to left fielder Ben Zobrist.   Mike Moustakas to 2nd.,1,3,3,1,0.348,-0.006,R,4-Seam Fastball,89.9,R,L
570334,2018-10-01,2018,9,Top,62,2,1,0,2,CHC,MIL,606115,448802,519058,,,575929,519203,502517,592178,595879,S,,foul,Foul,1,3,3,1,-0.051,0.0,R,4-Seam Fastball,89.3,R,L
570334,2018-10-01,2018,9,Top,62,1,0,0,2,CHC,MIL,606115,448802,519058,,,575929,519203,502517,592178,595879,B,,ball,Ball,1,3,3,1,0.039,0.0,R,Sinker,89.2,R,L
570334,2018-10-01,2018,9,Top,61,4,2,1,1,CHC,MIL,456124,448802,519058,,,575929,519203,502517,592178,595879,X,field_out,hit_into_play,Erik Kratz pops out to first baseman Anthony Rizzo in foul territory.,1,3,3,1,-0.302,0.009,R,4-Seam Fastball,89.1,R,L
570334,2018-10-01,2018,9,Top,61,3,2,0,1,CHC,MIL,456124,448802,519058,,,575929,519203,502517,592178,595879,S,,called_strike,Called Strike,1,3,3,1,-0.057,0.0,R,4-Seam Fastball,89.0,R,L
570334,2018-10-01,2018,9,Top,61,2,1,0,1,CHC,MIL,456124,448802,519058,,,575929,519203,502517,592178,595879,B,,ball,Ball,1,3,3,1,0.064,0.0,R,4-Seam Fastball,89.8,R,L
570334,2018-10-01,2018,9,Top,61,1,0,0,1,CHC,MIL,456124,448802,519058,,,575929,519203,502517,592178,595879,B,,ball,Ball,1,3,3,1,0.032,0.0,R,4-Seam Fastball,90.0,R,L
570334,2018-10-01,2018,9,Top,60,2,0,1,1,CHC,MIL,519058,448802,,,,575929,519203,502517,592178,595879,X,single,hit_into_play,Mike Moustakas singles on a sharp ground ball to center fielder Albert Almora.,1,3,3,1,0.448,-0.008,R,Sinker,90.1,L,L
570334,2018-10-01,2018,9,Top,60,1,0,0,1,CHC,MIL,519058,448802,,,,575929,519203,502517,592178,595879,S,,called_strike,Called Strike,1,3,3,1,-0.042,0.0,R,Sinker,90.1,L,L
570334,2018-10-01,2018,9,Top,59,3,1,1,0,CHC,MIL,570731,448802,,,,575929,519203,502517,592178,595879,X,field_out,hit_into_play,"Jonathan Schoop grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.",1,3,3,1,-0.249,0.007,R,4-Seam Fastball,88.7,R,L
570334,2018-10-01,2018,9,Top,59,2,1,0,0,CHC,MIL,570731,448802,,,,575929,519203,502517,592178,595879,S,,foul_tip,Foul Tip,1,3,3,1,-0.049,0.0,R,Changeup,83.1,R,L
570334,2018-10-01,2018,9,Top,59,1,0,0,0,CHC,MIL,570731,448802,,,,575929,519203,502517,592178,595879,B,,ball,Ball,1,3,3,1,0.04,0.0,R,4-Seam Fastball,89.4,R,L
570334,2018-10-01,2018,8,Bot,58,7,2,2,2,CHC,MIL,575929,623352,,,,456124,543768,570731,519058,606115,S,strikeout,swinging_strike,Willson Contreras strikes out swinging.,1,3,1,3,-0.221,-0.016,R,Sinker,98.8,R,L
570334,2018-10-01,2018,8,Bot,58,6,1,2,2,CHC,MIL,575929,623352,,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.047,0.0,R,Slider,83.7,R,L
570334,2018-10-01,2018,8,Bot,58,5,1,2,2,CHC,MIL,575929,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,0.0,0.0,R,Sinker,99.2,R,L
570334,2018-10-01,2018,8,Bot,58,4,1,2,2,CHC,MIL,575929,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,0.0,0.0,R,Sinker,98.8,R,L
570334,2018-10-01,2018,8,Bot,58,3,1,1,2,CHC,MIL,575929,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,-0.074,0.0,R,Sinker,97.6,R,L
570334,2018-10-01,2018,8,Bot,58,2,1,0,2,CHC,MIL,575929,623352,,,,456124,543768,570731,519058,606115,S,,called_strike,Called Strike,1,3,1,3,-0.048,0.0,R,Sinker,96.8,R,L
570334,2018-10-01,2018,8,Bot,58,1,0,0,2,CHC,MIL,575929,623352,,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.037,0.0,R,Sinker,97.6,R,L
570334,2018-10-01,2018,8,Bot,57,2,0,1,1,CHC,MIL,546991,623352,,,,456124,543768,570731,519058,606115,X,field_out,hit_into_play,Albert Almora lines out to second baseman Jonathan Schoop.,1,3,1,3,-0.222,-0.028,R,Sinker,98.4,R,L
570334,2018-10-01,2018,8,Bot,57,1,0,0,1,CHC,MIL,546991,623352,,,,456124,543768,570731,519058,606115,S,,called_strike,Called Strike,1,3,1,3,-0.042,0.0,R,Sinker,98.5,R,L
570334,2018-10-01,2018,8,Bot,56,5,1,2,0,CHC,MIL,518792,623352,,,,456124,543768,570731,519058,606115,S,strikeout,called_strike,Jason Heyward called out on strikes.,1,3,1,3,-0.187,-0.041,R,Slider,83.4,L,L
570334,2018-10-01,2018,8,Bot,56,4,1,2,0,CHC,MIL,518792,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,0.0,0.0,R,Sinker,98.2,L,L
570334,2018-10-01,2018,8,Bot,56,3,1,1,0,CHC,MIL,518792,623352,,,,456124,543768,570731,519058,606115,S,,foul,Foul,1,3,1,3,-0.063,0.0,R,Sinker,97.5,L,L
570334,2018-10-01,2018,8,Bot,56,2,1,0,0,CHC,MIL,518792,623352,,,,456124,543768,570731,519058,606115,S,,called_strike,Called Strike,1,3,1,3,-0.049,0.0,R,Sinker,97.5,L,L
570334,2018-10-01,2018,8,Bot,56,1,0,0,0,CHC,MIL,518792,623352,,,,456124,543768,570731,519058,606115,B,,ball,Ball,1,3,1,3,0.04,0.0,R,Sinker,97.9,L,L
570334,2018-10-01,2018,8,Top,55,8,3,2,2,CHC,MIL,542583,445213,,,456715,575929,519203,502517,592178,595879,X,field_out,hit_into_play,Jesus Aguilar flies out to left fielder Ben Zobrist.,1,3,3,1,-0.316,0.022,R,Slider,87.8,R,R
570334,2018-10-01,2018,8,Top,55,7,3,2,2,CHC,MIL,542583,445213,,,456715,575929,519203,502517,592178,595879,S,,foul,Foul,1,3,3,1,0.0,0.0,R,Sinker,93.9,R,R
570334,2018-10-01,2018,8,Top,55,6,3,2,2,CHC,MIL,542583,445213,,,456715,575929,519203,502517,592178,595879,S,,foul,Foul,1,3,3,1,0.0,0.0,R,Sinker,94.3,R,R
570334,2018-10-01,2018,8,Top,55,5,2,2,2,CHC,MIL,542583,445213,,,456715,575929,519203,502517,592178,595879,B,,ball,Ball,1,3,3,1,0.068,0.0,R,Sinker,93.9,R,R
570334,2018-10-01,2018,8,Top,55,4,1,2,2,CHC,MIL,542583,445213,,,456715,575929,519203,502517,592178,595879,B,,ball,Ball,1,3,3,1,0.047,0.0,R,Sinker,94.0,R,R
570334,2018-10-01,2018,8,Top,55,3,0,2,1,CHC,MIL,542583,445213,460075,,456715,575929,519203,502517,592178,595879,B,,ball,Ball,1,3,3,1,0.035,0.041,R,Changeup,88.4,R,R
570334,2018-10-01,2018,8,Top,55,2,0,1,1,CHC,MIL,542583,445213,460075,,456715,575929,519203,502517,592178,595879,S,,foul,Foul,1,3,3,1,-0.071,0.0,R,Sinker,93.1,R,R
570334,2018-10-01,2018,8,Top,55,1,0,0,1,CHC,MIL,542583,445213,460075,,456715,575929,519203,502517,592178,595879,S,,called_strike,Called Strike,1,3,3,1,-0.057,0.0,R,Sinker,93.4,R,R
570334,2018-10-01,2018,8,Top,54,5,2,2,1,CHC,MIL,460075,445213,456715,,570267,575929,519203,502517,592178,595879,X,single,hit_into_play,Ryan Braun singles on a line drive to center fielder Ian Happ.   Domingo Santana scores.    Lorenzo Cain to 3rd.,1,2,2,1,0.535,-0.088,R,Sinker,94.0,R,R
570334,2018-10-01,2018,8,Top,54,4,2,1,1,CHC,MIL,460075,445213,456715,,570267,575929,519203,502517,592178,595879,S,,swinging_strike,Swinging Strike,1,2,2,1,-0.082,0.0,R,Sinker,93.4,R,R
570334,2018-10-01,2018,8,Top,54,3,1,1,1,CHC,MIL,460075,445213,456715,,570267,575929,519203,502517,592178,595879,B,,ball,Ball,1,2,2,1,0.03,0.0,R,Sinker,93.7,R,R
570334,2018-10-01,2018,8,Top,54,2,1,0,1,CHC,MIL,460075,445213,456715,,570267,575929,519203,502517,592178,595879,S,,called_strike,Called Strike,1,2,2,1,-0.056,0.0,R,Sinker,92.3,R,R
570334,2018-10-01,2018,8,Top,54,1,0,0,1,CHC,MIL,460075,445213,456715,,570267,575929,519203,502517,592178,595879,B,,ball,Ball,1,2,2,1,0.031,0.0,R,Sinker,91.4,R,R
570334,2018-10-01,2018,8,Top,53,6,2,2,0,CHC,MIL,592885,600968,456715,,570267,575929,519203,502517,592178,595879,S,strikeout,swinging_strike,Christian Yelich strikes out swinging.,1,2,2,1,-0.259,0.052,R,Slider,87.3,L,L
570334,2018-10-01,2018,8,Top,53,5,1,2,0,CHC,MIL,592885,600968,456715,,570267,575929,519203,502517,592178,595879,B,,ball,Ball,1,2,2,1,0.048,0.0,R,Slider,87.7,L,L
570334,2018-10-01,2018,8,Top,53,4,0,2,0,CHC,MIL,592885,600968,456715,,570267,575929,519203,502517,592178,595879,B,,ball,Ball,1,2,2,1,0.006,0.0,R,Slider,88.0,L,L
570334,2018-10-01,2018,8,Top,53,3,0,2,0,CHC,MIL,592885,600968,456715,,570267,575929,519203,502517,592178,595879,S,,foul,Foul,1,2,2,1,0.0,0.0,R,Sinker,93.4,L,L
570334,2018-10-01,2018,8,Top,53,2,0,1,0,CHC,MIL,592885,600968,456715,,570267,575929,519203,502517,592178,595879,S,,foul,Foul,1,2,2,1,-0.055,0.0,R,Sinker,93.9,L,L
570334,2018-10-01,2018,8,Top,53,1,0,0,0,CHC,MIL,592885,600968,456715,,570267,575929,519203,502517,592178,595879,S,,foul,Foul,1,2,2,1,-0.055,0.0,R,Sinker,92.7,L,L
570334,2018-10-01,2018,8,Top,52,6,3,2,0,CHC,MIL,456715,518553,,570267,606115,575929,519203,502517,592178,595879,X,single,hit_into_play,Lorenzo Cain singles on a line drive to center fielder Ian Happ.   Orlando Arcia scores.    Domingo Santana to 3rd.,1,1,1,1,0.5,-0.102,R,Sinker,90.9,R,R
570334,2018-10-01,2018,8,Top,52,5,3,1,0,CHC,MIL,456715,518553,,570267,606115,575929,519203,502517,592178,595879,S,,called_strike,Called Strike,1,1,1,1,-0.13,0.0,R,Sinker,90.4,R,R
570334,2018-10-01,2018,8,Top,52,4,2,1,0,CHC,MIL,456715,518553,,570267,606115,575929,519203,502517,592178,595879,B,,ball,Ball,1,1,1,1,0.129,0.0,R,Sinker,89.8,R,R
570334,2018-10-01,2018,8,Top,52,3,2,0,0,CHC,MIL,456715,518553,,570267,606115,575929,519203,502517,592178,595879,S,,foul,Foul,1,1,1,1,-0.052,0.0,R,Sinker,90.0,R,R
570334,2018-10-01,2018,8,Top,52,2,1,0,0,CHC,MIL,456715,518553,,570267,606115,575929,519203,502517,592178,595879,B,,ball,Ball,1,1,1,1,0.045,0.0,R,Sinker,90.9,R,R
570334,2018-10-01,2018,8,Top,52,1,0,0,0,CHC,MIL,456715,518553,,570267,606115,575929,519203,502517,592178,595879,B,,ball,Ball,1,1,1,1,0.027,0.0,R,Sinker,88.9,R,R
570334,2018-10-01,2018,8,Top,51,5,3,1,0,CHC,MIL,570267,458677,606115,,,575929,519203,502517,592178,595879,X,double,hit_into_play,Domingo Santana doubles (14) on a ground ball to left fielder Ben Zobrist.   Orlando Arcia to 3rd.,1,1,1,1,0.563,-0.201,R,4-Seam Fastball,95.2,R,L
570334,2018-10-01,2018,8,Top,51,4,2,1,0,CHC,MIL,570267,458677,606115,,,575929,519203,502517,592178,595879,B,,ball,Ball,1,1,1,1,0.113,0.0,R,4-Seam Fastball,95.1,R,L
570334,2018-10-01,2018,8,Top,51,3,2,0,0,CHC,MIL,570267,458677,606115,,,575929,519203,502517,592178,595879,S,,foul,Foul,1,1,1,1,-0.067,0.0,R,4-Seam Fastball,96.4,R,L
570334,2018-10-01,2018,8,Top,51,2,1,0,0,CHC,MIL,570267,458677,606115,,,575929,519203,502517,592178,595879,B,,blocked_ball,Ball In Dirt,1,1,1,1,0.071,0.0,R,4-Seam Fastball,96.7,R,L
570334,2018-10-01,2018,8,Top,51,1,0,0,0,CHC,MIL,570267,458677,606115,,,575929,519203,502517,592178,595879,B,,ball,Ball,1,1,1,1,0.039,0.0,R,4-Seam Fastball,96.1,R,L
570334,2018-10-01,2018,8,Top,50,3,0,2,0,CHC,MIL,606115,458677,,,,575929,519203,502517,592178,595879,X,single,hit_into_play,Orlando Arcia singles on a ground ball to center fielder Ian Happ.,1,1,1,1,0.532,-0.068,R,Slider,86.4,R,L
570334,2018-10-01,2018,8,Top,50,2,0,1,0,CHC,MIL,606115,458677,,,,575929,519203,502517,592178,595879,S,,swinging_strike,Swinging Strike,1,1,1,1,-0.057,0.0,R,4-Seam Fastball,95.7,R,L
570334,2018-10-01,2018,8,Top,50,1,0,0,0,CHC,MIL,606115,458677,,,,575929,519203,502517,592178,595879,S,,called_strike,Called Strike,1,1,1,1,-0.04,0.0,R,4-Seam Fastball,96.1,R,L
570334,2018-10-01,2018,7,Bot,49,3,1,1,2,CHC,MIL,600303,608349,,,,456124,542583,570731,519058,606115,X,field_out,hit_into_play,"Tommy La Stella grounds out, second baseman Jonathan Schoop to first baseman Jesus Aguilar.",1,1,1,1,-0.247,-0.02,R,Knuckle Curve,83.0,L,R
570334,2018-10-01,2018,7,Bot,49,2,1,0,2,CHC,MIL,600303,608349,,,,456124,542583,570731,519058,606115,S,,swinging_strike,Swinging Strike,1,1,1,1,-0.048,0.0,R,Knuckle Curve,82.2,L,R
570334,2018-10-01,2018,7,Bot,49,1,0,0,2,CHC,MIL,600303,608349,,,,456124,542583,570731,519058,606115,B,,ball,Ball,1,1,1,1,0.037,0.0,R,4-Seam Fastball,97.4,L,R
570334,2018-10-01,2018,7,Bot,48,5,2,2,1,CHC,MIL,592178,608349,,,,456124,542583,570731,519058,606115,S,strikeout,swinging_strike,Kris Bryant strikes out swinging.,1,1,1,1,-0.234,-0.028,R,4-Seam Fastball,97.4,R,R
570334,2018-10-01,2018,7,Bot,48,4,2,1,1,CHC,MIL,592178,608349,,,,456124,542583,570731,519058,606115,S,,foul,Foul,1,1,1,1,-0.078,0.0,R,Knuckle Curve,82.5,R,R
570334,2018-10-01,2018,7,Bot,48,3,1,1,1,CHC,MIL,592178,608349,,,,456124,542583,570731,519058,606115,B,,ball,Ball,1,1,1,1,0.059,0.0,R,Knuckle Curve,82.3,R,R
570334,2018-10-01,2018,7,Bot,48,2,1,0,1,CHC,MIL,592178,608349,,,,456124,542583,570731,519058,606115,S,,foul,Foul,1,1,1,1,-0.054,0.0,R,4-Seam Fastball,96.8,R,R
570334,2018-10-01,2018,7,Bot,48,1,0,0,1,CHC,MIL,592178,608349,,,,456124,542583,570731,519058,606115,B,,ball,Ball,1,1,1,1,0.043,0.0,R,Knuckle Curve,82.5,R,R
