pitcher_id,avg_speed_faced_2022,avg_poptime_behind_2022,n_matchups_2022
666808,27.613649851632044,1.9880848788283132,337
666818,27.294219653179187,1.9412626777225432,173
666974,27.106565656565657,1.8953653503535353,198
667297,27.471267605633802,1.9485286534928368,355
667373,28.2,2.03175,7
667376,26.87361111111111,1.9658336095070421,72
667427,27.959384615384614,1.8775381191486067,325
667463,27.31077441077441,1.9257967435494878,297
667465,27.16111111111111,1.9602148146666667,72
667498,27.51,1.9453761776124998,80
667725,27.650000000000002,1.827631579,14
668338,27.263013698630136,1.924998287671233,73
668665,27.917821782178216,1.9429358033762376,101
668676,27.31598440545809,1.9510747930467836,513
668678,27.75913043478261,1.8867049178500002,460
668684,25.794736842105266,1.910733640285714,38
668800,29.057142857142853,2.038882353,7
668820,27.266666666666666,1.909625,12
668868,27.620689655172413,2.031686388523256,87
668873,27.321938775510205,1.9224577778877552,196
668881,27.479028697571742,1.9679041175298013,453
668933,27.302261712439417,1.9684642665064727,619
668941,27.034146341463416,1.9174178946585365,41
668948,26.94157303370787,1.9544340590344829,89
668970,26.825,1.799135135,28
669022,27.518733509234828,1.8776391076246721,381
669060,27.376036866359446,1.9758145547818742,651
669084,28.025000000000002,1.9122795121097562,164
669093,26.23,1.9139854166666666,60
669145,27.505333333333333,1.9514909138311112,225
669160,27.712977099236642,1.9414437508244275,131
669169,27.515212981744423,1.9059202379290063,493
669194,26.528571428571432,1.966550595357143,28
669203,27.483031301482704,1.9664663971169687,607
669211,27.34815864022663,1.9531798298696885,353
669212,27.255121951219515,1.9480524460735293,205
669214,28.0,1.900136364,8
669270,27.52078313253012,1.9516708122177915,332
669276,27.12488038277512,1.958168134879808,209
669302,27.24662480376766,1.9340292578582676,637
669330,27.11045576407507,1.9414985038870969,373
669358,27.420289855072465,1.8646630434782607,138
669373,27.286749482401657,1.9416168047494824,483
669395,27.650410958904107,1.9127413370383561,365
669424,27.716975308641974,1.9762231770402479,324
669432,27.49929178470255,1.969291396862309,719
669456,27.081238938053097,1.9654040977624114,565
669459,27.149295774647886,1.9466281343521126,142
669461,27.368027210884353,2.018677604367347,147
669467,27.53578947368421,2.0279454667065027,570
669618,27.374829931972787,1.9265514276258502,147
669622,27.398850574712643,1.991682927,87
669674,27.921818181818185,1.9867711156969696,165
669711,27.37536231884058,1.9543394889275363,69
669713,26.95076923076923,1.9086634615384614,65
669742,26.333333333333332,1.891588235,15
669804,27.141176470588235,1.9371601309215685,51
669854,27.707692307692305,1.9184842950576924,52
669912,27.310439560439562,1.8651850157317071,374
669920,27.425970873786408,1.9588294656277372,412
669923,27.353664302600475,1.948129595070922,423
669935,27.372,1.956875,75
669952,27.504119850187266,1.9511409947605118,547
670036,27.040277777777778,1.9222918541064815,216
670046,25.667857142857144,1.986058824,56
670059,27.51297709923664,1.9867701784409448,131
670090,27.69834254143646,1.9173768206516852,181
670102,26.200000000000003,1.9413076919999999,6
670124,27.239835164835164,1.92702959960989,364
670167,27.52888888888889,1.9823717408955224,270
670174,27.597429305912595,2.012252621547558,389
670280,27.408522727272725,1.9723755254244186,176
670288,27.358974358974358,1.913827600846154,39
670329,28.37777777777778,1.9304372462500001,36
670426,26.803846153846152,1.7329487179999998,52
670712,27.54,1.943869565,5
670768,26.654838709677417,2.0005499647741933,31
670810,27.341379310344827,1.8947972713275862,58
670912,27.7006230529595,2.008734390906542,321
670950,27.601225490196075,1.9419070724509804,408
670955,27.097368421052632,1.8875018960350878,114
670970,27.177011494252874,1.9403839568313255,87
670990,27.07076411960133,1.9935778071137125,301
671345,27.454457831325303,1.938487760966265,415
671790,26.962275449101796,1.8972367447724552,167
672282,27.44836223506744,2.0013836906859344,519
672335,27.37627118644068,1.942292435842466,295
672391,27.47381974248927,2.018717307903509,233
672578,27.343811881188117,1.901656955608911,404
672582,26.954545454545453,1.8835023925454548,11
672710,27.384547461368655,1.9786192811258279,453
672715,27.112337662337662,1.855300144,154
672839,28.006122448979593,1.8560234635714286,49
672851,27.47453531598513,1.9839007570278808,538
672911,27.855,1.977796087875,40
673258,28.4,1.960868421,1
673316,27.173333333333336,1.9697828641333333,15
673904,26.968421052631577,2.036254644,38
674072,27.123529411764707,1.9341721737375566,221
675540,26.416666666666668,1.89816129,54
675627,27.420689655172414,1.9295820621134754,145
675911,27.050963597430407,1.9619198273806453,467
675912,27.026315789473685,1.87488,57
675916,27.617293233082705,1.9318886122121213,133
675921,27.33765690376569,1.9564969825606695,239
676050,27.433529411764706,2.0305085417604793,170
676083,26.813888888888886,2.040062091555556,72
676092,27.07962085308057,1.904224898900474,211
676103,26.489473684210527,1.836876383139535,43
676130,27.920833333333334,1.9461000000000002,48
676194,27.7719696969697,1.973552895181818,132
676206,25.529999999999998,1.922684211,20
676265,27.323163841807908,1.9952031378079096,177
676391,27.776470588235295,1.8981612899999998,34
676477,27.43548387096774,1.9441569047788019,217
676534,27.036279069767442,1.8929643745953488,215
676596,27.025114155251142,1.8955379349816515,219
676617,28.100000000000005,1.951434783,6
676637,27.038983050847456,1.8751029055254236,59
676641,27.06220472440945,1.9161155721649485,127
676660,27.285106382978725,1.936183626319149,47
676664,27.440579710144927,1.8912992887391302,276
676684,27.4066852367688,1.9467543762905029,359
676710,27.226256983240223,1.9634317148044693,358
676714,27.477021276595746,1.9044752178723403,235
676720,26.294999999999998,1.9106428569999998,40
676760,27.858778625954198,1.9577511885547167,265
676766,25.671428571428574,2.041,14
676831,27.155652173913044,2.0376419437826088,115
676840,27.437704918032786,1.9101180021967212,61
676879,27.73599348534202,1.9630144169659283,614
676886,27.185714285714287,1.9223099952857141,56
676917,27.26842105263158,1.998479167,38
676974,27.0,1.991682927,6
677053,27.487244897959183,1.9301064417692306,196
677161,28.27647058823529,2.0021119983725493,102
677651,27.401992753623187,1.9023937759547103,552
677865,27.48076923076923,1.91397396130137,78
677960,27.027692307692305,1.827631579,65
678061,28.1,1.9109046052499998,72
678394,27.38407643312102,1.9128270299808916,314
678692,28.70952380952381,2.031970609238095,42
680686,27.296139705882354,1.987039974702166,555
680694,27.015652173913043,1.9286787386295652,575
680704,27.081564245810057,1.9419748928983052,358
680739,27.757723577235776,1.9351378267804877,246
681217,27.291111111111114,2.001947712711111,135
681464,27.944186046511632,1.9111934849302326,43
681799,26.659420289855074,1.9005412551884058,69
681806,27.30818181818182,1.9967056888727273,220
681810,27.89047619047619,2.0301350203137254,105
681867,28.12222222222222,1.907,9
681885,26.884146341463413,1.9663730765609755,82
681911,27.205017921146954,1.9359858082508963,279
682016,27.9,1.922684211,7
682051,27.5,1.9408826726211454,227
682171,27.473577235772357,1.9480453960941178,256
682847,27.584,2.00877310204,25
683769,26.474,1.91772081804,50
685503,27.35,1.883021798409091,176
686610,26.79125,1.873114323175,160
686613,27.35,1.8978505102142857,70
686752,26.653488372093022,1.900010806139535,172
686753,26.934883720930234,1.9658398927906975,43
686972,28.08235294117647,1.9811422385882351,17
686973,27.675714285714285,1.9196542859714287,70
688010,26.4,1.9461,10
689225,27.224857142857147,1.9414250954228571,350
693821,27.485643564356437,1.9608075715247526,202
