pitcher_id,avg_speed_faced_2022_opp,avg_poptime_behind_2022_opp,n_opportunities_2022
660271,26.97132075471698,1.9871851621294558,533
660435,26.4,,4
660440,,1.913,1
660508,,,9
660593,26.685714285714283,1.8854438095238097,21
660600,28.22,1.900581020076923,26
660623,26.55135135135135,1.9847794008648647,74
660636,27.83809523809524,1.9322047619047618,21
660730,26.98024691358025,1.9434218392413791,87
660749,27.5,,6
660761,26.75161290322581,2.0075933293726544,373
660787,27.275,1.9729649155142857,105
660813,27.282638888888886,1.9089179914825174,147
660825,28.061764705882354,1.9615550542941178,34
660853,27.329251700680274,1.9355573011806453,157
660896,26.957692307692305,1.9197024472413793,29
660906,26.223863636363635,1.9847883187272728,89
661255,26.759183673469387,1.9215269356600002,50
661269,27.03913043478261,1.9284544347101449,138
661309,26.823076923076922,1.8743821063031674,221
661332,26.6,1.827631579,2
661383,27.58121546961326,2.0012873106243094,185
661395,27.391304347826086,1.9238750767101451,207
661403,27.139285714285716,1.9311645399857145,140
661440,27.375510204081635,1.9890954881020406,55
661527,27.344827586206897,1.894813394945578,147
661531,28.3,1.799135135,1
661563,27.430612244897958,1.935391304,55
662144,,,7
662165,28.8,2.134333333,9
662253,27.375675675675673,1.9276742409782608,230
663158,27.329891304347825,1.921766304326087,184
663325,,1.9858,5
663359,27.3,1.992,3
663372,26.95108108108108,1.8985156071267606,370
663378,27.6175,1.980783110075,40
663383,27.6,,8
663385,27.60169491525424,1.8405179200000001,60
663390,27.8,1.9865,1
663423,26.719631901840494,1.944289383685714,175
663432,27.5703125,1.9755846716976744,129
663436,27.426966292134832,1.9955507799304812,187
663455,26.721153846153847,1.9167781429,260
663460,26.982394366197184,1.9130822329771127,568
663465,26.776744186046514,1.9400502011860465,43
663467,25.9,1.951666667,5
663474,27.108566433566434,1.9347037367395103,572
663485,27.386776859504135,1.9114129215508475,121
663489,27.055,1.839260416875,24
663510,27.6,1.9766272728,5
663531,27.129268292682926,1.9611416375178572,83
663534,27.25,1.943869565,3
663546,26.746153846153845,1.9923927979514564,111
663554,27.04871794871795,2.0012841881410255,78
663556,27.217115384615383,1.8928232294634615,520
663558,27.173636363636362,1.9518825847009345,117
663559,27.3044,1.8354055082432432,260
663562,28.2,2.047,1
663574,26.928676470588236,1.9027041743521127,142
663603,27.9,1.987461538,4
663613,25.8,1.8981612900000002,5
663629,26.31,1.9460572461666668,30
663630,25.599999999999998,1.87488,6
663671,,1.973390244,6
663704,27.392857142857142,1.820792111875,18
663719,,,1
663734,26.25,1.853666667,12
663738,27.196505823627287,1.9169886996089107,606
663752,27.195555555555554,1.9391192760666667,90
663753,27.35076923076923,1.8384596332461538,65
663765,27.530722891566267,2.034975459,166
663770,27.8,1.929307692,5
663773,27.298148148148147,1.876669377,54
663776,27.171212121212122,2.0257262726599325,594
663804,27.804615384615385,1.9195288820298506,67
663855,27.053696498054475,2.0316287399521915,257
663856,24.3,1.814714286,1
663878,27.366666666666664,1.9351481480000001,9
663892,28.8,2.02,1
663893,27.5,1.99575,1
663903,27.3912109375,1.9154048563781678,513
663943,,,2
663947,26.83157894736842,1.9511667842051281,42
663959,26.8,2.039826087,4
663975,27.775000000000002,1.9806446077083333,27
663977,26.399999999999995,1.992,6
663978,27.410389610389608,1.8761620109651163,86
663986,27.361081081081082,1.9495083663846153,189
663989,27.779824561403508,1.9128016433119268,114
664006,,,2
664042,26.685714285714287,1.9970086955,74
664054,27.287037037037038,1.9088419902542373,59
664062,26.97918918918919,1.9177259369947093,378
664076,26.703174603174602,1.8890053872333332,128
664092,27.319387755102042,1.914184046863158,109
664101,,,5
664116,25.94,1.8943333333333332,20
664123,26.75,1.9330103912944443,181
664126,27.787323943661974,1.8719053206760563,71
664129,,,3
664139,27.688461538461535,1.9772853096602563,156
664141,27.29282945736434,1.9716210106308594,521
664144,26.8,,6
664155,26.849999999999998,1.9052725225,13
664157,27.40833333333333,1.9203872180000001,15
664158,25.9375,1.9461,24
664161,26.56346153846154,1.9171000329615384,104
664199,27.049999999999997,1.912664625773481,187
664202,26.328888888888887,1.9215042692459017,61
664208,27.16033898305085,1.899671783766102,295
664284,,,9
664285,27.269179894179896,1.8989054314704337,761
664294,27.094244604316547,1.897993870410959,146
664299,27.169230769230772,1.9004195208568377,468
664337,27.200714285714284,1.9872032071014492,140
664353,26.95320623916811,1.9006362425216639,577
664584,27.092857142857145,1.9445985023214285,32
664670,29.5,2.039826087,3
664682,,,2
664691,27.899999999999995,2.044612903,3
664747,27.104464285714283,1.9575336124805196,231
664776,27.027272727272727,1.9773922540571427,36
664849,27.160526315789472,1.9568078040294117,38
664854,27.752036199095024,2.0299157037857145,235
664871,27.123684210526317,1.9024319546341464,41
664875,27.17953216374269,1.85023355716763,174
664910,27.818181818181817,1.9265,13
664942,27.623076923076923,2.0319754902307694,39
664944,26.591176470588238,1.9545049396744185,43
664948,26.94406779661017,1.8925636249833333,60
665001,26.786614173228347,1.958059739543307,127
665019,26.326666666666664,1.9358822224666667,15
665048,,,3
665152,27.351991614255766,1.913039493304348,478
665155,27.96666666666667,1.8915882349999997,6
665178,,1.946866667,4
665600,28.3,,2
665620,27.3,,3
665621,27.151298701298703,1.948246168775862,174
665625,26.54915254237288,2.0015046738305085,59
665645,26.912857142857145,1.9455465947428572,72
665665,27.248034934497817,1.953629026650655,229
665734,30.0,1.784736842142857,7
665795,27.487398373983737,1.8605104484876034,246
665871,27.56554054054054,1.9336803220933332,150
665896,27.177049180327867,2.0101890073999997,61
665996,26.9,1.903057143,8
666120,26.86314606741573,1.95938336326652,454
666129,26.912727272727274,1.8722361274363637,275
666142,27.212290502793294,1.9258867348655915,186
666157,27.48540372670807,1.9773114027546583,322
666159,26.939583333333335,1.943351545410596,302
666168,27.07763157894737,1.977209923561644,77
666199,28.82,,5
666200,27.19409594095941,1.8911070562619925,271
666201,27.072461538461535,1.9364186184871406,661
666204,27.628244274809163,1.9019698258732396,142
666205,27.624657534246573,1.9285020960133332,75
666214,27.496202531645572,1.9378563598289473,79
666301,,1.913,6
666374,26.85,1.9260442433007812,256
666563,27.5,1.891588235,22
666619,27.94285714285714,1.997879120857143,21
666673,,2.134333333,5
666711,28.48,1.8595,5
666721,27.242735042735042,1.913284511664,125
666745,27.566666666666666,,13
666808,27.489473684210523,1.9893489254756098,247
666818,27.3875,1.9123826708764047,91
666974,27.227848101265824,1.8977905921518987,79
667280,,,6
667297,27.31231884057971,1.9772894870362319,138
667373,26.56666666666667,2.03175,27
667376,27.225,1.9772820271818183,44
667421,,,1
667427,27.804368932038834,1.8854723368113209,212
667434,28.6,1.696266447375,8
667435,27.4,1.935391304,3
667463,26.98323353293413,1.9323037949467456,169
667465,27.06756756756757,1.9811242422045454,57
667498,27.37313432835821,1.9676550941492537,67
667722,27.0,,3
667725,27.28333333333333,1.827631579,12
668338,26.220588235294116,1.8413805147058824,34
668470,,1.941307692,15
668665,27.981944444444444,1.93665448045679,85
668674,27.5,1.943869565,8
668676,27.2916179337232,1.9408823871381324,514
668678,27.418850987432673,1.898201358106572,563
668684,26.355263157894736,1.9281160408095237,42
668754,27.8,,12
668757,25.7,1.9247837837500001,4
668761,,,1
668766,29.5,2.0095,7
668800,28.5,2.038882353,3
668820,27.336363636363636,1.909625,11
668868,27.682644628099172,2.026764462818182,121
668871,27.0,1.924315789,4
668873,27.73857142857143,1.9225895699142856,70
668881,27.289082969432314,1.968102681799136,463
668933,27.009158415841586,1.9385542941039604,404
668941,27.54153846153846,1.9855372685384614,65
668948,27.56923076923077,1.9397398292645163,156
668964,26.950000000000003,,9
668970,27.41111111111111,1.7991351349999998,18
669018,27.9,,2
669020,27.724999999999998,2.047,12
669022,27.03419540229885,1.8751647256121884,361
669060,27.130303030303033,1.9779521923771552,464
669062,,,5
669084,27.796842105263156,1.9282149564000002,95
669093,26.822727272727274,1.948578125,22
669105,28.4,1.924315789,1
669114,,1.8955,8
669145,27.243776824034335,1.9707859948458148,233
669160,27.48681318681319,1.9247960931648351,91
669169,27.389293849658312,1.903607001790909,440
669180,27.224999999999998,2.045219780285714,18
669194,27.113793103448273,1.9401064016825398,63
669203,27.026209048361935,1.9672061744121305,643
669205,27.45,,2
669211,27.393103448275863,1.9486454438309861,291
669212,27.206103286384973,1.9450413036990741,219
669214,27.813333333333333,1.900136364,15
669270,27.155434782608697,1.9434644693709677,190
669276,27.423125,1.9615817382151899,160
669302,27.227552674230147,1.9255825678476501,617
669330,27.196992481203008,1.9559900910762942,399
669345,26.95555555555556,,9
669358,26.876744186046512,1.870546511627907,86
669373,27.325219298245614,1.942166410857456,456
669387,,,2
669391,28.2,2.041,1
669395,27.158255451713394,1.9007062333705884,340
669424,27.526923076923076,1.9792545067371794,156
669431,,1.951666667,5
669432,27.334304932735428,1.9510166523858092,451
669435,29.65,1.9265,15
669437,26.4,1.89816129,1
669456,27.094538606403013,1.9685602097721278,531
669459,27.006944444444443,1.9319874404027777,154
669461,27.24473684210526,2.0241606963269234,180
669467,27.172235872235873,2.027831610987715,409
669618,27.433333333333334,1.9389926432214764,149
669622,26.79080459770115,1.9655447155925927,100
669674,27.383435582822084,1.9837077910864196,165
669684,27.0,,1
669697,28.3,,13
669711,27.403125,1.9563305286718748,73
669713,26.642592592592592,1.92404875,54
669721,27.9,2.009601851666667,9
669742,26.549999999999997,1.8915882349999997,6
669804,28.166666666666668,1.9723395239428572,35
669854,27.075000000000003,1.871440625,36
669912,27.515841584158416,1.8794191539086538,208
669920,27.362770562770564,1.9560068217086954,231
669923,27.315697674418605,1.9483823239166667,516
669935,27.2078431372549,1.956875,51
669942,,,3
669947,,,1
669952,27.373697270471464,1.9531407013876543,405
670032,28.5,1.923789474,3
670036,27.265432098765434,1.9352132062592593,173
670046,25.45151515151515,1.9860588240000001,33
670048,25.2,2.041,11
670056,28.6,1.814714286,1
670059,26.76640625,1.9899494167822582,132
670078,,,4
670087,25.0,,1
670090,27.599999999999998,1.9139114522956522,119
670102,27.742857142857144,1.941307692,7
670109,25.8,,5
670124,27.164684014869888,1.9223194058,270
670125,27.24705882352941,1.9968136570588237,17
670151,27.442857142857143,1.90140625,19
670154,26.78,2.023711111111111,9
670167,27.031884057971016,1.969230911432039,212
670174,27.685714285714287,2.0108491160956175,252
670219,26.775,2.0090151512727275,11
670280,27.52677595628415,1.9712017485959596,198
670288,26.790909090909093,1.945677507,33
670329,27.139473684210525,2.0011996335789477,38
670377,25.4,1.827631579,4
670426,26.742857142857144,1.7803781055714285,14
670437,,1.968076923,1
670456,27.595,,28
670550,,1.933166667,2
670712,28.2,1.943869565,4
670721,26.6,1.900136364,1
670768,27.38333333333333,1.9913303892083334,24
670810,27.04126984126984,1.893051762818182,64
670871,28.086666666666666,1.9519111112,15
670912,27.572277227722775,2.001892080267327,202
670950,27.033812949640286,1.9506244368986012,286
670955,25.996296296296297,1.8902861215555558,54
670970,26.762500000000003,1.943979166625,72
670986,26.1,,4
670990,27.370992366412214,1.9760033878846155,137
671111,,,2
671162,28.8,,1
671305,,1.916387097,4
671345,27.80727272727273,1.9459712799508928,225
671790,26.68586956521739,1.9000549239479165,96
671922,25.8,,3
672282,27.2532,2.006342779663405,511
672335,27.56502463054187,1.9340768221151832,213
672391,27.24942528735632,1.976879445337143,178
672529,,1.923789474,7
672550,,,4
672578,27.34183266932271,1.9093583539799999,255
672582,27.42641509433962,1.8764869911698114,53
672629,,,9
672710,27.374918566775246,1.9727116517589576,310
672715,27.087500000000002,1.8573657404583335,96
672755,27.1,1.889575758,5
672774,,1.935166667,1
672795,,,2
672839,27.0,1.8519820122727273,18
672851,27.290332326283988,1.9795208246746268,335
672870,27.0,,1
672911,27.836585365853658,1.9601586579512196,41
673111,28.95,,5
673231,25.0,1.9461,7
673257,26.6,,1
673258,28.4,1.960868421,1
673316,27.744444444444444,1.9747193802222225,9
673603,28.4,1.8388888886,5
673822,29.7,1.95074359,1
673862,,,6
673904,26.233333333333334,2.0341274510000003,14
673912,28.8,1.943869565,3
673965,,2.044612903,13
674003,27.7,1.968076923,1
674047,29.4,1.936909091,4
674072,26.845323741007196,1.9473975678129496,148
674444,,,7
674944,,,10
675540,26.815384615384616,1.89816129,65
675627,26.94473684210526,1.9351212124736845,76
675640,26.4,,2
675653,27.933333333333334,1.9644818840000002,3
675911,26.906313645621182,1.963315467262525,499
675912,26.28648648648649,1.8926583188,37
675916,27.21909090909091,1.937345218890909,110
675921,26.8108843537415,1.958010105299363,157
675971,28.2,1.891588235,2
675976,28.2,1.889575758,4
675977,,2.134333333,8
675983,,1.9265,3
676050,27.561206896551724,2.0244317951379314,116
676083,27.361702127659573,2.0357997184680854,47
676089,,1.9353913040000001,3
676092,27.028491620111733,1.9105181622111114,180
676103,27.29318181818182,1.816229367972973,46
676111,28.3,,3
676130,27.273076923076925,1.9557384615384614,52
676194,27.893877551020406,1.97206016172449,98
676206,26.566666666666666,1.922684211,6
676254,29.4,1.970913043,1
676265,27.368456375838928,1.9883115505100672,149
676272,26.75,1.889575758,20
676298,28.4,1.9709130430000001,3
676334,25.8,1.9822463766666667,3
676344,29.399999999999995,1.916387097,3
676361,27.7,,2
676391,27.599999999999998,1.8981612899999998,7
676477,27.634545454545457,1.9499889950045455,220
676520,25.6,,6
676534,26.974107142857143,1.881934169357143,112
676546,27.366666666666667,,18
676596,26.633846153846154,1.8983493283615385,130
676606,,,4
676614,,1.9430000000000003,3
676617,27.637500000000003,1.9426787443333333,9
676620,26.1,2.014333333,17
676637,26.713043478260868,1.88080952375,48
676641,27.771874999999998,1.944631967888889,64
676660,27.120588235294118,1.9374600413714287,35
676664,27.276981132075473,1.9024219179590163,265
676680,,1.6775,4
676684,27.53175965665236,1.9416263442379031,251
676699,26.1,1.968076923,2
676709,29.3,1.95074359,5
676710,27.059859154929576,2.0027284867420496,290
676714,27.03953488372093,1.9075783019631336,218
676720,26.784000000000002,1.9104971427200002,25
676726,27.2625,1.8595,10
676760,27.269950738916258,1.9536381301407766,220
676766,26.333333333333332,2.003769230666667,9
676785,,,1
676831,27.46326530612245,2.0361508135531916,49
676840,27.448837209302326,1.9174816414468085,47
676879,27.403537735849056,1.967524519079602,426
676886,27.324444444444442,1.9419556672580645,93
676898,27.8,1.9715,1
676917,27.51794871794872,1.9824610045384616,39
676946,27.2,1.827631579,11
676949,,,10
676974,27.78,1.991682927,10
676979,27.35,2.028666667,5
676987,26.1,1.9858,4
677020,27.799999999999997,1.916387097,10
677053,27.803030303030305,1.885033998818182,66
677161,26.98181818181818,1.94250911235,44
677362,28.2,2.088,9
677643,,,4
677651,27.198731501057082,1.9045609685771672,473
677742,27.450000000000003,1.8595,2
677865,27.088607594936708,1.9003879765542169,83
677960,27.3,1.886305164590909,22
678061,30.3,1.8831469298333332,26
678258,,,5
678371,,2.008083333,7
678394,27.506,1.918814183628,250
678692,28.06190476190476,2.086772350047619,21
678725,,1.935166667,7
679033,,1.9715,12
679346,,1.951666667,3
679358,27.90833333333333,1.9533322582000001,14
679777,27.62857142857143,1.946866667,13
679863,28.6,,7
680430,26.87878787878788,1.9479304810909093,33
680570,,2.008217391,1
680573,26.5,,11
680653,27.8,2.014333333,5
680686,27.168545454545455,1.9861240510972973,555
680694,26.97321063394683,1.9346389755930473,489
680704,27.2375,1.9491038502625,160
680739,27.291625615763547,1.9292147148423644,203
680802,26.7,,1
680863,24.5,,1
680940,27.875,1.984657575818182,11
680961,27.9,,6
680970,27.1,,10
681145,27.6,1.99575,7
681168,,1.775,1
681185,28.266666666666666,1.9399448621428572,7
681217,27.340776699029124,2.0088047546407766,103
681259,28.2,1.9591833335,4
681464,27.58,1.9253431371999998,15
681485,,,3
681493,26.7,1.698,5
681603,28.4,,10
681643,28.4,1.98,8
681753,27.18888888888889,1.9471817384444445,9
681792,27.4125,1.9425735612352941,17
681799,27.20689655172414,1.90611221625,39
681803,26.6,,8
681806,27.41673469387755,2.0042202203855424,249
681810,27.71875,2.0006567268666666,56
681856,26.6,,5
681867,28.3,1.907,1
681885,26.841176470588238,1.9682936801764706,34
681891,,,3
681892,,2.134333333,1
681911,27.188442211055275,1.9347120184795918,201
681958,,2.039826087,2
681982,29.3,2.041,4
682002,,,1
682016,27.18,1.9761260310000002,15
682023,26.600000000000005,1.8899523809999998,3
682027,,1.9461,1
682044,26.2,,4
682051,27.76340579710145,1.9401400363369563,283
682120,25.814285714285713,1.9506557494285717,11
682143,,,2
682171,27.213461538461537,1.9505301575625,208
682201,25.633333333333336,1.8044545449999998,6
682227,25.5,1.919338541875,8
682240,28.080000000000002,1.9265,5
682489,,,5
682528,,1.936909091,1
682615,27.85,,2
682726,,1.936909091,5
682842,26.8,1.943869565,1
682847,27.28356164383562,2.014322581,73
682967,28.4,1.9431343875714284,7
682990,26.32,,5
683004,27.380000000000003,1.929307692,5
683065,,,1
683565,,1.936909091,4
683627,27.3,,8
683769,26.541176470588233,1.9424136158823528,17
684544,25.91764705882353,2.039826087,17
684871,28.5,,15
685124,27.8,,4
685503,27.48292682926829,1.9436014304878049,82
686608,25.9,1.903057143,1
686610,26.6247311827957,1.8781906948924731,93
686613,27.214285714285715,1.89829107145,64
686651,28.7,1.951434783,11
686752,26.636529680365296,1.8971859235707764,219
686753,26.793846153846154,1.9626717131914895,65
686762,,,4
686768,27.4,,5
686826,27.400000000000002,,3
686831,26.45,1.8674166666666665,6
686842,26.46666666666667,1.9243157890000002,3
686933,26.944444444444443,1.95074359,9
686972,27.993333333333332,1.9801875136666667,15
686973,28.27076923076923,1.9222877422000002,65
686993,27.8,1.907,5
687014,26.866666666666664,1.97505016675,13
687330,,2.02,1
687423,28.6,2.041,1
687437,,1.8114375,1
687498,28.2,1.8915882349999997,7
687607,,,4
687765,,,4
687798,27.95,1.903748251846154,13
687849,28.7,2.041,3
687953,27.3,,5
688010,27.272222222222222,1.9461000000000002,18
688953,28.26666666666667,1.9004142856000001,5
689225,27.243493150684934,1.9512498860239724,300
689520,26.919999999999998,,6
689701,28.2,2.039826087,1
690344,,2.028666667,1
690345,,1.9173958335,2
691068,26.35,1.9398142294,5
693388,27.6,1.830444444,1
693821,26.875925925925923,1.9415351933518519,162
694297,27.6,1.96025,4
694536,26.2,1.98,4
694642,28.8,,1
695365,28.0,1.8595,7
695445,26.8,1.9603230768,5
695935,,1.698,7
696136,25.8,,4
698785,,,3
699479,,2.0260236558,5
699499,,2.005692308,4
700363,,,7
700412,,,5
701151,28.3,1.992,5
701487,26.2,,4
701539,28.6,1.986058824,4
701619,,,9
702464,,1.929307692,3
702477,,,3
703106,,,4
801389,27.160000000000004,1.9106428569999998,5
