team_id,team_name,season,level_id,level_name,month,games,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed,success_rate,success_rate_allowed
427,Lakewood BlueClaws,2019,14,A,8,29,26,15,41,16,6,22,0.6341463414634146,0.7272727272727273
427,Lakewood BlueClaws,2019,14,A,9,2,1,0,1,2,3,5,1.0,0.4
428,Greenville Drive,2019,14,A,4,4,2,2,4,3,1,4,0.5,0.75
428,Greenville Drive,2019,14,A,5,32,37,17,54,25,8,33,0.6851851851851852,0.7575757575757576
428,Greenville Drive,2019,14,A,6,30,26,9,35,34,6,40,0.7428571428571429,0.85
428,Greenville Drive,2019,14,A,7,28,10,9,19,28,9,37,0.5263157894736842,0.7567567567567568
428,Greenville Drive,2019,14,A,8,32,11,7,18,32,9,41,0.6111111111111112,0.7804878048780488
428,Greenville Drive,2019,14,A,9,2,1,0,1,2,1,3,1.0,0.6666666666666666
430,Mississippi Braves,2021,12,AA,5,33,22,12,34,18,13,31,0.6470588235294118,0.5806451612903226
430,Mississippi Braves,2021,12,AA,6,26,18,7,25,14,13,27,0.72,0.5185185185185185
430,Mississippi Braves,2021,12,AA,7,33,22,3,25,12,4,16,0.88,0.75
430,Mississippi Braves,2021,12,AA,8,3,1,1,2,4,3,7,0.5,0.5714285714285714
431,Gwinnett Stripers,2021,11,AAA,5,24,24,9,33,12,5,17,0.7272727272727273,0.7058823529411765
431,Gwinnett Stripers,2021,11,AAA,6,33,38,8,46,19,3,22,0.8260869565217391,0.8636363636363636
431,Gwinnett Stripers,2021,11,AAA,7,32,23,7,30,21,4,25,0.7666666666666667,0.84
431,Gwinnett Stripers,2021,11,AAA,8,33,17,6,23,20,9,29,0.7391304347826086,0.6896551724137931
431,Gwinnett Stripers,2021,11,AAA,9,32,21,13,34,21,10,31,0.6176470588235294,0.6774193548387096
431,Gwinnett Stripers,2021,11,AAA,10,3,0,2,2,2,1,3,0.0,0.6666666666666666
432,Rome Braves,2019,14,A,4,4,3,1,4,6,4,10,0.75,0.6
432,Rome Braves,2019,14,A,5,34,21,10,31,10,13,23,0.6774193548387096,0.43478260869565216
432,Rome Braves,2019,14,A,6,27,26,6,32,22,7,29,0.8125,0.7586206896551724
432,Rome Braves,2019,14,A,7,28,27,11,38,17,10,27,0.7105263157894737,0.6296296296296297
432,Rome Braves,2019,14,A,8,32,35,5,40,17,14,31,0.875,0.5483870967741935
432,Rome Braves,2019,14,A,9,2,4,0,4,2,4,6,1.0,0.3333333333333333
437,Lake County Captains,2019,14,A,4,4,3,1,4,3,2,5,0.75,0.6
437,Lake County Captains,2019,14,A,5,35,34,19,53,26,21,47,0.6415094339622641,0.5531914893617021
437,Lake County Captains,2019,14,A,6,32,24,16,40,35,9,44,0.6,0.7954545454545454
437,Lake County Captains,2019,14,A,7,30,26,12,38,20,15,35,0.6842105263157895,0.5714285714285714
437,Lake County Captains,2019,14,A,8,33,31,12,43,20,13,33,0.7209302325581395,0.6060606060606061
437,Lake County Captains,2019,14,A,9,2,0,1,1,0,0,0,0.0,
440,Springfield Cardinals,2021,12,AA,5,28,16,8,24,41,10,51,0.6666666666666666,0.803921568627451
440,Springfield Cardinals,2021,12,AA,6,28,20,8,28,26,14,40,0.7142857142857143,0.65
440,Springfield Cardinals,2021,12,AA,7,34,13,10,23,38,9,47,0.5652173913043478,0.8085106382978723
440,Springfield Cardinals,2021,12,AA,8,5,2,2,4,0,0,0,0.5,
443,Peoria Chiefs,2019,14,A,4,12,4,2,6,0,2,2,0.6666666666666666,0.0
443,Peoria Chiefs,2019,14,A,5,40,22,10,32,18,19,37,0.6875,0.4864864864864865
443,Peoria Chiefs,2019,14,A,6,27,20,9,29,10,11,21,0.6896551724137931,0.47619047619047616
443,Peoria Chiefs,2019,14,A,7,28,5,9,14,33,13,46,0.35714285714285715,0.717391304347826
443,Peoria Chiefs,2019,14,A,8,33,17,12,29,44,13,57,0.5862068965517241,0.7719298245614035
443,Peoria Chiefs,2019,14,A,9,2,2,1,3,2,1,3,0.6666666666666666,0.6666666666666666
445,Columbus Clippers,2021,11,AAA,5,24,11,6,17,14,8,22,0.6470588235294118,0.6363636363636364
445,Columbus Clippers,2021,11,AAA,6,29,20,6,26,18,6,24,0.7692307692307693,0.75
445,Columbus Clippers,2021,11,AAA,7,28,13,5,18,13,3,16,0.7222222222222222,0.8125
445,Columbus Clippers,2021,11,AAA,8,33,27,7,34,28,6,34,0.7941176470588235,0.8235294117647058
445,Columbus Clippers,2021,11,AAA,9,30,9,2,11,21,11,32,0.8181818181818182,0.65625
445,Columbus Clippers,2021,11,AAA,10,3,0,1,1,1,0,1,0.0,1.0
446,Kane County Cougars,2019,14,A,4,7,6,0,6,8,0,8,1.0,1.0
446,Kane County Cougars,2019,14,A,5,31,27,12,39,26,19,45,0.6923076923076923,0.5777777777777777
446,Kane County Cougars,2019,14,A,6,30,22,5,27,23,8,31,0.8148148148148148,0.7419354838709677
446,Kane County Cougars,2019,14,A,7,28,19,9,28,23,13,36,0.6785714285714286,0.6388888888888888
446,Kane County Cougars,2019,14,A,8,30,22,7,29,16,22,38,0.7586206896551724,0.42105263157894735
446,Kane County Cougars,2019,14,A,9,2,1,1,2,0,1,1,0.5,0.0
448,Hickory Crawdads,2019,14,A,4,4,7,2,9,0,4,4,0.7777777777777778,0.0
448,Hickory Crawdads,2019,14,A,5,34,44,13,57,24,10,34,0.7719298245614035,0.7058823529411765
448,Hickory Crawdads,2019,14,A,6,33,18,13,31,4,8,12,0.5806451612903226,0.3333333333333333
448,Hickory Crawdads,2019,14,A,7,28,18,5,23,24,11,35,0.782608695652174,0.6857142857142857
448,Hickory Crawdads,2019,14,A,8,29,33,14,47,19,12,31,0.7021276595744681,0.6129032258064516
448,Hickory Crawdads,2019,14,A,9,2,4,2,6,1,0,1,0.6666666666666666,1.0
451,Iowa Cubs,2021,11,AAA,5,26,19,4,23,33,5,38,0.8260869565217391,0.868421052631579
451,Iowa Cubs,2021,11,AAA,6,30,25,6,31,22,7,29,0.8064516129032258,0.7586206896551724
451,Iowa Cubs,2021,11,AAA,7,33,18,7,25,14,10,24,0.72,0.5833333333333334
451,Iowa Cubs,2021,11,AAA,8,32,28,9,37,47,10,57,0.7567567567567568,0.8245614035087719
451,Iowa Cubs,2021,11,AAA,9,27,19,7,26,26,8,34,0.7307692307692307,0.7647058823529411
451,Iowa Cubs,2021,11,AAA,10,3,1,0,1,1,4,5,1.0,0.2
452,Altoona Curve,2021,12,AA,5,28,17,12,29,15,10,25,0.5862068965517241,0.6
452,Altoona Curve,2021,12,AA,6,31,25,8,33,32,2,34,0.7575757575757576,0.9411764705882353
452,Altoona Curve,2021,12,AA,7,35,22,17,39,31,2,33,0.5641025641025641,0.9393939393939394
452,Altoona Curve,2021,12,AA,8,4,0,1,1,4,1,5,0.0,0.8
456,Great Lakes Loons,2019,14,A,4,5,6,3,9,4,1,5,0.6666666666666666,0.8
456,Great Lakes Loons,2019,14,A,5,34,27,9,36,41,9,50,0.75,0.82
456,Great Lakes Loons,2019,14,A,6,31,10,6,16,34,11,45,0.625,0.7555555555555555
456,Great Lakes Loons,2019,14,A,7,28,33,8,41,10,11,21,0.8048780487804879,0.47619047619047616
456,Great Lakes Loons,2019,14,A,8,30,18,6,24,22,9,31,0.75,0.7096774193548387
456,Great Lakes Loons,2019,14,A,9,2,0,0,0,0,1,1,,0.0
459,Dayton Dragons,2019,14,A,4,5,4,1,5,2,1,3,0.8,0.6666666666666666
459,Dayton Dragons,2019,14,A,5,34,13,15,28,23,12,35,0.4642857142857143,0.6571428571428571
459,Dayton Dragons,2019,14,A,6,25,30,5,35,14,11,25,0.8571428571428571,0.56
459,Dayton Dragons,2019,14,A,7,28,20,13,33,26,10,36,0.6060606060606061,0.7222222222222222
459,Dayton Dragons,2019,14,A,8,33,29,11,40,27,12,39,0.725,0.6923076923076923
459,Dayton Dragons,2019,14,A,9,2,1,1,2,2,2,4,0.5,0.5
463,New Hampshire Fisher Cats,2021,12,AA,5,33,30,5,35,21,9,30,0.8571428571428571,0.7
463,New Hampshire Fisher Cats,2021,12,AA,6,32,31,13,44,14,14,28,0.7045454545454546,0.5
463,New Hampshire Fisher Cats,2021,12,AA,7,52,47,7,54,16,18,34,0.8703703703703703,0.47058823529411764
463,New Hampshire Fisher Cats,2021,12,AA,8,4,8,1,9,3,1,4,0.8888888888888888,0.75
464,GCL Braves,2019,16,Rookie,6,5,3,1,4,9,0,9,0.75,1.0
464,GCL Braves,2019,16,Rookie,7,53,37,10,47,98,14,112,0.7872340425531915,0.875
464,GCL Braves,2019,16,Rookie,8,50,21,10,31,34,9,43,0.6774193548387096,0.7906976744186046
466,GCL Nationals,2019,16,Rookie,6,8,9,3,12,5,3,8,0.75,0.625
466,GCL Nationals,2019,16,Rookie,7,31,37,16,53,31,14,45,0.6981132075471698,0.6888888888888889
466,GCL Nationals,2019,16,Rookie,8,42,29,9,38,38,8,46,0.7631578947368421,0.8260869565217391
467,GCL Marlins,2019,16,Rookie,6,6,12,1,13,5,1,6,0.9230769230769231,0.8333333333333334
467,GCL Marlins,2019,16,Rookie,7,25,39,7,46,25,5,30,0.8478260869565217,0.8333333333333334
467,GCL Marlins,2019,16,Rookie,8,45,94,19,113,32,5,37,0.831858407079646,0.8648648648648649
468,GCL Mets,2019,16,Rookie,6,5,6,3,9,4,0,4,0.6666666666666666,1.0
468,GCL Mets,2019,16,Rookie,7,26,28,17,45,19,25,44,0.6222222222222222,0.4318181818181818
468,GCL Mets,2019,16,Rookie,8,36,26,9,35,70,21,91,0.7428571428571429,0.7692307692307693
469,GCL Phillies East,2019,16,Rookie,6,5,8,1,9,2,3,5,0.8888888888888888,0.4
469,GCL Phillies East,2019,16,Rookie,7,35,43,31,74,67,16,83,0.581081081081081,0.8072289156626506
469,GCL Phillies East,2019,16,Rookie,8,44,18,9,27,58,6,64,0.6666666666666666,0.90625
470,GCL Pirates,2019,16,Rookie,6,6,5,3,8,12,4,16,0.625,0.75
470,GCL Pirates,2019,16,Rookie,7,30,39,16,55,37,10,47,0.7090909090909091,0.7872340425531915
470,GCL Pirates,2019,16,Rookie,8,47,45,15,60,43,18,61,0.75,0.7049180327868853
471,GCL Red Sox,2019,16,Rookie,6,5,5,1,6,3,0,3,0.8333333333333334,1.0
471,GCL Red Sox,2019,16,Rookie,7,35,34,6,40,28,17,45,0.85,0.6222222222222222
471,GCL Red Sox,2019,16,Rookie,8,52,17,15,32,74,14,88,0.53125,0.8409090909090909
473,FCL Tigers East,2019,16,Rookie,6,5,5,3,8,8,1,9,0.625,0.8888888888888888
473,FCL Tigers East,2019,16,Rookie,7,32,50,9,59,19,9,28,0.847457627118644,0.6785714285714286
473,FCL Tigers East,2019,16,Rookie,8,33,33,8,41,34,13,47,0.8048780487804879,0.723404255319149
474,GCL Twins,2019,16,Rookie,6,5,3,1,4,11,2,13,0.75,0.8461538461538461
474,GCL Twins,2019,16,Rookie,7,31,30,10,40,28,12,40,0.75,0.7
474,GCL Twins,2019,16,Rookie,8,59,61,7,68,14,12,26,0.8970588235294118,0.5384615384615384
475,GCL Yankees East,2019,16,Rookie,6,5,1,1,2,7,0,7,0.5,1.0
475,GCL Yankees East,2019,16,Rookie,7,32,36,11,47,50,21,71,0.7659574468085106,0.704225352112676
475,GCL Yankees East,2019,16,Rookie,8,38,20,11,31,27,23,50,0.6451612903225806,0.54
477,Greensboro Grasshoppers,2019,14,A,4,4,4,2,6,2,0,2,0.6666666666666666,1.0
477,Greensboro Grasshoppers,2019,14,A,5,36,55,17,72,43,8,51,0.7638888888888888,0.8431372549019608
477,Greensboro Grasshoppers,2019,14,A,6,29,28,15,43,26,6,32,0.6511627906976745,0.8125
477,Greensboro Grasshoppers,2019,14,A,7,34,37,21,58,36,8,44,0.6379310344827587,0.8181818181818182
477,Greensboro Grasshoppers,2019,14,A,8,29,30,16,46,29,6,35,0.6521739130434783,0.8285714285714286
477,Greensboro Grasshoppers,2019,14,A,9,2,0,0,0,0,1,1,,0.0
478,Augusta GreenJackets,2019,14,A,4,7,0,4,4,12,1,13,0.0,0.9230769230769231
478,Augusta GreenJackets,2019,14,A,5,34,16,4,20,33,17,50,0.8,0.66
478,Augusta GreenJackets,2019,14,A,6,30,9,2,11,26,14,40,0.8181818181818182,0.65
478,Augusta GreenJackets,2019,14,A,7,28,11,6,17,18,14,32,0.6470588235294118,0.5625
478,Augusta GreenJackets,2019,14,A,8,32,20,8,28,30,15,45,0.7142857142857143,0.6666666666666666
478,Augusta GreenJackets,2019,14,A,9,2,0,0,0,1,0,1,,1.0
482,Corpus Christi Hooks,2021,12,AA,5,31,32,15,47,27,17,44,0.6808510638297872,0.6136363636363636
482,Corpus Christi Hooks,2021,12,AA,6,29,26,17,43,19,7,26,0.6046511627906976,0.7307692307692307
482,Corpus Christi Hooks,2021,12,AA,7,32,14,13,27,35,12,47,0.5185185185185185,0.7446808510638298
482,Corpus Christi Hooks,2021,12,AA,8,3,3,2,5,4,1,5,0.6,0.8
484,Indianapolis Indians,2021,11,AAA,5,28,13,6,19,20,3,23,0.6842105263157895,0.8695652173913043
484,Indianapolis Indians,2021,11,AAA,6,29,14,4,18,17,8,25,0.7777777777777778,0.68
484,Indianapolis Indians,2021,11,AAA,7,30,11,5,16,24,8,32,0.6875,0.75
484,Indianapolis Indians,2021,11,AAA,8,28,18,7,25,16,13,29,0.72,0.5517241379310345
484,Indianapolis Indians,2021,11,AAA,9,27,20,3,23,11,8,19,0.8695652173913043,0.5789473684210527
484,Indianapolis Indians,2021,11,AAA,10,3,1,1,2,4,0,4,0.5,1.0
487,Kannapolis Intimidators,2019,14,A,4,4,5,3,8,5,2,7,0.625,0.7142857142857143
487,Kannapolis Intimidators,2019,14,A,5,36,17,10,27,41,16,57,0.6296296296296297,0.7192982456140351
487,Kannapolis Intimidators,2019,14,A,6,33,18,6,24,20,4,24,0.75,0.8333333333333334
487,Kannapolis Intimidators,2019,14,A,7,28,12,5,17,25,10,35,0.7058823529411765,0.7142857142857143
487,Kannapolis Intimidators,2019,14,A,8,32,23,10,33,29,16,45,0.696969696969697,0.6444444444444445
487,Kannapolis Intimidators,2019,14,A,9,2,0,0,0,2,0,2,,1.0
492,Cedar Rapids Kernels,2019,14,A,4,8,12,0,12,4,0,4,1.0,1.0
492,Cedar Rapids Kernels,2019,14,A,5,46,45,12,57,46,10,56,0.7894736842105263,0.8214285714285714
492,Cedar Rapids Kernels,2019,14,A,6,30,13,11,24,32,6,38,0.5416666666666666,0.8421052631578947
492,Cedar Rapids Kernels,2019,14,A,7,28,18,10,28,26,10,36,0.6428571428571429,0.7222222222222222
492,Cedar Rapids Kernels,2019,14,A,8,30,19,3,22,31,13,44,0.8636363636363636,0.7045454545454546
492,Cedar Rapids Kernels,2019,14,A,9,2,0,0,0,0,0,0,,
494,Charlotte Knights,2021,11,AAA,5,25,16,1,17,25,6,31,0.9411764705882353,0.8064516129032258
494,Charlotte Knights,2021,11,AAA,6,27,15,9,24,24,6,30,0.625,0.8
